Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-06-23,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.07B,-,41.42,2.35%,384747,6.60,-,0.40,0.59,4.74,5.16,-218.60%,-20.77%,-36.10%,10.00%,8.80%,25.97M,25.54M,2.10%,-7.22%,99.80%,-0.50%,11.92%,4.46,682.12K,0.61%,5.45%,74.92%,49.80%,4.81%,50.24%,3.48%,5.72%,1.70,0.56,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.68,2.21,0.69%,14.78%,48.91%,-13.17%,176.69%,57.66,0.95%,1.38%
AAXN,2020-06-23,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,6.13B,-,95.54,3.29%,1914635,68.83,-,10.91,10.17,17.77,76.48,-97.10%,16.93%,-47.40%,30.00%,26.40%,59.61M,58.78M,2.00%,-16.38%,88.20%,-4.07%,8.82%,4.86,1.07M,2.01%,28.92%,36.82%,34.11%,30.50%,30.38%,5.32%,6.76%,2.10,1.79,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.76,6.07,5.35%,18.08%,33.93%,-8.92%,91.85%,57.12,2.28%,0.98%
AB,2020-06-23,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.65B,9.93,26.13,-1.77%,458223,9.85,6.91,9.33,1.70,-,5290.80,-0.70%,8.37%,6.40%,1.44%,5.80%,98.31M,91.45M,0.20%,-69.10%,21.80%,-2.60%,2.14%,3.87,506.54K,-1.95%,7.66%,54.52%,-12.84%,-10.79%,-13.65%,3.70%,4.34%,2.30,0.9,9.80%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.52,1.22,0.25%,11.59%,-4.99%,-27.54%,97.36%,56.43,-3.61%,1.92%
ABB,2020-06-23,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,48.00B,48.41,21.98,0.50%,3577075,22.02,3.32,1.76,4.06,7.15,37.32,-27.90%,51.67%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.09%,0.08%,0.64,2.39M,3.48%,17.10%,30.60%,-7.80%,10.29%,-8.76%,1.64%,1.95%,2.50,1.49,3.78%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Apr 28/b,1.13,0.54,5.20%,14.76%,6.11%,-13.12%,49.42%,69.22,-1.17%,1.69%
ABBV,2020-06-23,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,170.64B,17.22,97.31,0.04%,6695187,8.31,1.68,5.01,-,-,24.34,42.30%,13.90%,36.80%,10.28%,10.80%,1.48B,1.47B,0.10%,-2.00%,63.30%,1.65%,1.30%,1.68,11.42M,1.30%,5.66%,44.18%,8.98%,24.04%,9.91%,1.88%,2.70%,2.00,0.59,4.85%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.46,4.05%,9.70%,16.02%,-2.05%,55.57%,65.49,-1.13%,1.18%
ABC,2020-06-23,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,20.26B,13.37,101.5,-0.23%,2403651,12.41,1.62,0.11,5.81,5.49,12.63,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-39.79%,67.40%,-2.90%,2.61%,2.61,1.46M,2.41%,8.98%,27.11%,18.48%,21.53%,19.38%,1.99%,2.87%,2.40,1.64,1.66%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,May 07/b,0.62,2.88,3.96%,10.29%,15.47%,-1.81%,40.86%,62.16,-0.75%,0.53%
ABCB,2020-06-23,Ameris Bancorp,Financial,Banks - Regional,USA,1.71B,10.37,23.68,-2.59%,317680,8.99,1.30,2.46,0.67,2.33,-,-1.60%,14.62%,13.50%,8.00%,31.10%,69.25M,65.47M,4.50%,0.62%,86.70%,-0.89%,2.86%,4.01,466.84K,-7.25%,9.38%,8.87%,-45.20%,-37.22%,-44.33%,7.13%,7.02%,1.70,0.68,2.53%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.49,1.86,-6.67%,0.52%,-31.78%,-47.26%,38.32%,47.45,-3.78%,1.23%
ABEO,2020-06-23,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,254.44M,-,3.06,2.68%,1598903,-,-,-,2.14,2.19,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.30M,1.60%,17.03%,56.00%,-15.97%,3.22%,1.99,1.09M,-2.24%,-5.26%,47.83%,-1.77%,-30.93%,-6.42%,6.47%,7.04%,2.10,1.47,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,Mar 23/a,1.52,0.22,0.84%,8.35%,10.82%,-41.04%,126.67%,53.18,0.66%,2.01%
ABEV,2020-06-23,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,42.79B,15.45,2.72,0.37%,25295527,19.43,-,-,2.76,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,1.84%,2.44,33.23M,6.25%,27.10%,20.89%,-40.48%,-42.13%,-41.63%,3.72%,4.78%,3.10,0.76,4.41%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,3.76%,16.66%,-23.59%,-48.82%,43.16%,58.85,-1.09%,1.48%
ABG,2020-06-23,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.54B,9.04,76.61,0.96%,158744,9.23,0.49,0.22,2.21,3.96,3.76,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,87.42%,-,1.71%,14.07%,9.53,281.80K,-3.93%,6.30%,43.12%,-35.03%,-4.83%,-31.47%,4.27%,5.09%,2.30,0.56,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.62,4.31,-1.14%,11.65%,-13.81%,-37.94%,94.64%,54.27,-0.67%,1.65%
ABM,2020-06-23,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.58B,-,38.01,-2.51%,773608,17.45,-,0.40,1.82,-,-,78.50%,12.62%,10.20%,16.00%,6.90%,67.92M,65.96M,0.90%,-2.60%,98.60%,-3.22%,4.08%,4.5,598.29K,11.40%,16.67%,80.83%,-1.78%,-2.21%,0.80%,7.27%,5.55%,2.50,1.29,1.95%,-,-,7.50%,-,-,-,-,12.20%,-,-,Jun 17/a,1.29,2.17,10.97%,15.51%,9.10%,-10.92%,92.06%,59.9,-3.80%,1.33%
ABMD,2020-06-23,"Abiomed, Inc.",Healthcare,Medical Devices,USA,11.19B,57.04,252.58,-0.82%,420756,52.26,2.38,13.31,10.68,25.25,41.30,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,44.07M,1.40%,-3.65%,98.30%,-3.05%,6.19%,4.75,574.34K,1.38%,22.52%,75.81%,55.06%,-0.23%,48.06%,2.71%,3.96%,2.30,0.73,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.94,8.55,5.66%,24.50%,38.29%,-11.61%,112.23%,67.13,-0.82%,0.00%
ABR,2020-06-23,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,1.10B,22.20,9.97,3.75%,2165043,10.54,2.78,2.16,1.12,4.94,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.15%,39.20%,-15.53%,4.60%,1.66,2.86M,1.94%,26.36%,133.49%,-31.76%,-18.08%,-30.52%,3.80%,6.05%,2.60,0.76,12.04%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.81,0.6,6.12%,27.88%,-13.84%,-36.78%,181.64%,62.92,2.89%,0.83%
ABT,2020-06-23,Abbott Laboratories,Healthcare,Medical Devices,USA,160.78B,45.81,91.3,1.06%,4119003,24.89,4.46,5.01,5.35,43.83,75.38,45.20%,29.52%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.01%,76.30%,-0.33%,0.85%,1.56,9.53M,1.74%,-0.19%,31.01%,5.35%,7.78%,5.11%,1.81%,2.96%,1.90,0.43,1.58%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.96,2.6,0.57%,-0.45%,6.71%,-8.70%,48.19%,50.79,0.07%,1.00%
ABTX,2020-06-23,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,520.46M,12.11,25.01,-0.40%,94556,17.55,-,2.23,0.72,2.77,12.63,4.50%,-8.95%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-15.40%,51.20%,-3.85%,4.34%,7.71,105.12K,-5.59%,0.68%,1.09%,-34.13%,-23.05%,-33.48%,4.65%,5.46%,3.00,0.9,1.60%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.34,1.5,-5.03%,1.40%,-20.77%,-35.79%,19.78%,48.34,-2.23%,1.87%
ABUS,2020-06-23,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,145.12M,-,2.05,0.49%,1159054,-,-,21.34,-,1.71,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,9.56%,1.27%,0.45,1.26M,3.54%,-10.48%,5.13%,-29.07%,-5.96%,-26.26%,9.85%,9.42%,2.00,0.92,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.82,0.21,2.56%,21.89%,5.15%,-43.99%,149.57%,57.65,-2.84%,3.43%
AC,2020-06-23,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,774.17M,-,34.21,-2.23%,18527,-,-,24.97,0.94,2.16,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,24.10%,79.20%,-0.12%,5.73%,9.0,20.79K,-9.14%,-14.35%,20.42%,-11.62%,-2.76%,-12.73%,5.22%,5.78%,-,0.89,0.58%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,-,1.30,2.15,-8.80%,-6.40%,-9.76%,-47.74%,40.61%,41.15,-4.33%,2.20%
ACA,2020-06-23,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,2.07B,17.49,42.0,1.35%,293952,16.83,5.14,1.14,1.11,10.30,11.68,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,89.00%,-0.35%,1.73%,2.12,388.50K,-2.96%,17.58%,19.08%,-7.12%,15.54%,-5.72%,3.57%,4.44%,1.90,0.76,0.48%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.91,2.37%,10.13%,7.08%,-12.23%,49.25%,55.53,0.10%,1.25%
ACAD,2020-06-23,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.79B,-,52.73,0.78%,1551123,-,-,21.27,12.83,11.96,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,364.95%,99.50%,3.20%,9.88%,9.26,1.21M,11.39%,2.91%,38.54%,16.69%,104.46%,23.26%,5.18%,4.78%,1.70,1.28,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.80,2.27,9.36%,8.43%,20.81%,-1.81%,144.57%,63.21,0.30%,0.48%
ACAM,2020-06-23,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,391.06M,127.65,10.34,0.68%,6162,-,-,-,1.31,391.06,-,-,-,-,-,-,38.20M,30.56M,-,-,85.60%,8.29%,0.00%,0.01,137.31K,2.58%,2.89%,1.97%,4.44%,-,3.50%,1.59%,0.69%,-,0.04,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.1,3.01%,3.83%,3.98%,-1.52%,8.84%,76.17,0.00%,0.68%
ACB,2020-06-23,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.53B,62.87,13.58,-1.02%,12764033,-,-,-,3.95,-,-,-,-,-,-,-,112.57M,109.32M,2.90%,0.00%,12.27%,-,19.48%,2.13,10.01M,3.59%,-15.18%,57.83%,-49.70%,-84.93%,-47.61%,6.60%,7.24%,-,1.28,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.6,-3.70%,19.18%,-48.04%,-85.82%,156.23%,52.37,-1.95%,0.95%
ACBI,2020-06-23,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,256.69M,11.53,12.04,-2.51%,38415,12.37,1.04,2.43,0.79,1.51,3.22,11.60%,24.74%,16.80%,11.10%,23.70%,21.69M,20.81M,3.20%,1.42%,88.70%,0.24%,1.14%,2.4,99.01K,-3.29%,13.05%,12.84%,-36.56%,-27.07%,-34.39%,5.19%,5.75%,2.30,0.39,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.11,0.76,0.69%,4.72%,-24.01%,-40.43%,35.43%,52.16,-4.06%,1.62%
ACC,2020-06-23,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,5.07B,37.52,36.36,-0.11%,1409772,56.28,2.13,5.34,1.51,28.69,-,-28.40%,12.74%,1.50%,17.62%,5.10%,137.48M,136.83M,0.80%,0.90%,96.80%,0.61%,3.09%,2.22,1.91M,-3.78%,15.61%,48.65%,-21.30%,-21.82%,-22.69%,3.70%,4.59%,2.20,0.74,5.17%,1.80%,4.00%,3.00%,-,-,1.07,1.07,53.50%,26.60%,14.10%,Apr 20/a,1.06,1.78,-0.18%,8.40%,-12.76%,-28.62%,80.63%,54.29,-1.54%,1.46%
ACCO,2020-06-23,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,639.93M,5.72,6.63,4.91%,636671,5.70,0.57,0.33,0.89,6.85,3.08,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.43%,94.50%,-1.60%,4.91%,6.23,723.40K,-4.47%,8.51%,58.61%,-31.15%,-10.28%,-29.17%,4.54%,5.58%,-,0.88,3.92%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.16,0.39,-0.68%,4.99%,-17.88%,-41.74%,88.89%,51.85,3.11%,1.74%
ACEL,2020-06-23,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,797.37M,-,10.05,-0.30%,500402,21.16,-,1.88,9.31,5.85,17.49,-177.70%,1040.00%,-,7.13%,-,79.01M,34.00M,6.60%,0.00%,58.70%,8.95%,3.69%,3.56,352.13K,-0.10%,9.24%,44.19%,-20.24%,-3.55%,-19.60%,3.86%,7.17%,2.20,1.42,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.7,0.45%,8.26%,-3.00%,-24.72%,92.53%,53.89,1.52%,-1.79%
ACGL,2020-06-23,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,12.49B,9.45,29.56,-0.50%,1737429,11.72,-,1.87,1.13,14.16,5.23,124.20%,219.37%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.23%,88.60%,-1.62%,0.92%,1.3,2.77M,-5.32%,4.45%,15.47%,-30.72%,-18.30%,-31.08%,4.12%,4.68%,2.40,0.63,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.76,1.6,-5.02%,7.23%,-20.52%,-38.82%,41.23%,49.92,-2.35%,1.88%
ACH,2020-06-23,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.89B,37.18,4.87,-0.20%,46206,-,-,0.22,0.43,3.70,11.65,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.64,88.99K,-0.81%,1.67%,-2.01%,-41.25%,-45.65%,-43.96%,1.40%,2.35%,-,0.52,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.01,0.16,-1.20%,-2.70%,-28.83%,-46.66%,5.87%,47.38,1.04%,-1.23%
ACHC,2020-06-23,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.30B,20.13,25.87,0.82%,800320,10.73,2.42,0.74,0.92,28.45,7.09,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.65%,-,-3.55%,11.00%,9.49,1.01M,-7.67%,-6.00%,106.14%,-21.53%,-25.38%,-22.13%,4.56%,5.54%,2.30,0.79,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.37,1.58,-7.98%,0.18%,-9.81%,-26.92%,133.27%,45.85,-0.92%,1.75%
ACIA,2020-06-23,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.85B,70.83,68.35,0.13%,385173,27.90,-,5.88,4.71,7.76,53.25,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.21%,83.20%,0.48%,14.55%,8.09,697.13K,0.34%,0.66%,2.95%,1.26%,48.39%,0.80%,0.58%,1.02%,2.80,0.55,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.68,0.99%,0.74%,2.09%,-1.13%,52.40%,56.91,0.03%,0.10%
ACIU,2020-06-23,AC Immune SA,Healthcare,Biotechnology,Switzerland,501.60M,-,7.13,0.00%,76489,-,-,9.85,1.84,1.72,-,177.60%,20.00%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.80%,1.78%,6.06,109.97K,3.94%,-4.30%,22.93%,-12.19%,35.81%,-16.31%,3.64%,4.42%,1.70,0.7,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.50,0.31,1.02%,-2.76%,0.69%,-29.68%,75.18%,49.22,-1.25%,1.26%
ACIW,2020-06-23,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.18B,47.82,27.4,-0.07%,376111,21.37,3.98,2.36,2.98,26.68,24.20,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.34M,1.50%,1.78%,-,0.19%,4.89%,6.65,832.74K,-1.30%,4.62%,20.97%,-27.61%,-15.54%,-27.68%,3.56%,3.99%,1.80,0.45,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.33,1.21,-0.39%,3.86%,-11.40%,-30.40%,36.79%,53.60,-1.79%,1.75%
ACLS,2020-06-23,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,910.30M,42.46,27.77,-0.82%,428382,18.14,2.12,2.46,2.14,5.21,30.96,-63.80%,40.85%,26.50%,20.00%,11.10%,32.87M,32.22M,3.40%,-29.83%,89.10%,2.59%,3.32%,2.77,386.22K,0.47%,11.08%,57.78%,11.93%,93.92%,15.25%,3.37%,4.90%,2.00,1.11,-,4.10%,5.30%,4.30%,5.20,3.40,0.11,0.11,41.10%,8.30%,6.00%,May 05/a,1.42,1.32,2.97%,11.67%,24.41%,-5.03%,113.78%,58.63,-2.11%,1.32%
ACM,2020-06-23,AECOM,Industrials,Engineering & Construction,USA,6.10B,-,37.61,-2.39%,1447612,14.59,-,0.37,1.69,-,22.79,-405.90%,23.11%,-22.10%,17.30%,19.30%,158.55M,152.39M,0.80%,-1.66%,89.20%,0.14%,4.38%,3.18,2.10M,-7.84%,5.00%,45.44%,-13.72%,2.93%,-12.80%,3.87%,4.27%,1.60,0.69,-,-3.00%,-11.50%,0.30%,1.20,1.20,0.59,0.60,4.70%,-0.20%,-2.60%,May 05/b,1.74,1.92,-7.77%,2.59%,-5.77%,-28.23%,72.84%,45.28,-3.79%,1.45%
