Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
ABEO,2020-06-19,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,232.39M,-,3.14,0.64%,792648,-,-,-,2.20,2.00,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.30M,1.60%,19.54%,54.30%,-18.09%,3.22%,1.88,1.16M,6.80%,-1.87%,47.42%,-20.30%,-34.03%,-3.98%,8.06%,7.24%,2.10,0.69,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,Mar 23/a,1.58,0.24,2.90%,12.30%,13.75%,-39.62%,132.59%,56.11,0.00%,0.64%
ABEV,2020-06-19,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,40.91B,14.77,2.6,0.39%,44838699,18.57,-,-,2.63,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,1.84%,2.46,32.85M,-4.06%,19.82%,8.33%,-43.02%,-44.68%,-44.21%,4.63%,4.87%,3.10,1.36,4.62%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,1.19%,11.99%,-27.34%,-51.07%,36.84%,53.66,0.00%,0.39%
ABG,2020-06-19,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.41B,8.85,74.98,-3.91%,315553,9.04,0.48,0.20,2.17,3.62,3.44,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,99.71%,-,1.79%,14.07%,9.22,291.25K,-1.43%,6.04%,48.18%,-36.40%,-9.84%,-32.93%,5.61%,5.38%,2.30,1.08,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.61,4.6,-2.88%,10.43%,-15.85%,-39.26%,90.50%,52.92,-5.03%,1.18%
ABM,2020-06-19,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.54B,17.98,38.29,-1.90%,1330542,19.96,1.12,0.39,1.64,36.36,15.84,78.50%,23.58%,10.20%,16.00%,6.90%,66.90M,65.96M,0.90%,-2.55%,98.20%,-3.63%,4.08%,4.53,593.44K,21.09%,17.17%,81.90%,1.81%,-4.28%,1.54%,7.95%,5.31%,2.50,2.24,1.93%,3.80%,9.40%,7.50%,1.50,1.50,0.51,0.55,11.80%,3.40%,2.20%,Jun 17/a,1.25,2.25,13.80%,17.83%,9.95%,-10.26%,93.48%,62.14,-2.89%,1.02%
ABMD,2020-06-19,"Abiomed, Inc.",Healthcare,Medical Devices,USA,11.27B,58.06,257.09,1.47%,760830,53.19,2.42,13.40,10.87,25.43,41.60,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,44.07M,1.40%,-3.69%,98.40%,-3.07%,6.19%,4.67,584.35K,6.38%,30.93%,96.99%,45.24%,-1.24%,50.71%,3.13%,4.10%,2.30,1.3,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.92,9.08,10.06%,29.21%,41.30%,-10.04%,116.02%,71.75,0.19%,1.27%
ABR,2020-06-19,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,978.60M,21.54,9.67,0.10%,2524650,10.22,2.69,1.93,1.09,4.40,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.25%,39.20%,-16.67%,4.60%,1.6,2.97M,-1.93%,27.07%,100.62%,-33.22%,-22.20%,-32.61%,5.08%,6.24%,2.60,0.85,12.41%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.78,0.64,5.05%,25.61%,-16.64%,-38.68%,173.16%,60.38,-1.23%,1.35%
ABT,2020-06-19,Abbott Laboratories,Healthcare,Medical Devices,USA,158.16B,45.50,90.68,0.44%,9422850,24.72,4.43,4.93,5.31,43.12,74.15,45.20%,29.52%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.07%,76.30%,-0.33%,0.85%,1.52,9.76M,1.86%,0.65%,33.35%,4.31%,6.76%,4.40%,2.49%,3.02%,1.90,0.97,1.59%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.98,2.78,-0.16%,-0.91%,6.05%,-9.32%,47.18%,48.62,-1.22%,1.68%
ABTX,2020-06-19,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,490.38M,11.84,24.47,-1.92%,278545,17.80,-,2.10,0.71,2.61,11.90,4.50%,-13.25%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-17.36%,51.20%,-4.06%,4.34%,7.72,105.01K,-2.24%,-1.73%,-1.81%,-35.59%,-26.85%,-34.92%,5.51%,5.29%,3.00,2.65,1.63%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.35,1.55,-7.10%,-0.94%,-22.66%,-37.18%,17.19%,46.27,-1.81%,-0.12%
ABUS,2020-06-19,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,124.88M,-,1.91,-2.55%,2579342,-,-,18.36,-,1.47,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,10.43%,1.27%,0.46,1.24M,10.40%,-19.07%,32.64%,-16.23%,-19.07%,-31.29%,10.50%,8.95%,2.00,2.09,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.88,0.22,-6.04%,16.19%,-1.79%,-47.81%,132.53%,51.81,-4.98%,2.55%
AC,2020-06-19,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,788.98M,-,35.46,-1.09%,20368,-,-,25.45,0.97,2.20,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,24.62%,79.10%,-0.13%,5.73%,8.98,20.84K,0.37%,-6.86%,29.04%,-5.44%,1.00%,-9.54%,5.04%,5.60%,-,0.98,0.56%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,Mar 09/a,1.35,2.17,-6.55%,-3.06%,-6.44%,-45.83%,45.75%,45.17,-2.77%,1.73%
ACA,2020-06-19,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.95B,17.01,40.83,-2.04%,477254,16.36,5.00,1.08,1.07,9.73,11.04,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,88.70%,-0.68%,1.73%,2.07,396.53K,3.13%,15.83%,31.03%,-9.23%,12.20%,-8.35%,4.82%,4.40%,1.90,1.2,0.49%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,2.0,0.87%,7.12%,4.30%,-14.67%,45.10%,52.64,-1.59%,-0.46%
ACAD,2020-06-19,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.99B,-,52.03,5.49%,3011381,-,-,21.83,12.66,12.27,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,350.98%,99.30%,2.87%,9.88%,9.42,1.19M,13.48%,-0.99%,55.92%,19.77%,102.22%,21.62%,5.38%,4.71%,1.70,2.53,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.82,2.39,8.08%,7.78%,19.96%,-3.11%,141.33%,62.34,4.25%,1.20%
ACAM,2020-06-19,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,386.94M,125.19,10.14,1.00%,112798,-,-,-,1.29,386.94,-,-,-,-,-,-,38.20M,30.56M,-,-,87.20%,9.83%,0.00%,0.01,163.58K,0.90%,1.10%,0.40%,2.42%,-,1.50%,0.92%,0.61%,-,0.69,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.08,1.18%,1.98%,2.00%,-3.43%,6.74%,63.86,-0.39%,1.39%
ACB,2020-06-19,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.51B,61.90,13.37,2.77%,6479344,-,-,-,3.89,-,-,-,-,-,-,-,112.57M,109.30M,2.90%,0.00%,12.27%,-,19.48%,2.14,9.94M,1.21%,4.86%,52.63%,-49.12%,-85.02%,-48.42%,5.93%,7.77%,-,0.65,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.56,-7.27%,18.66%,-49.90%,-86.04%,152.26%,51.78,1.67%,1.08%
ACBI,2020-06-19,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,254.20M,11.79,12.31,0.65%,240011,13.10,1.06,2.40,0.80,1.50,3.19,11.60%,24.01%,16.80%,11.10%,23.70%,21.69M,20.82M,3.10%,1.52%,86.10%,-2.72%,1.14%,2.4,99.28K,6.30%,12.52%,26.65%,-34.73%,-27.16%,-32.92%,5.68%,5.61%,2.30,2.42,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.10,0.8,4.30%,7.26%,-22.50%,-39.09%,38.47%,54.86,-0.81%,1.47%
ACC,2020-06-19,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.92B,47.70,36.63,-1.37%,4818194,56.70,2.71,5.28,1.53,90.01,40.06,-28.40%,12.74%,1.50%,17.62%,5.10%,137.41M,136.83M,0.80%,0.94%,96.70%,0.47%,3.09%,2.23,1.90M,1.05%,17.03%,58.71%,-20.56%,-22.62%,-22.11%,4.13%,4.70%,2.20,2.54,5.13%,1.40%,3.20%,3.00%,-,-,1.03,1.03,53.60%,23.70%,11.40%,Apr 20/a,1.02,1.91,1.91%,9.66%,-12.34%,-28.09%,81.97%,54.96,-2.61%,1.27%
ACCO,2020-06-19,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,614.02M,5.57,6.46,-2.12%,959180,5.55,0.56,0.32,0.86,6.57,2.95,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.46%,94.40%,-1.67%,4.91%,6.16,730.96K,-1.52%,6.78%,62.72%,-33.26%,-18.12%,-30.98%,5.39%,5.48%,-,1.31,4.02%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.14,0.4,-2.72%,2.58%,-20.26%,-43.23%,84.05%,49.89,-3.44%,1.36%
ACEL,2020-06-19,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,772.31M,-,10.06,-1.37%,2650693,20.83,-,1.82,9.31,5.66,16.94,-177.70%,536.40%,-,7.13%,-,79.01M,34.00M,6.60%,0.00%,57.60%,7.00%,3.69%,3.93,318.69K,6.12%,9.35%,79.64%,-19.20%,-2.80%,-19.52%,10.68%,7.51%,2.20,8.32,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.77,1.44%,9.09%,-2.92%,-24.64%,92.72%,54.8,-2.33%,0.98%
ACGL,2020-06-19,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,11.78B,9.38,29.33,-3.99%,5111601,11.63,-,1.77,1.12,13.35,4.93,124.20%,219.37%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.44%,88.60%,-1.71%,0.92%,1.3,2.77M,-4.18%,10.51%,12.94%,-30.73%,-19.47%,-31.62%,5.72%,4.75%,2.40,1.85,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.76,1.68,-5.25%,6.35%,-21.38%,-39.30%,40.13%,48.41,-5.90%,2.03%
ACH,2020-06-19,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.10B,37.94,4.97,0.20%,68659,-,-,0.23,0.44,3.83,12.03,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.61,93.12K,2.26%,-2.36%,1.43%,-40.34%,-45.14%,-42.81%,1.69%,2.41%,-,0.74,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.00,0.17,0.93%,-1.11%,-27.65%,-45.98%,8.04%,51.44,0.40%,-0.20%
ACHC,2020-06-19,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.32B,20.59,26.46,-0.15%,1034776,10.97,2.47,0.74,0.94,28.68,7.15,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.83%,-,-3.73%,11.00%,9.07,1.06M,1.19%,-1.67%,110.17%,-20.61%,-23.35%,-20.35%,6.36%,5.42%,2.30,0.98,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.40,1.67,-6.40%,3.05%,-7.75%,-25.25%,138.59%,48.05,-2.29%,2.19%
ACIA,2020-06-19,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.84B,70.75,68.27,0.07%,647787,26.69,-,5.85,4.71,7.72,52.95,559.20%,13.74%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.23%,83.20%,0.46%,14.55%,8.02,703.75K,0.99%,1.43%,6.11%,1.08%,44.09%,0.68%,0.64%,1.08%,2.80,0.92,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.94,0.68,0.98%,0.68%,2.03%,-1.24%,52.22%,56.11,-0.01%,0.09%
ACIU,2020-06-19,AC Immune SA,Healthcare,Biotechnology,Switzerland,502.60M,-,7.18,1.84%,126003,-,-,9.80,1.83,1.71,-,177.60%,19.80%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.83%,1.78%,5.95,112.00K,3.61%,-3.36%,51.48%,-10.47%,25.52%,-15.73%,3.86%,4.42%,1.70,1.13,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.55,0.33,1.33%,-1.99%,1.70%,-29.19%,76.41%,51.51,1.13%,0.71%
ACIW,2020-06-19,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.06B,47.36,27.14,-0.02%,1172450,21.17,3.95,2.28,2.95,25.71,23.32,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.40M,1.20%,2.30%,-,-0.14%,4.88%,6.46,857.66K,2.47%,2.59%,22.84%,-26.60%,-17.52%,-28.38%,4.82%,4.17%,1.80,1.37,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.35,1.31,-0.91%,2.96%,-12.33%,-31.08%,35.47%,51.89,-1.18%,1.18%
ACLS,2020-06-19,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,907.72M,43.10,28.19,0.28%,400492,18.41,2.16,2.45,2.17,5.20,30.87,-63.80%,47.07%,26.50%,20.00%,11.10%,32.87M,32.22M,3.40%,-30.20%,89.10%,2.59%,3.32%,2.76,387.73K,9.60%,11.29%,107.28%,13.81%,92.55%,17.00%,4.01%,4.76%,2.20,1.03,-,4.10%,5.30%,4.30%,5.20,3.40,0.11,0.11,41.10%,8.30%,6.00%,May 05/a,1.43,1.37,5.77%,14.91%,26.98%,-3.59%,117.01%,61.31,-0.63%,0.92%
ACM,2020-06-19,AECOM,Industrials,Engineering & Construction,USA,5.93B,-,38.4,-1.29%,1515817,14.90,-,0.36,1.72,-,22.14,-405.90%,23.11%,-22.10%,17.30%,19.30%,158.55M,152.39M,0.90%,-1.55%,89.20%,0.14%,4.38%,3.1,2.16M,-3.64%,8.11%,50.29%,-10.47%,4.55%,-10.97%,4.17%,4.06%,1.60,0.7,-,-3.00%,-11.50%,0.30%,1.20,1.20,0.59,0.60,4.70%,-0.20%,-2.60%,May 05/b,1.74,2.01,-5.19%,5.47%,-3.75%,-26.72%,76.47%,48.63,-2.66%,1.41%
