Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
ABCB,2020-06-10,Ameris Bancorp,Financial,Banks - Regional,USA,1.82B,11.51,26.3,-7.20%,246292,10.12,1.44,2.62,0.75,2.48,-,-1.60%,13.04%,13.50%,8.00%,31.10%,69.25M,65.88M,4.30%,-0.89%,86.70%,-0.97%,2.84%,3.58,522.49K,2.45%,20.53%,2.18%,-39.32%,-30.75%,-38.18%,5.71%,6.96%,1.70,0.47,2.28%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.50,1.89,11.74%,12.76%,-25.22%,-41.43%,53.62%,54.71,-6.37%,-0.88%
ABEO,2020-06-10,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,231.07M,-,2.78,-4.14%,863652,-,-,479.41,1.94,1.99,-,-27.10%,23.30%,37.00%,-,-,92.64M,67.30M,1.60%,17.03%,54.30%,-16.43%,6.08%,3.29,1.24M,-5.12%,-14.20%,26.94%,-5.44%,-47.15%,-14.98%,5.60%,8.12%,2.10,0.7,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,Mar 23/a,1.51,0.23,-10.51%,3.73%,2.04%,-50.36%,105.93%,44.76,-5.12%,1.03%
ABEV,2020-06-10,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,44.37B,16.02,2.82,-3.42%,39388199,20.14,-,-,2.86,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,1.99%,2.56,34.13M,6.02%,34.93%,-1.05%,-34.72%,-37.26%,-39.48%,4.12%,5.28%,3.10,1.15,4.26%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,19.42%,24.09%,-22.45%,-46.93%,48.42%,63.67,-4.41%,1.03%
ABG,2020-06-10,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.49B,9.22,78.11,-4.18%,152287,9.41,0.50,0.21,2.26,3.84,3.65,15.00%,43.82%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,96.23%,-,1.72%,14.46%,8.88,310.77K,-0.99%,16.97%,7.87%,-29.06%,-1.62%,-30.13%,5.88%,5.66%,2.30,0.49,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.63,4.51,7.19%,22.18%,-12.83%,-36.72%,98.45%,58.65,-3.25%,-0.97%
ABM,2020-06-10,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.26B,15.85,33.74,-5.12%,393311,17.59,0.99,0.35,1.45,32.34,14.09,78.50%,23.58%,10.20%,16.00%,6.90%,66.90M,65.96M,0.90%,-2.53%,98.20%,-3.60%,4.08%,4.71,572.26K,1.20%,0.12%,14.72%,-11.58%,-14.84%,-10.53%,4.32%,4.65%,2.50,0.69,2.19%,3.80%,9.40%,7.50%,1.50,1.50,0.51,0.55,11.80%,3.40%,2.20%,Jun 17/a,1.27,1.64,2.42%,8.07%,-3.44%,-20.93%,70.48%,53.09,-4.64%,-0.51%
ABMD,2020-06-10,"Abiomed, Inc.",Healthcare,Medical Devices,USA,11.30B,56.65,250.85,2.13%,407559,51.90,2.36,13.44,10.60,25.50,41.71,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,44.06M,1.40%,-3.59%,98.40%,-2.99%,6.53%,4.39,654.65K,5.38%,28.90%,65.98%,38.06%,-4.27%,47.05%,4.16%,4.02%,2.30,0.62,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.93,8.76,17.65%,35.69%,39.41%,-12.22%,110.78%,78.74,1.80%,0.32%
ABR,2020-06-10,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,1.05B,22.18,9.96,-4.69%,2753143,10.20,2.77,2.07,1.12,4.74,-,-14.30%,510.00%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.20%,39.20%,-16.08%,5.67%,1.85,3.17M,7.79%,42.90%,-1.68%,-32.57%,-17.34%,-30.59%,7.38%,7.26%,2.60,0.87,12.05%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.81,0.66,21.20%,41.85%,-14.87%,-36.84%,181.36%,66.04,-4.32%,-0.38%
ABT,2020-06-10,Abbott Laboratories,Healthcare,Medical Devices,USA,163.02B,46.24,92.16,2.09%,5822460,25.13,4.50,5.08,5.40,44.44,76.43,45.20%,29.89%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-5.98%,76.30%,-0.33%,1.03%,1.7,10.65M,0.83%,-4.07%,18.02%,9.88%,13.61%,6.10%,3.18%,3.01%,1.90,0.55,1.56%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.95,2.81,1.09%,2.30%,8.05%,-7.84%,49.59%,53.15,1.44%,0.64%
ABTX,2020-06-10,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,513.38M,13.08,27.02,-7.47%,61311,19.65,-,2.20,0.78,2.74,12.46,4.50%,-13.25%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-18.14%,51.40%,-3.92%,5.18%,8.55,113.48K,2.04%,15.03%,2.93%,-26.28%,-17.07%,-28.14%,6.42%,5.37%,3.00,0.54,1.48%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.35,1.53,5.95%,10.91%,-15.19%,-30.63%,29.41%,54.24,-6.83%,-0.68%
ABUS,2020-06-10,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,126.97M,-,1.85,-3.14%,1209590,-,-,18.67,-,1.50,-,-137.80%,-8.40%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,9.90%,0.97%,0.36,1.20M,-10.19%,28.47%,-28.29%,-21.61%,17.83%,-33.45%,8.42%,12.36%,1.90,1.01,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.83,0.22,-11.00%,20.98%,-4.07%,-49.45%,125.23%,48.61,-5.61%,2.62%
AC,2020-06-10,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,823.18M,-,35.62,2.95%,9687,-,-,26.55,0.98,2.30,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,26.52%,79.10%,-0.13%,5.59%,8.64,21.12K,-3.34%,5.32%,-2.44%,-1.06%,-4.53%,-9.13%,7.22%,6.19%,-,0.46,0.56%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,Mar 09/a,1.30,2.5,-5.39%,-0.76%,-5.90%,-45.59%,46.40%,45.63,2.89%,0.06%
ACA,2020-06-10,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.93B,17.62,42.31,-2.98%,337456,16.95,5.18,1.06,1.11,9.62,10.91,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,45.61M,1.30%,0.08%,88.70%,-0.76%,2.15%,2.46,399.10K,1.66%,25.74%,14.23%,5.70%,14.79%,-5.03%,4.46%,3.90%,1.90,0.85,0.47%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.85,12.31%,12.22%,8.99%,-11.58%,50.36%,60.47,-2.91%,-0.07%
ACAD,2020-06-10,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.35B,-,47.02,-0.99%,774408,-,-,20.07,11.44,11.29,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,155.44M,0.10%,285.95%,99.30%,2.82%,7.41%,8.91,1.29M,0.26%,-7.60%,27.53%,-1.90%,83.53%,9.91%,4.74%,5.05%,1.70,0.6,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.79,2.36,-4.40%,-1.04%,10.13%,-12.44%,118.09%,46.93,-1.88%,0.91%
ACAM,2020-06-10,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,381.60M,123.46,10.0,-0.30%,232851,-,-,-,1.27,381.60,-,-,-,-,-,-,38.20M,30.56M,-,-,87.40%,10.05%,0.00%,0.01,238.74K,0.10%,0.40%,-1.09%,1.52%,-,0.10%,0.65%,0.39%,-,0.98,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.06,-0.06%,0.54%,0.65%,-4.76%,5.26%,54.33,-0.10%,-0.20%
ACB,2020-06-10,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.61B,66.16,14.29,-3.51%,4823581,-,-,-,4.16,-,-,-,-,-,-,-,112.57M,-,2.90%,0.00%,12.27%,-,-,2.2,9.67M,-0.07%,92.85%,38.68%,-54.55%,-84.69%,-44.87%,7.29%,16.18%,-,0.5,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.55,5.86%,32.18%,-50.00%,-85.24%,169.62%,55.35,-4.80%,1.35%
ACBI,2020-06-10,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,265.69M,11.73,12.25,-6.77%,61196,13.03,1.06,2.51,0.80,1.57,3.33,11.60%,24.01%,16.80%,11.10%,23.70%,21.69M,20.82M,3.10%,-0.81%,86.00%,-2.76%,1.09%,2.22,101.87K,8.22%,8.12%,-16.04%,-34.70%,-29.19%,-33.24%,6.60%,6.33%,2.30,0.6,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.10,0.79,8.63%,7.62%,-23.63%,-39.39%,37.80%,54.82,-6.49%,-0.30%
ACC,2020-06-10,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,5.19B,49.18,37.77,-4.77%,1376141,56.97,2.79,5.56,1.58,94.88,42.23,-28.40%,13.14%,1.50%,17.62%,5.10%,137.41M,136.86M,0.70%,1.05%,96.70%,0.45%,2.67%,1.84,1.99M,0.21%,23.47%,-0.11%,-21.82%,-19.55%,-19.69%,4.45%,5.07%,2.20,0.69,4.98%,1.40%,3.20%,3.00%,-,-,1.03,1.03,53.60%,23.70%,11.40%,Apr 20/a,1.06,1.88,13.46%,17.73%,-10.34%,-25.85%,87.63%,60.06,-4.28%,-0.50%
ACCO,2020-06-10,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,662.40M,5.95,6.9,-5.48%,413992,5.93,0.60,0.34,0.92,7.09,3.18,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.44%,94.40%,-1.68%,5.29%,6.13,792.42K,0.15%,14.24%,-3.63%,-25.41%,-11.88%,-26.28%,5.11%,5.39%,-,0.52,3.77%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.17,0.42,9.27%,14.19%,-15.75%,-39.37%,96.58%,56.06,-4.83%,-0.68%
ACEL,2020-06-10,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,790.11M,-,10.22,6.90%,285040,22.97,-,1.86,9.46,5.79,17.33,-177.70%,650.00%,-,-,-,79.01M,34.00M,6.60%,0.00%,57.60%,6.94%,3.79%,4.61,279.47K,1.59%,28.39%,4.82%,-10.27%,-1.54%,-18.24%,6.72%,7.43%,2.00,1.02,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.7,9.80%,15.26%,-1.48%,-23.45%,95.79%,58.39,6.02%,0.84%
ACGL,2020-06-10,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,13.27B,10.51,32.86,-4.42%,2500760,12.99,-,1.99,1.25,15.04,5.56,124.20%,209.67%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.42%,88.60%,-1.70%,0.84%,1.16,2.87M,1.58%,30.09%,-8.42%,-20.72%,-6.11%,-23.39%,3.08%,4.99%,2.40,0.87,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.77,1.52,15.53%,21.47%,-12.60%,-32.00%,57.00%,61.48,-2.69%,-1.77%
ACGLO,2020-06-10,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.26B,7.45,25.48,-0.18%,17158,-,-,1.57,0.99,-,-,-,-,-,-,-,402.94M,391.47M,-,-,27.65%,-,0.00%,0.38,40.43K,0.30%,3.39%,-0.14%,-0.29%,2.31%,-1.22%,0.92%,1.17%,-,0.42,5.34%,-,-,-,-,-,-,-,-,-,-,-,-,0.3,2.09%,4.94%,0.94%,-5.30%,67.05%,65.94,-0.18%,0.00%
ACGLP,2020-06-10,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.07B,7.31,25.0,0.04%,78846,-,-,1.54,0.97,-,-,-,-,-,-,-,402.94M,391.47M,-,-,25.67%,-,0.00%,0.17,56.93K,1.79%,4.56%,-0.44%,-0.95%,3.78%,-1.88%,1.13%,1.13%,-,1.39,5.24%,-,-,-,-,-,-,-,-,-,-,-,-,0.28,4.16%,5.38%,1.24%,-4.32%,54.99%,73.63,-0.60%,0.64%
ACH,2020-06-10,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.76B,38.47,5.04,-4.36%,167095,-,-,0.22,0.45,3.63,11.43,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.24%,0.01%,0.63,89.59K,1.41%,-0.79%,-13.99%,-35.71%,-44.49%,-42.00%,2.45%,2.47%,-,1.87,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.01,0.18,1.66%,0.08%,-27.50%,-45.22%,9.57%,49.71,-1.75%,-2.66%
ACHC,2020-06-10,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.47B,21.95,28.2,-3.82%,608692,11.69,2.63,0.79,1.00,30.56,7.61,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,0.00%,-,-3.74%,11.37%,8.6,1.15M,-0.91%,5.66%,20.51%,-11.85%,-16.86%,-15.11%,5.03%,5.20%,2.30,0.53,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.38,1.7,1.67%,15.74%,-1.60%,-20.34%,154.28%,54.1,-4.47%,0.68%
ACIA,2020-06-10,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.83B,69.87,67.42,-0.27%,595277,27.52,-,5.83,4.65,7.69,52.73,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.20%,83.10%,0.40%,10.73%,5.37,773.71K,-1.07%,-2.06%,1.83%,0.76%,41.22%,-0.58%,1.11%,1.21%,2.80,0.77,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.78,-0.20%,-0.40%,1.01%,-2.47%,51.92%,49.15,-0.50%,0.24%
ACIU,2020-06-10,AC Immune SA,Healthcare,Biotechnology,Switzerland,499.11M,-,6.84,0.44%,83051,-,-,9.84,1.77,1.72,-,177.60%,19.10%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.58%,1.60%,4.88,122.72K,1.63%,-13.31%,24.59%,-21.11%,30.29%,-19.72%,5.05%,5.22%,1.70,0.68,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.49,0.39,-6.46%,-7.21%,-2.28%,-32.54%,68.06%,42.91,0.29%,0.15%
ACIW,2020-06-10,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.25B,48.88,28.01,-0.99%,457725,21.85,4.07,2.42,3.04,27.28,24.75,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.40M,1.20%,2.24%,-,-0.14%,4.85%,5.85,940.78K,-0.88%,7.24%,7.15%,-22.58%,-15.15%,-26.07%,2.99%,4.42%,1.80,0.49,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.34,1.2,5.32%,8.58%,-9.70%,-28.85%,39.84%,56.05,-1.02%,0.04%
