Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-06-18,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.04B,-,40.28,1.03%,265987,6.42,-,0.39,0.57,4.64,5.04,-218.60%,-20.77%,-36.10%,10.00%,8.80%,25.97M,25.52M,2.10%,-7.18%,99.50%,-0.77%,11.93%,4.24,717.28K,2.94%,3.95%,84.01%,41.18%,-3.57%,46.10%,5.66%,5.86%,1.70,0.37,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.67,2.4,-1.74%,14.72%,45.96%,-15.56%,169.07%,54.83,1.26%,-0.23%
AAXN,2020-06-18,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,5.25B,-,91.81,-3.21%,1177052,66.15,-,9.35,9.78,15.22,65.51,-97.10%,16.93%,-47.40%,30.00%,26.40%,59.61M,58.74M,2.00%,-19.54%,88.10%,-4.70%,8.82%,4.91,1.06M,2.00%,22.86%,48.06%,28.68%,31.34%,25.29%,6.97%,6.58%,2.10,1.12,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.70,6.28,3.96%,15.13%,29.56%,-12.48%,84.36%,53.88,-2.70%,-0.52%
AB,2020-06-18,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.60B,10.49,27.6,2.68%,532332,10.55,7.30,9.18,1.79,-,5204.81,-0.70%,7.52%,6.40%,1.44%,5.80%,98.31M,91.45M,0.20%,-70.60%,21.80%,-2.79%,2.14%,3.44,569.87K,12.65%,20.63%,43.01%,-8.49%,-5.51%,-8.79%,4.19%,4.29%,2.30,0.93,9.28%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.51,1.24,7.74%,19.69%,0.26%,-23.46%,108.46%,68.75,3.14%,-0.45%
ABB,2020-06-18,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,46.39B,46.96,21.32,-0.23%,1536346,20.74,3.22,1.70,3.93,6.91,36.07,-27.90%,52.98%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.13%,0.08%,0.61,2.49M,4.56%,14.50%,33.17%,-10.72%,10.24%,-11.50%,2.45%,1.94%,2.50,0.62,3.89%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Apr 28/b,1.11,0.55,4.09%,12.59%,3.11%,-15.73%,44.94%,64.63,-0.19%,-0.05%
ABBV,2020-06-18,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,169.22B,17.03,96.23,0.51%,4547436,8.21,1.66,4.97,-,-,24.14,42.30%,13.90%,36.80%,10.28%,10.80%,1.48B,1.47B,0.10%,-2.00%,63.30%,1.61%,1.30%,1.59,12.08M,4.30%,5.52%,35.42%,6.83%,23.99%,8.69%,2.75%,2.76%,2.00,0.38,4.90%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.74,3.67%,9.88%,15.36%,-3.14%,53.84%,63.97,0.70%,-0.19%
ABC,2020-06-18,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,20.10B,13.20,100.25,0.10%,856390,12.26,1.60,0.11,5.74,5.44,12.53,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-39.20%,67.40%,-2.90%,2.61%,2.48,1.54M,7.21%,11.85%,16.57%,20.57%,16.49%,17.91%,2.83%,3.10%,2.40,0.56,1.68%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,May 07/b,0.61,3.1,4.06%,9.91%,14.37%,-2.66%,39.12%,62.03,0.57%,-0.47%
ABCB,2020-06-18,Ameris Bancorp,Financial,Banks - Regional,USA,1.67B,10.85,24.77,0.69%,294800,9.53,1.36,2.40,0.70,2.27,-,-1.60%,13.04%,13.50%,8.00%,31.10%,69.25M,65.50M,4.30%,0.69%,86.70%,-1.00%,2.86%,3.88,482.43K,6.20%,20.48%,9.60%,-44.10%,-35.14%,-41.77%,6.94%,6.50%,1.70,0.61,2.42%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.49,1.89,-0.79%,5.09%,-28.95%,-44.83%,44.68%,51.15,2.87%,-2.11%
ABEO,2020-06-18,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,230.91M,-,3.12,2.97%,1009077,-,-,-,2.18,1.99,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.30M,1.60%,19.54%,54.30%,-18.09%,3.22%,1.86,1.16M,20.00%,1.96%,75.28%,-24.46%,-36.20%,-4.59%,8.77%,7.32%,2.10,0.87,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,Mar 23/a,1.58,0.26,2.11%,12.24%,13.06%,-44.29%,131.11%,55.42,2.97%,0.00%
ABEV,2020-06-18,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,40.75B,14.72,2.59,-1.89%,29683939,18.50,-,-,2.62,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,1.84%,2.45,33.11M,-1.89%,23.92%,10.68%,-42.51%,-44.08%,-44.42%,5.16%,4.95%,3.10,0.9,4.63%,-,-,-,-,-,-,-,-,-,-,-,-,0.16,1.63%,11.77%,-27.79%,-51.26%,36.32%,53.02,-0.38%,-1.52%
ABG,2020-06-18,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.46B,9.21,78.03,0.13%,119895,9.40,0.50,0.20,2.26,3.76,3.58,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,99.71%,-,1.79%,14.07%,9.01,298.13K,5.55%,13.42%,59.31%,-33.73%,-5.00%,-30.20%,5.64%,5.22%,2.30,0.4,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.61,4.58,1.55%,15.91%,-12.50%,-36.79%,98.25%,58.36,1.84%,-1.68%
ABM,2020-06-18,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.59B,18.33,39.03,19.98%,2573583,20.35,1.15,0.40,1.67,37.07,16.15,78.50%,23.58%,10.20%,16.00%,6.90%,66.90M,65.96M,0.90%,-2.55%,98.20%,-3.63%,4.08%,4.76,565.54K,24.06%,22.47%,62.22%,5.26%,-2.43%,3.50%,7.85%,5.07%,2.50,4.55,1.90%,3.80%,9.40%,7.50%,1.50,1.50,0.51,0.55,11.80%,3.40%,2.20%,Jun 17/a,1.25,2.2,17.11%,21.06%,12.12%,-8.53%,97.21%,64.6,10.25%,8.82%
ABMD,2020-06-18,"Abiomed, Inc.",Healthcare,Medical Devices,USA,11.10B,57.22,253.36,-0.54%,323703,52.42,2.38,13.21,10.71,25.06,40.99,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,44.07M,1.40%,-3.69%,98.40%,-3.07%,6.19%,4.59,594.43K,7.54%,32.80%,80.31%,41.60%,-1.15%,48.52%,3.45%,4.03%,2.30,0.54,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.92,9.11,9.80%,28.63%,39.52%,-11.34%,112.89%,70.35,-0.25%,-0.29%
ABR,2020-06-18,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,977.59M,21.51,9.66,-0.31%,1379926,10.21,2.69,1.92,1.08,4.40,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.25%,39.20%,-16.67%,4.60%,1.55,3.06M,6.74%,31.97%,115.63%,-33.15%,-22.16%,-32.68%,5.21%,6.17%,2.60,0.45,12.42%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.78,0.65,6.12%,26.86%,-16.82%,-38.74%,172.88%,60.01,1.68%,-1.96%
ABT,2020-06-18,Abbott Laboratories,Healthcare,Medical Devices,USA,157.47B,45.30,90.28,-0.68%,5858367,24.61,4.41,4.91,5.29,42.93,73.82,45.20%,29.52%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.07%,76.30%,-0.33%,0.85%,1.49,9.94M,2.85%,2.34%,21.18%,3.70%,7.06%,3.94%,2.68%,3.06%,1.90,0.59,1.60%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.98,2.84,-0.59%,-1.16%,5.62%,-9.72%,46.53%,48.03,-0.24%,-0.44%
ABTX,2020-06-18,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,500.00M,12.08,24.95,0.32%,109468,18.15,-,2.14,0.72,2.66,12.14,4.50%,-13.25%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-17.36%,51.20%,-4.06%,4.34%,7.68,105.53K,1.46%,7.92%,-8.07%,-34.26%,-25.19%,-33.64%,6.19%,5.34%,3.00,1.04,1.60%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.35,1.59,-5.27%,1.17%,-21.23%,-35.94%,19.49%,48.13,2.09%,-1.73%
ABUS,2020-06-18,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,128.14M,-,1.96,2.62%,670931,-,-,18.84,-,1.51,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,10.43%,1.27%,0.46,1.23M,19.51%,-15.15%,12.00%,-13.27%,13.95%,-29.50%,9.91%,8.89%,2.00,0.54,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.88,0.23,-4.52%,20.59%,0.92%,-46.45%,138.62%,53.97,3.16%,-0.52%
AC,2020-06-18,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,797.66M,-,35.85,-0.97%,30227,-,-,25.73,0.98,2.22,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,24.62%,79.10%,-0.13%,5.73%,9.05,20.68K,2.08%,-1.59%,9.00%,-2.58%,2.43%,-8.55%,5.38%,5.45%,-,1.46,0.56%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,Mar 09/a,1.35,2.21,-5.80%,-2.02%,-5.40%,-45.23%,47.35%,47.47,-0.53%,-0.44%
ACA,2020-06-18,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.99B,17.36,41.68,0.51%,227806,16.70,5.11,1.10,1.10,9.93,11.27,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,88.70%,-0.68%,1.73%,2.06,398.94K,6.14%,23.46%,37.38%,-6.00%,15.68%,-6.44%,5.64%,4.43%,1.90,0.57,0.48%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,2.07,3.80%,9.57%,6.60%,-12.89%,48.12%,55.74,1.58%,-1.06%
ACAD,2020-06-18,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.58B,-,49.32,4.67%,1512382,-,-,20.69,12.00,11.63,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,405.09%,99.30%,2.87%,9.88%,9.42,1.19M,9.14%,-3.37%,41.89%,6.94%,85.27%,15.29%,4.72%,4.55%,1.70,1.27,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.82,2.32,2.11%,2.49%,14.03%,-8.16%,128.76%,55.28,5.09%,-0.40%
ACAM,2020-06-18,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,383.13M,123.95,10.04,-0.50%,15641,-,-,-,1.28,383.13,-,-,-,-,-,-,38.20M,30.56M,-,-,87.20%,9.83%,0.00%,0.01,165.14K,0.00%,0.40%,-0.79%,1.62%,-,0.50%,0.70%,0.54%,-,0.09,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.06,0.19%,0.98%,1.00%,-4.38%,5.68%,54.79,-1.08%,0.59%
ACB,2020-06-18,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.46B,60.23,13.01,-1.36%,4264139,-,-,-,3.78,-,-,-,-,-,-,-,112.57M,109.30M,2.90%,0.00%,12.27%,-,19.48%,2.15,9.90M,0.77%,-11.19%,63.85%,-53.87%,-85.51%,-49.81%,5.78%,8.16%,-,0.43,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.57,-9.68%,16.17%,-51.75%,-86.41%,145.47%,49.92,0.08%,-1.44%
ACBI,2020-06-18,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,252.55M,11.71,12.23,2.77%,72153,13.01,1.06,2.39,0.80,1.49,3.16,11.60%,24.01%,16.80%,11.10%,23.70%,21.69M,20.82M,3.10%,0.85%,86.10%,-2.72%,1.14%,2.37,100.60K,9.78%,16.48%,11.59%,-35.36%,-27.85%,-33.35%,5.99%,5.48%,2.30,0.72,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.10,0.82,4.19%,6.78%,-23.10%,-39.49%,37.57%,54.46,1.83%,0.92%
ACC,2020-06-18,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.99B,48.36,37.14,0.87%,1471080,57.49,2.74,5.35,1.55,91.27,40.62,-28.40%,12.74%,1.50%,17.62%,5.10%,137.41M,136.83M,0.80%,0.94%,96.70%,0.47%,3.09%,2.22,1.91M,4.89%,22.66%,54.30%,-18.39%,-21.53%,-21.03%,4.52%,4.64%,2.20,0.77,5.06%,1.40%,3.20%,3.00%,-,-,1.03,1.03,53.60%,23.70%,11.40%,Apr 20/a,1.02,1.93,4.17%,11.75%,-11.22%,-27.09%,84.50%,57.25,2.29%,-1.39%
ACCO,2020-06-18,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,627.33M,5.69,6.6,-2.37%,307717,5.67,0.57,0.32,0.88,6.72,3.01,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.46%,94.40%,-1.67%,4.91%,6.08,740.41K,0.00%,11.68%,59.81%,-31.18%,-16.35%,-29.49%,6.49%,5.43%,-,0.42,3.94%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.14,0.41,-0.20%,5.25%,-18.66%,-42.00%,88.03%,52.05,-0.60%,-1.78%
ACEL,2020-06-18,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,783.05M,-,10.2,1.49%,912156,21.12,-,1.85,9.44,5.74,17.17,-177.70%,536.40%,-,7.13%,-,79.01M,34.00M,6.60%,0.00%,57.60%,7.00%,3.69%,4.08,307.33K,9.68%,14.22%,70.00%,-17.74%,-2.21%,-18.40%,11.03%,7.58%,2.20,2.97,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.83,3.37%,11.20%,-1.57%,-23.60%,95.40%,55.78,3.87%,-2.29%
ACGL,2020-06-18,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,12.27B,9.77,30.55,-0.52%,2351806,12.11,-,1.84,1.17,13.90,5.14,124.20%,219.37%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.44%,88.60%,-1.71%,0.92%,1.28,2.82M,0.83%,25.85%,12.90%,-28.32%,-15.37%,-28.77%,5.75%,4.98%,2.40,0.83,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.76,1.64,-0.67%,10.99%,-18.21%,-36.78%,45.96%,53.24,1.13%,-1.63%
ACH,2020-06-18,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.09B,37.86,4.96,1.02%,32751,-,-,0.23,0.44,3.82,12.01,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.61,93.68K,4.42%,-1.00%,-6.24%,-40.81%,-43.76%,-42.92%,1.74%,2.43%,-,0.35,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.00,0.17,0.60%,-1.42%,-27.92%,-46.09%,7.83%,50.84,-0.20%,1.22%
ACHC,2020-06-18,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.33B,20.62,26.5,-2.18%,715129,10.99,2.47,0.74,0.94,28.72,7.16,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.83%,-,-3.73%,11.00%,8.95,1.07M,2.67%,2.00%,80.52%,-19.65%,-22.15%,-20.23%,6.80%,5.32%,2.30,0.67,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.40,1.67,-6.33%,3.84%,-7.60%,-25.14%,138.95%,47.62,-0.86%,-1.33%
ACIA,2020-06-18,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.84B,70.69,68.22,0.22%,294962,26.67,-,5.85,4.70,7.71,52.91,559.20%,13.74%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.23%,83.20%,0.46%,14.55%,7.85,718.16K,1.46%,2.52%,7.43%,1.44%,46.02%,0.60%,0.73%,1.12%,2.80,0.41,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.94,0.69,0.97%,0.63%,1.99%,-1.32%,52.29%,56.16,0.32%,-0.10%
ACIU,2020-06-18,AC Immune SA,Healthcare,Biotechnology,Switzerland,493.50M,-,7.05,1.44%,57785,-,-,9.62,1.80,1.68,-,177.60%,19.80%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.83%,1.78%,5.77,115.56K,4.44%,-3.29%,50.64%,-9.38%,21.76%,-17.25%,3.76%,4.37%,1.70,0.5,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.55,0.33,-0.77%,-3.70%,0.00%,-30.47%,73.22%,48.18,1.59%,-0.14%
ACIW,2020-06-18,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.06B,47.36,27.14,-0.80%,438221,21.17,3.95,2.28,2.95,25.71,23.32,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.40M,1.20%,2.30%,-,-0.14%,4.88%,6.33,875.05K,5.32%,7.83%,13.70%,-25.52%,-15.84%,-28.36%,5.25%,4.18%,1.80,0.5,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.35,1.32,-0.77%,3.21%,-12.34%,-31.06%,35.50%,52.16,0.11%,-0.91%
ACLS,2020-06-18,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,905.14M,42.98,28.11,0.90%,196498,18.36,2.15,2.44,2.16,5.18,30.79,-63.80%,47.07%,26.50%,20.00%,11.10%,32.87M,32.22M,3.40%,-30.20%,89.10%,2.59%,3.32%,2.74,389.99K,11.57%,13.67%,109.46%,18.23%,92.27%,16.66%,4.46%,4.75%,2.20,0.5,-,4.10%,5.30%,4.30%,5.20,3.40,0.11,0.11,41.10%,8.30%,6.00%,May 05/a,1.43,1.41,6.03%,15.46%,27.00%,-3.86%,116.40%,61.60,1.41%,-0.50%
ACM,2020-06-18,AECOM,Industrials,Engineering & Construction,USA,6.00B,-,38.9,-1.37%,1037192,15.09,-,0.36,1.75,-,22.43,-405.90%,23.11%,-22.10%,17.30%,19.30%,158.55M,152.39M,0.90%,-1.55%,89.20%,0.14%,4.38%,3.05,2.19M,1.28%,14.68%,51.95%,-10.08%,6.46%,-9.81%,4.43%,4.06%,1.60,0.47,-,-3.00%,-11.50%,0.30%,1.20,1.20,0.59,0.60,4.70%,-0.20%,-2.60%,May 05/b,1.74,2.03,-3.55%,7.41%,-2.45%,-25.76%,78.77%,50.34,-0.74%,-0.63%
