Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-06-08,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.10B,-,40.56,-7.82%,1233952,6.47,-,0.41,0.57,4.89,5.31,-218.60%,-20.77%,-36.10%,10.00%,8.80%,25.97M,25.52M,2.10%,-6.88%,99.50%,-0.79%,12.32%,3.81,825.28K,-0.49%,5.24%,94.72%,64.54%,1.71%,47.12%,8.04%,6.08%,1.50,1.5,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.70,2.65,1.85%,25.48%,50.16%,-14.97%,170.94%,56.89,-7.82%,0.00%
AAXN,2020-06-08,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,5.85B,-,97.27,4.83%,1252829,70.08,-,10.41,10.36,16.96,72.99,-97.10%,16.93%,-47.40%,30.00%,26.40%,59.61M,58.74M,2.00%,-16.97%,88.20%,-4.43%,8.93%,5.5,953.67K,8.38%,38.40%,47.13%,33.58%,40.60%,32.74%,6.35%,6.29%,2.10,1.31,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.76,5.65,19.62%,29.29%,40.11%,-2.35%,95.32%,67.56,0.72%,4.07%
AB,2020-06-08,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.61B,10.14,26.68,1.44%,477603,10.31,7.05,9.19,1.73,-,5214.34,-0.70%,7.16%,6.40%,1.44%,5.80%,98.31M,91.39M,0.30%,-60.58%,21.80%,-2.69%,1.88%,2.55,674.51K,4.42%,18.05%,-3.02%,-6.91%,-4.71%,-11.83%,3.66%,4.60%,2.30,0.71,9.60%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.52,1.2,11.18%,22.21%,-3.38%,-26.01%,101.51%,69.27,-1.26%,2.74%
ABB,2020-06-08,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,46.97B,48.33,21.94,1.48%,1496401,23.19,3.31,1.72,4.05,7.00,36.53,-27.90%,58.19%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.24%,0.11%,0.82,2.63M,10.58%,22.84%,15.35%,-2.14%,14.09%,-8.92%,1.45%,1.78%,2.70,0.57,3.78%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Apr 28/b,1.13,0.49,14.16%,19.78%,6.66%,-13.28%,49.15%,78.26,0.92%,0.56%
ABBV,2020-06-08,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,165.26B,16.74,94.59,0.79%,6531084,8.07,1.63,4.85,-,-,23.57,42.30%,13.89%,36.80%,10.25%,10.80%,1.48B,1.75B,0.10%,-2.01%,63.30%,1.61%,1.42%,1.89,13.13M,4.29%,12.31%,10.93%,9.08%,22.16%,6.83%,2.57%,2.95%,2.10,0.5,4.99%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.66,4.30%,12.15%,14.96%,-3.34%,51.22%,68.09,1.81%,-1.00%
ABC,2020-06-08,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,20.91B,13.47,102.3,3.36%,1346740,12.51,1.64,0.11,5.85,5.66,13.03,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-36.01%,67.40%,-2.86%,2.84%,2.3,1.81M,7.51%,15.28%,22.85%,16.49%,22.54%,20.32%,3.40%,3.48%,2.40,0.75,1.64%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,May 07/b,0.62,3.22,10.97%,14.74%,17.48%,0.09%,41.97%,71.19,4.40%,-0.99%
ABCB,2020-06-08,Ameris Bancorp,Financial,Banks - Regional,USA,2.05B,12.97,29.63,3.86%,332725,11.40,1.62,2.96,0.84,2.80,-,-1.60%,13.04%,13.50%,8.00%,31.10%,69.25M,65.88M,4.30%,-0.89%,86.70%,-0.97%,2.84%,3.54,528.52K,23.15%,35.92%,9.42%,-31.46%,-19.00%,-30.35%,5.96%,7.17%,1.70,0.63,2.02%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.50,1.87,29.38%,28.41%,-15.94%,-34.01%,73.07%,66.95,0.17%,3.68%
ABEO,2020-06-08,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,250.19M,-,3.01,3.08%,840534,-,-,519.07,2.10,2.15,-,-27.10%,23.30%,37.00%,-,-,92.64M,67.30M,1.60%,17.03%,54.30%,-16.43%,6.08%,3.22,1.27M,-6.52%,29.18%,27.54%,9.06%,-43.21%,-7.95%,6.66%,9.63%,2.10,0.66,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,Mar 23/a,1.51,0.24,-3.14%,13.80%,10.82%,-46.25%,122.96%,52.42,1.35%,1.71%
ABEV,2020-06-08,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,47.20B,17.05,3.0,6.38%,54853287,21.43,-,-,3.04,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,1.99%,2.47,35.32M,26.58%,50.00%,-2.60%,-28.78%,-32.23%,-35.62%,4.61%,5.23%,3.10,1.55,4.00%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,31.72%,32.91%,-17.85%,-43.55%,57.89%,72.67,2.04%,4.26%
ABG,2020-06-08,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.58B,9.75,82.61,1.36%,539767,9.96,0.53,0.22,2.39,4.06,3.86,15.00%,43.82%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,96.23%,-,1.72%,14.46%,8.97,307.81K,13.55%,26.31%,2.99%,-24.55%,5.98%,-26.10%,5.64%,5.59%,2.30,1.75,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.63,4.65,15.57%,31.18%,-7.90%,-33.08%,109.88%,67.2,-0.57%,1.94%
ABM,2020-06-08,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.46B,17.26,36.75,0.57%,392408,19.16,1.08,0.38,1.58,35.22,15.35,78.50%,23.58%,10.20%,16.00%,6.90%,66.90M,65.96M,0.90%,-2.44%,98.20%,-3.60%,4.08%,4.69,574.53K,14.02%,16.37%,16.52%,-2.42%,-6.63%,-2.55%,3.70%,4.68%,2.50,0.68,2.01%,3.80%,9.40%,7.50%,1.50,1.50,0.51,0.55,11.80%,3.40%,2.20%,Jun 17/a,1.27,1.62,12.43%,19.88%,5.11%,-13.87%,85.69%,65.66,0.08%,0.49%
ABMD,2020-06-08,"Abiomed, Inc.",Healthcare,Medical Devices,USA,11.41B,57.20,253.3,1.40%,733276,52.41,2.38,13.57,10.71,25.75,42.11,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,44.06M,1.40%,-2.47%,98.40%,-2.99%,6.53%,4.33,663.70K,12.01%,34.50%,61.99%,33.97%,-5.44%,48.48%,4.46%,4.06%,2.30,1.1,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.93,9.25,22.15%,40.12%,41.19%,-11.36%,112.84%,86.1,1.32%,0.08%
ABR,2020-06-08,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,1.16B,24.50,11.0,13.05%,4183010,11.27,3.06,2.29,1.23,5.23,-,-14.30%,510.00%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.20%,39.20%,-16.08%,5.67%,1.87,3.12M,27.61%,58.50%,3.38%,-25.27%,-12.07%,-23.34%,6.40%,7.47%,2.60,1.34,10.91%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.81,0.64,39.78%,60.38%,-6.13%,-30.25%,210.73%,81.94,6.28%,6.37%
ABT,2020-06-08,Abbott Laboratories,Healthcare,Medical Devices,USA,163.73B,46.44,92.56,3.00%,5319999,25.23,4.52,5.10,5.42,44.64,76.76,45.20%,29.89%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-5.98%,76.30%,-0.33%,1.03%,1.68,10.81M,-0.48%,-1.52%,20.18%,8.59%,14.64%,6.56%,2.92%,3.04%,1.90,0.49,1.56%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.95,2.82,1.15%,3.49%,8.61%,-7.44%,50.24%,54.34,4.02%,-0.98%
ABTX,2020-06-08,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,558.41M,14.23,29.39,0.69%,89091,21.37,-,2.39,0.85,2.98,13.55,4.50%,-13.25%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-18.14%,51.40%,-3.92%,5.18%,8.31,116.74K,15.62%,28.96%,9.83%,-18.36%,-9.40%,-21.84%,5.36%,5.19%,3.00,0.76,1.36%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.35,1.6,17.77%,21.58%,-7.84%,-24.54%,40.76%,65.73,-1.64%,2.36%
ABUS,2020-06-08,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,140.35M,-,2.05,-0.24%,1188116,-,-,20.64,-,1.65,-,-137.80%,-8.40%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,9.90%,0.97%,0.37,1.17M,-5.32%,42.01%,-25.91%,-7.88%,26.23%,-26.44%,8.06%,12.78%,1.90,1.02,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.83,0.21,1.21%,34.58%,6.32%,-44.13%,148.97%,60.44,-2.15%,1.95%
AC,2020-06-08,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,855.30M,-,37.01,0.93%,22746,-,-,27.59,1.01,2.39,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,27.12%,79.10%,-0.13%,5.59%,8.78,20.79K,-3.92%,0.79%,-5.61%,0.87%,-2.09%,-5.59%,7.25%,6.70%,-,1.09,0.54%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,Mar 09/a,1.30,2.54,-1.38%,3.87%,-2.21%,-43.46%,52.12%,48.11,-0.46%,1.39%
ACA,2020-06-08,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,2.06B,18.83,45.22,0.42%,291920,18.12,5.54,1.14,1.19,10.28,11.66,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,45.61M,1.30%,0.08%,88.70%,-0.76%,2.15%,2.46,399.00K,19.76%,39.35%,23.05%,15.03%,17.94%,1.50%,4.72%,4.14%,1.90,0.73,0.44%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.98,23.74%,20.79%,16.82%,-5.50%,60.70%,73.9,1.60%,-1.15%
ACAD,2020-06-08,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.32B,-,46.81,2.63%,1052504,-,-,19.98,11.39,11.23,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,155.44M,0.10%,285.95%,99.30%,2.82%,7.41%,8.87,1.30M,-4.25%,-5.13%,19.05%,-7.27%,81.15%,9.42%,4.57%,5.28%,1.70,0.81,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.79,2.41,-5.53%,-0.81%,10.09%,-12.83%,117.12%,45.54,2.99%,-0.35%
ACAM,2020-06-08,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,383.70M,124.14,10.06,0.45%,345,-,-,-,1.28,383.70,-,-,-,-,-,-,38.20M,30.56M,-,-,87.40%,10.05%,0.00%,0.01,241.28K,0.75%,0.85%,-0.45%,2.08%,-,0.65%,0.58%,0.33%,-,0.0,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.05,0.56%,1.06%,1.21%,-4.24%,5.84%,57.23,-0.45%,0.90%
ACB,2020-06-08,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.77B,72.87,15.74,12.91%,11719540,-,-,-,4.58,-,-,-,-,-,-,-,112.57M,-,2.90%,0.00%,12.27%,-,-,2.25,9.46M,11.63%,89.08%,38.22%,-46.24%,-82.83%,-39.27%,6.44%,16.51%,-,1.24,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.55,23.49%,47.59%,-45.96%,-83.75%,196.98%,61.31,12.43%,0.43%
ACBI,2020-06-08,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,292.58M,12.92,13.49,1.81%,90940,14.35,1.16,2.77,0.88,1.73,3.67,11.60%,24.01%,16.80%,11.10%,23.70%,21.69M,20.82M,3.10%,-0.81%,86.00%,-2.76%,1.09%,2.22,102.02K,18.44%,21.75%,-9.46%,-27.86%,-19.61%,-26.49%,6.20%,6.16%,2.30,0.89,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.10,0.8,21.56%,19.14%,-16.12%,-33.25%,51.74%,66.82,-0.52%,2.34%
ACC,2020-06-08,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,5.51B,52.25,40.13,2.35%,1388760,60.53,2.97,5.91,1.67,100.81,44.87,-28.40%,13.14%,1.50%,17.62%,5.10%,137.41M,136.86M,0.70%,1.05%,96.70%,0.45%,2.67%,1.84,1.99M,17.68%,29.08%,-4.63%,-16.67%,-14.92%,-14.67%,4.60%,4.89%,2.20,0.7,4.68%,1.40%,3.20%,3.00%,-,-,1.03,1.03,53.60%,23.70%,11.40%,Apr 20/a,1.06,1.86,23.94%,26.65%,-4.90%,-21.22%,99.35%,70.83,0.22%,2.12%
ACCO,2020-06-08,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,727.68M,6.54,7.58,5.72%,632814,6.51,0.65,0.37,1.01,7.79,3.50,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.44%,94.40%,-1.68%,5.29%,6.02,806.04K,22.46%,25.91%,3.69%,-16.43%,-1.30%,-19.02%,5.45%,5.62%,-,0.79,3.43%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.17,0.41,22.43%,27.39%,-7.71%,-33.39%,115.95%,68.69,3.84%,1.81%
ACEL,2020-06-08,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,776.19M,-,10.04,-6.86%,490487,22.56,-,1.83,9.30,5.69,17.02,-177.70%,650.00%,-,-,-,79.01M,34.00M,6.60%,0.00%,57.60%,6.94%,3.79%,4.71,273.87K,-1.28%,6.36%,1.72%,-9.14%,-3.32%,-19.68%,5.27%,8.52%,2.00,1.79,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.69,9.42%,14.32%,-3.26%,-24.79%,92.34%,57.31,-5.10%,-1.86%
ACGL,2020-06-08,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,14.40B,11.40,35.65,1.92%,1825940,14.09,-,2.16,1.36,16.32,6.03,124.20%,209.67%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.42%,88.60%,-1.70%,0.84%,1.16,2.87M,22.51%,44.27%,-2.73%,-13.74%,0.03%,-16.88%,4.12%,5.02%,2.40,0.64,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.77,1.52,29.63%,32.89%,-5.29%,-26.22%,70.33%,75.08,-0.20%,2.12%
ACGLO,2020-06-08,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.27B,7.45,25.49,0.87%,13946,-,-,1.57,0.99,-,-,-,-,-,-,-,402.94M,391.47M,-,-,27.65%,-,0.00%,0.37,41.32K,0.00%,4.68%,0.59%,0.16%,2.91%,-1.16%,0.83%,1.19%,-,0.34,5.34%,-,-,-,-,-,-,-,-,-,-,-,-,0.3,2.52%,5.54%,0.98%,-5.24%,67.15%,66.18,0.47%,0.40%
ACGLP,2020-06-08,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.92B,7.20,24.62,0.20%,53153,-,-,1.52,0.96,-,-,-,-,-,-,-,402.94M,391.47M,-,-,25.67%,-,0.00%,0.17,56.66K,0.82%,2.63%,-1.24%,-2.22%,3.10%,-3.38%,0.71%,1.07%,-,0.94,5.32%,-,-,-,-,-,-,-,-,-,-,-,-,0.26,2.98%,4.17%,-0.30%,-5.78%,52.63%,65.3,-0.24%,0.45%
ACH,2020-06-08,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.01B,40.15,5.26,0.77%,151776,-,-,0.22,0.47,3.79,11.93,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.24%,0.01%,0.65,86.82K,11.68%,4.37%,-14.47%,-30.70%,-41.36%,-39.47%,2.37%,2.39%,-,1.75,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.01,0.18,6.41%,4.57%,-24.58%,-42.83%,14.35%,57.01,-0.19%,0.96%
ACHC,2020-06-08,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.75B,24.43,31.39,4.22%,656081,13.01,2.93,0.88,1.12,34.01,8.47,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,0.00%,-,-3.74%,11.37%,8.55,1.16M,9.03%,27.09%,17.21%,-2.36%,-7.43%,-5.51%,4.09%,5.25%,2.30,0.57,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.38,1.63,14.72%,31.48%,9.65%,-11.33%,183.05%,71.65,3.26%,0.93%
ACIA,2020-06-08,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.84B,70.26,67.8,0.82%,368540,27.67,-,5.86,4.68,7.73,53.03,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.20%,83.10%,0.40%,10.73%,5.14,809.27K,0.46%,-1.02%,8.00%,1.94%,43.80%,-0.01%,1.20%,1.21%,2.80,0.46,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.82,0.20%,0.17%,1.63%,-1.92%,52.77%,51.94,0.85%,-0.03%
ACIU,2020-06-08,AC Immune SA,Healthcare,Biotechnology,Switzerland,502.03M,-,6.88,4.72%,125954,-,-,9.90,1.78,1.73,-,177.60%,19.10%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.58%,1.60%,4.87,123.03K,-6.90%,-8.27%,15.82%,-16.00%,36.51%,-19.25%,6.52%,5.34%,1.70,1.02,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.49,0.41,-7.15%,-6.49%,-1.53%,-32.15%,69.04%,43.68,3.15%,1.52%
ACIW,2020-06-08,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.37B,50.75,29.08,0.41%,439380,22.68,4.23,2.51,3.16,28.32,25.69,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.40M,1.20%,2.24%,-,-0.14%,4.85%,5.67,971.02K,4.87%,8.22%,0.48%,-19.33%,-10.08%,-23.24%,3.16%,4.45%,1.80,0.45,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.34,1.23,10.23%,13.54%,-6.27%,-26.14%,45.18%,62.59,-1.56%,2.00%
ACLS,2020-06-08,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,901.79M,41.99,27.46,2.62%,602674,17.94,2.10,2.43,2.11,5.16,30.67,-63.80%,47.07%,26.50%,20.00%,11.10%,32.87M,32.22M,3.40%,-33.74%,89.10%,2.53%,3.27%,2.68,393.31K,4.85%,6.39%,25.68%,20.76%,82.70%,13.97%,4.35%,5.47%,2.20,1.53,-,4.10%,5.30%,4.30%,5.20,3.40,0.11,0.11,41.10%,8.30%,6.00%,May 05/a,1.42,1.53,6.56%,19.81%,26.81%,-6.09%,111.39%,62.1,-1.01%,3.66%
