Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ABM,2020-03-17,29,ABM Industries Incorporated,Services,Business Services,USA,2.29B,13.24,28.22,6.81%,785326
ABMD,2020-03-17,30,"Abiomed, Inc.",Healthcare,Medical Appliances & Equipment,USA,7.22B,27.25,145.25,1.97%,1135543
ABR,2020-03-17,31,"Arbor Realty Trust, Inc.",Financial,Mortgage Investment,USA,782.26M,4.59,5.81,-19.97%,8141650
ABT,2020-03-17,32,Abbott Laboratories,Healthcare,Medical Appliances & Equipment,USA,146.46B,39.33,79.49,7.91%,12826545
ABTX,2020-03-17,33,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,593.66M,10.99,27.17,17.01%,163633
ABUS,2020-03-17,34,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,97.80M,-,1.27,-10.56%,872676
AC,2020-03-17,35,"Associated Capital Group, Inc.",Financial,Asset Management,USA,860.52M,20.74,35.96,12.87%,10640
ACA,2020-03-17,36,"Arcosa, Inc.",Industrial Goods,Farm & Construction Machinery,USA,2.01B,15.95,36.98,11.72%,457683
ACAD,2020-03-17,37,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,5.56B,-,34.38,8.63%,2290261
ACAM,2020-03-17,38,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,296.71M,-,9.71,0.62%,1521790
ACAMU,2020-03-17,39,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,682.88M,-,10.01,-2.34%,206000
ACB,2020-03-17,40,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Other,Canada,829.38M,3.28,0.71,2.51%,16319601
ACBI,2020-03-17,41,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,320.38M,11.45,13.78,9.98%,124723
ACC,2020-03-17,42,"American Campus Communities, Inc.",Financial,REIT - Residential,USA,4.08B,45.47,27.33,5.81%,2843716
ACCO,2020-03-17,43,ACCO Brands Corporation,Consumer Goods,Office Supplies,USA,543.05M,4.49,4.81,-0.82%,1088042
ACEL,2020-03-17,44,"Accel Entertainment, Inc.",Services,Gaming Activities,USA,670.71M,-,7.72,12.54%,285019
ACER,2020-03-17,45,Acer Therapeutics Inc.,Healthcare,Biotechnology,USA,33.73M,-,2.69,1.51%,75405
ACES,2020-03-17,46,ALPS Clean Energy ETF,Financial,Exchange Traded Fund,USA,-,-,27.78,5.83%,29111
ACGL,2020-03-17,47,Arch Capital Group Ltd.,Financial,Property & Casualty Insurance,Bermuda,14.37B,7.80,30.22,10.94%,3716695
ACGLO,2020-03-17,48,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,8.66B,5.56,21.5,-2.85%,54244
ACGLP,2020-03-17,49,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,8.48B,5.44,21.04,-3.71%,68071
ACH,2020-03-17,50,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.93B,70.90,5.53,4.14%,51088
ACHC,2020-03-17,51,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,1.50B,11.45,14.2,-17.35%,2348542
ACHV,2020-03-17,52,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,6.65M,-,0.27,17.61%,816153
ACIA,2020-03-17,53,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.71B,83.65,64.24,-0.60%,1443327
ACIO,2020-03-17,54,Aptus Collared Income Opportunity ETF,Financial,Exchange Traded Fund,USA,-,-,23.21,-3.26%,13954
ACIU,2020-03-17,55,AC Immune SA,Healthcare,Biotechnology,Switzerland,356.59M,6.08,4.74,11.53%,167969
ACIW,2020-03-17,56,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,3.05B,45.41,25.43,11.34%,1551905
ACLS,2020-03-17,57,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,688.10M,37.41,18.78,12.39%,401252
ACM,2020-03-17,58,AECOM,Services,Technical Services,USA,5.23B,-,27.93,0.61%,3022308
ACMR,2020-03-17,59,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,477.52M,26.31,24.02,14.33%,574689
ACN,2020-03-17,60,Accenture plc,Technology,Information Technology Services,Ireland,112.15B,21.04,157.71,3.39%,5960187
ACNB,2020-03-17,61,ACNB Corporation,Financial,Regional - Southwest Banks,USA,249.31M,7.86,26.41,28.77%,28104
ACOR,2020-03-17,62,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,45.37M,-,0.8,-0.61%,1460035
ACP,2020-03-17,63,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,United Kingdom,135.62M,-,7.78,1.70%,207468
ACRE,2020-03-17,64,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,267.47M,5.20,6.67,-2.34%,1262461
ACRS,2020-03-17,65,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,38.73M,-,0.92,4.63%,315083
ACRX,2020-03-17,66,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,89.00M,-,0.95,13.49%,1405739
ACSG,2020-03-17,67,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,19.79,0.00%,0
ACSI,2020-03-17,68,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,27.33,5.06%,1181
ACST,2020-03-17,69,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,24.72M,-,0.27,-3.86%,1352402
ACT,2020-03-17,70,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,18.0,2.97%,3851
ACTG,2020-03-17,71,Acacia Research Corporation,Services,Business Services,USA,108.84M,-,2.21,5.74%,323888
ACTT,2020-03-17,72,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,294.00M,-,9.8,-0.81%,7734
ACTTU,2020-03-17,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,10.59,0.00%,0
ACU,2020-03-17,74,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,68.54M,12.37,19.64,-5.62%,11319
ACV,2020-03-17,75,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,164.44M,-,15.92,2.18%,64077
ACWF,2020-03-17,76,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,23.38,5.09%,11663
ACWI,2020-03-17,77,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,60.39,6.25%,8580819
ACWV,2020-03-17,78,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,80.8,7.01%,1076496
ACWX,2020-03-17,79,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,35.57,5.39%,4880223
ACY,2020-03-17,80,AeroCentury Corp.,Services,Rental & Leasing Services,USA,2.31M,-,1.4,-37.22%,25906
ADAP,2020-03-17,81,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,395.49M,-,2.72,20.89%,359379
ADBE,2020-03-17,82,Adobe Inc.,Technology,Application Software,USA,166.67B,51.86,311.81,9.01%,6085108
ADC,2020-03-17,83,Agree Realty Corporation,Financial,Property Management,USA,2.97B,31.46,60.78,6.67%,742882
ADES,2020-03-17,84,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,112.42M,2.94,5.2,-11.71%,464039
ADI,2020-03-17,85,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,36.86B,29.51,95.44,14.70%,4806116
ADIL,2020-03-17,86,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,14.92M,-,1.31,-2.24%,112746
ADM,2020-03-17,87,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,21.87B,14.04,35.26,7.89%,4462471
ADMA,2020-03-17,88,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,182.20M,-,2.0,11.11%,2890459
ADME,2020-03-17,89,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,28.15,1.37%,21669
ADMP,2020-03-17,90,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,29.27M,-,0.35,3.86%,478829
ADMS,2020-03-17,91,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,69.28M,-,2.32,7.41%,308816
ADNT,2020-03-17,92,Adient plc,Consumer Goods,Auto Parts,Ireland,990.51M,-,8.5,-10.90%,3168583
ADP,2020-03-17,93,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,63.47B,22.87,129.39,5.66%,4173488
ADPT,2020-03-17,94,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,2.77B,-,18.01,6.19%,1055715
ADRE,2020-03-17,95,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,33.16,4.12%,14648
ADRO,2020-03-17,96,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,214.02M,-,2.74,19.65%,990292
ADS,2020-03-17,97,Alliance Data Systems Corporation,Services,Business Services,USA,1.80B,2.87,30.87,-14.51%,3799477
ADSK,2020-03-17,98,"Autodesk, Inc.",Technology,Technical & System Software,USA,38.70B,160.71,154.92,4.62%,4043406
ADSW,2020-03-17,99,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.96B,-,32.3,-1.52%,3319675
ADT,2020-03-17,100,ADT Inc.,Services,Security & Protection Services,USA,3.21B,-,4.3,6.70%,3385323
ADTN,2020-03-17,101,"ADTRAN, Inc.",Technology,Communication Equipment,USA,267.93M,-,5.12,-13.22%,1064703
ADUS,2020-03-17,102,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,837.32M,32.14,48.4,-8.68%,330615
ADVM,2020-03-17,103,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,753.87M,-,8.77,-2.23%,2322910
ADX,2020-03-17,104,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.29B,2.77,12.2,4.18%,461861
ADXS,2020-03-17,105,"Advaxis, Inc.",Healthcare,Biotechnology,USA,44.20M,-,0.58,15.96%,1473572
AE,2020-03-17,106,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,83.04M,9.62,18.66,-3.06%,15279
AEE,2020-03-17,107,Ameren Corporation,Utilities,Electric Utilities,USA,21.37B,23.19,77.69,17.80%,3418942
AEF,2020-03-17,108,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,265.43M,3.38,5.23,-0.76%,107399
AEG,2020-03-17,109,Aegon N.V.,Financial,Life Insurance,Netherlands,5.56B,2.72,2.15,14.36%,3617216
AEGN,2020-03-17,110,Aegion Corporation,Industrial Goods,Heavy Construction,USA,530.98M,-,15.64,15.68%,175747
AEHR,2020-03-17,111,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,32.81M,-,1.25,2.46%,47210
AEIS,2020-03-17,112,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,2.09B,31.27,45.87,12.92%,544415
AEL,2020-03-17,113,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,1.72B,5.79,15.49,0.85%,1144827
AEM,2020-03-17,114,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,10.72B,21.09,41.55,7.39%,3767269
AEMD,2020-03-17,115,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,17.03M,-,1.37,11.38%,486527
AEO,2020-03-17,116,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.59B,7.85,8.8,3.04%,6665154
AEP,2020-03-17,117,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,48.99B,23.50,91.2,11.68%,6440997
AER,2020-03-17,118,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,3.43B,2.07,17.46,-16.22%,4112250
AERI,2020-03-17,119,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,705.68M,-,14.01,6.86%,1346070
AES,2020-03-17,120,The AES Corporation,Utilities,Electric Utilities,USA,8.93B,25.52,11.56,5.19%,7795642
AESE,2020-03-17,121,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,45.79M,-,1.53,28.41%,48018
AESR,2020-03-17,122,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,8.02,5.53%,106
AEY,2020-03-17,123,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,27.47M,-,2.35,12.44%,122594
AEZS,2020-03-17,124,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,13.81M,-,0.49,4.23%,134720
AFB,2020-03-17,125,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,351.84M,6.49,12.24,-1.05%,76163
AFG,2020-03-17,126,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,6.36B,6.16,60.78,8.15%,1048142
AFH,2020-03-17,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,4.68M,-,0.37,4.59%,76395
AFI,2020-03-17,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,44.25M,-,2.02,-25.74%,264535
AFIF,2020-03-17,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.59,-4.46%,674
AFIN,2020-03-17,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,715.98M,-,5.33,-8.73%,1689169
AFINP,2020-03-17,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,14.5,0.00%,76553
AFK,2020-03-17,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,13.56,8.83%,37628
AFL,2020-03-17,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,25.61B,6.82,30.15,4.00%,6801096
AFLG,2020-03-17,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.57,5.24%,400
AFMC,2020-03-17,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,13.86,4.01%,273
AFMD,2020-03-17,136,Affimed N.V.,Healthcare,Biotechnology,Germany,144.87M,-,1.67,15.97%,950014
AFSM,2020-03-17,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,13.26,5.29%,2066
AFT,2020-03-17,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,182.83M,6.51,11.74,1.91%,189059
AFTY,2020-03-17,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,15.18,4.14%,13955
AFYA,2020-03-17,140,Afya Limited,Services,Education & Training Services,Brazil,2.07B,19.62,20.01,16.20%,389840
AG,2020-03-17,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.29B,-,6.29,14.57%,8811574
AGCO,2020-03-17,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,3.84B,34.83,45.52,-5.11%,1204779
AGD,2020-03-17,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,88.22M,6.31,7.03,1.44%,109660
AGE,2020-03-17,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,46.96M,-,1.11,14.57%,113491
AGEN,2020-03-17,145,Agenus Inc.,Healthcare,Biotechnology,USA,309.18M,-,2.16,-3.14%,2396855
AGFS,2020-03-17,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,81.46M,-,1.35,-2.88%,57883
AGG,2020-03-17,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,110.79,-2.59%,14838366
AGGP,2020-03-17,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.7,-0.28%,3265
AGGY,2020-03-17,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,49.64,-0.54%,503945
AGI,2020-03-17,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.38B,25.33,6.08,29.09%,7609768
AGIO,2020-03-17,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.54B,-,32.37,-0.71%,1122301
AGLE,2020-03-17,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,158.96M,-,4.53,29.06%,122385
AGM,2020-03-17,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,703.33M,6.42,55.82,9.82%,84430
AGM-A,2020-03-17,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,49.48M,5.52,48.0,-4.19%,584
AGMH,2020-03-17,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,322.94M,-,14.82,-1.00%,2889
AGN,2020-03-17,156,Allergan plc,Healthcare,Drugs - Generic,USA,60.08B,-,171.84,4.34%,7209976
AGNC,2020-03-17,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,7.96B,10.28,11.81,0.00%,24926616
AGNCM,2020-03-17,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,8.25B,14.88,17.26,-8.19%,110380
AGNCN,2020-03-17,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,8.52B,15.38,17.84,-3.88%,183631
AGNCO,2020-03-17,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,14.22,16.5,-9.09%,179858
AGND,2020-03-17,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.39,-2.18%,14769
AGO,2020-03-17,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,2.99B,7.11,28.72,-4.43%,1416048
AGQ,2020-03-17,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,15.12,-1.56%,921693
AGR,2020-03-17,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,17.30B,22.22,50.24,17.49%,2216061
AGRO,2020-03-17,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,601.78M,-,4.56,-3.18%,526176
AGRX,2020-03-17,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,178.96M,-,1.78,6.59%,2514688
AGS,2020-03-17,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,84.72M,-,1.79,-36.75%,986823
AGT,2020-03-17,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,14.44,2.15%,468
AGTC,2020-03-17,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,79.58M,-,2.65,4.74%,396680
AGX,2020-03-17,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,726.07M,-,41.68,14.19%,226436
AGYS,2020-03-17,171,"Agilysys, Inc.",Technology,Application Software,USA,474.25M,-,17.09,-1.56%,318780
AGZ,2020-03-17,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,119.8,-0.79%,240396
AGZD,2020-03-17,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,45.88,-1.66%,41314
AHC,2020-03-17,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,37.94M,2.84,1.72,-0.58%,20450
AHCO,2020-03-17,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.05B,-,13.32,-3.97%,136647
AHH,2020-03-17,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,617.41M,22.66,9.2,11.25%,822201
AHPI,2020-03-17,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,63.75M,-,13.95,-0.29%,343991
AHT,2020-03-17,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,65.22M,-,0.53,-18.58%,2186179
AI,2020-03-17,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,174.88M,9.88,3.38,9.03%,869977
AIA,2020-03-17,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,53.92,4.74%,125787
AIEQ,2020-03-17,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,21.5,5.08%,64358
AIF,2020-03-17,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,165.90M,5.67,11.47,0.26%,227659
AIG,2020-03-17,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,24.55B,6.04,22.25,-4.30%,14987566
AIH,2020-03-17,184,Aesthetic Medical International Holdings Group Limited,Healthcare,Specialized Health Services,China,219.83M,-,9.26,-4.34%,95053
AIHS,2020-03-17,185,Senmiao Technology Limited,Financial,Credit Services,China,10.95M,-,0.35,-2.48%,48339
AIIQ,2020-03-17,186,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,18.89,4.60%,645
AIM,2020-03-17,187,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,65.56M,-,2.35,5.86%,10217229
AIMC,2020-03-17,188,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.22B,7.98,15.74,-0.25%,539778
AIMT,2020-03-17,189,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,903.42M,-,11.51,0.26%,5297453
AIN,2020-03-17,190,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.53B,9.09,37.24,-7.98%,446200
AINC,2020-03-17,191,Ashford Inc.,Financial,Asset Management,USA,15.35M,-,6.79,-20.58%,31259
AINV,2020-03-17,192,Apollo Investment Corporation,Financial,Asset Management,USA,784.23M,11.03,10.11,1.00%,2153733
AIQ,2020-03-17,193,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,14.3,2.58%,12308
AIR,2020-03-17,194,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,630.71M,5.67,14.25,-6.86%,788220
AIRG,2020-03-17,195,"Airgain, Inc.",Technology,Communication Equipment,USA,86.94M,89.12,8.11,21.77%,111127
AIRI,2020-03-17,196,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,25.31M,-,0.81,-9.67%,186241
AIRR,2020-03-17,197,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,19.39,6.59%,35049
AIRT,2020-03-17,198,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,38.10M,22.90,12.25,6.52%,15054
AIT,2020-03-17,199,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.92B,11.57,44.15,8.00%,464431
AIV,2020-03-17,200,Apartment Investment and Management Company,Financial,REIT - Residential,USA,5.92B,11.71,37.35,5.18%,1913220
AIZ,2020-03-17,201,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.21B,16.49,92.5,10.25%,1060532
AIZP,2020-03-17,202,"Assurant, Inc.",Financial,Insurance Brokers,USA,5.89B,16.26,94.93,8.21%,92064
AJG,2020-03-17,203,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,17.73B,24.20,85.46,7.03%,1985518
AJRD,2020-03-17,204,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.54B,23.34,39.65,11.41%,956500
AJX,2020-03-17,205,Great Ajax Corp.,Financial,Mortgage Investment,USA,231.15M,7.46,9.14,-3.89%,339632
AJXA,2020-03-17,206,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,22.69,-1.69%,9670
AKAM,2020-03-17,207,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,15.56B,30.44,88.43,6.25%,3184577
AKBA,2020-03-17,208,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,690.88M,-,5.08,0.99%,1569039
AKCA,2020-03-17,209,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.30B,-,11.38,2.06%,382234
