Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-06-25,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.03B,-,39.95,-1.60%,487893,6.37,-,0.38,0.57,4.57,4.97,-218.60%,-20.77%,-36.10%,10.00%,8.80%,25.97M,25.54M,2.10%,-7.22%,99.80%,-0.50%,11.92%,4.59,663.13K,-0.82%,1.94%,65.01%,45.70%,-4.81%,44.90%,3.31%,5.65%,1.70,0.74,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.68,2.09,-3.32%,8.77%,42.97%,-16.25%,166.87%,51.04,-1.21%,-0.39%
AAXN,2020-06-25,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,6.16B,-,95.95,2.70%,1005595,69.13,-,10.96,10.22,17.84,76.81,-97.10%,16.93%,-47.40%,30.00%,26.40%,59.61M,58.78M,2.00%,-16.38%,88.20%,-4.07%,8.82%,4.74,1.09M,4.51%,26.75%,25.39%,31.28%,43.49%,30.94%,5.60%,6.77%,2.10,0.92,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.76,5.97,3.66%,17.46%,33.87%,-8.53%,92.67%,56.57,3.49%,-0.77%
AB,2020-06-25,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.61B,9.80,25.79,2.95%,458339,9.72,6.82,9.21,1.67,-,5221.96,-0.70%,8.37%,6.40%,1.44%,5.80%,98.31M,91.45M,0.20%,-69.10%,21.80%,-2.60%,2.14%,4.06,482.39K,-6.56%,-1.07%,30.45%,-14.46%,-10.92%,-14.77%,4.04%,4.37%,2.30,0.95,9.93%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.52,1.19,-1.09%,9.19%,-6.11%,-28.48%,94.79%,52.07,3.45%,-0.48%
ABB,2020-06-25,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,48.26B,48.68,22.1,1.61%,3578140,22.14,3.33,1.76,4.08,7.19,37.53,-27.90%,51.67%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.09%,0.08%,0.64,2.37M,3.66%,12.99%,16.56%,-7.53%,11.73%,-8.26%,1.77%,1.98%,2.50,1.51,3.76%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Apr 28/b,1.13,0.51,4.58%,14.47%,6.57%,-12.65%,50.24%,66.62,1.24%,0.37%
ABBV,2020-06-25,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,170.08B,17.16,96.99,1.94%,6385367,8.28,1.67,4.99,-,-,24.26,42.30%,13.90%,36.80%,10.28%,10.80%,1.48B,1.47B,0.10%,-2.00%,63.30%,1.65%,1.30%,1.73,11.08M,0.79%,7.79%,31.37%,7.95%,42.63%,9.54%,2.42%,2.68%,2.00,0.58,4.87%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.5,3.06%,8.60%,15.24%,-2.37%,55.06%,62.16,2.05%,-0.11%
ABC,2020-06-25,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,20.10B,13.26,100.67,1.85%,984314,12.31,1.61,0.11,5.76,5.44,12.53,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-39.79%,67.40%,-2.90%,2.61%,2.63,1.46M,0.42%,7.86%,19.62%,17.85%,20.16%,18.41%,2.39%,2.78%,2.40,0.68,1.67%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,May 07/b,0.62,2.84,2.26%,8.79%,14.35%,-2.61%,39.71%,58.02,2.16%,-0.30%
ABCB,2020-06-25,Ameris Bancorp,Financial,Banks - Regional,USA,1.71B,10.35,23.65,4.05%,319418,8.98,1.29,2.46,0.67,2.33,-,-1.60%,14.62%,13.50%,8.00%,31.10%,69.25M,65.47M,4.50%,0.62%,86.70%,-0.89%,2.86%,4.06,461.69K,-4.52%,-11.52%,3.01%,-45.29%,-38.33%,-44.41%,6.83%,6.72%,1.70,0.69,2.54%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.49,1.76,-5.94%,0.62%,-31.62%,-47.33%,38.14%,46.58,4.92%,-0.84%
ABEO,2020-06-25,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,244.46M,-,2.94,2.08%,638538,-,-,-,2.06,2.11,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.30M,1.60%,17.03%,56.00%,-15.97%,3.22%,1.98,1.10M,-5.77%,-10.91%,40.00%,-18.33%,-34.81%,-10.09%,6.43%,6.80%,2.10,0.58,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,Mar 23/a,1.52,0.22,-2.46%,3.41%,6.48%,-43.35%,117.78%,49.59,1.73%,0.35%
ABEV,2020-06-25,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,42.16B,15.23,2.68,3.47%,46837457,19.14,-,-,2.72,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,1.84%,2.45,33.02M,3.47%,3.47%,1.52%,-41.23%,-41.52%,-42.49%,3.83%,4.66%,3.10,1.42,4.48%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,1.52%,14.36%,-24.33%,-49.57%,41.05%,55.42,2.29%,1.16%
ABG,2020-06-25,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.49B,8.77,74.36,1.81%,149870,8.96,0.47,0.21,2.15,3.84,3.65,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,87.42%,-,1.71%,14.07%,9.75,275.50K,-4.70%,-5.97%,22.26%,-35.03%,-9.87%,-33.48%,4.33%,5.01%,2.30,0.54,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.62,4.11,-3.62%,7.36%,-16.12%,-39.76%,88.92%,49.18,2.82%,-0.99%
ABM,2020-06-25,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.43B,-,35.73,0.45%,410704,16.40,-,0.38,1.71,-,-,78.50%,12.62%,10.20%,16.00%,6.90%,67.92M,65.96M,0.90%,-2.60%,98.60%,-3.22%,4.08%,4.52,595.51K,-8.46%,6.66%,62.04%,-6.47%,-8.22%,-5.25%,5.57%,5.65%,2.50,0.69,2.07%,-,-,7.50%,-,-,-,-,12.20%,-,-,Jun 17/a,1.29,2.09,3.42%,7.67%,2.51%,-16.26%,80.54%,52.33,0.70%,-0.25%
ABMD,2020-06-25,"Abiomed, Inc.",Healthcare,Medical Devices,USA,10.71B,54.60,241.75,0.04%,419998,50.02,2.27,12.74,10.22,24.17,39.53,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,44.07M,1.40%,-3.65%,98.30%,-3.05%,6.19%,4.9,556.83K,-4.58%,16.36%,62.06%,40.31%,-3.92%,41.71%,3.45%,3.93%,2.30,0.75,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.94,8.84,-0.48%,17.12%,31.94%,-15.40%,103.13%,57.84,0.73%,-0.69%
ABR,2020-06-25,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,1.11B,22.45,10.08,5.99%,2972211,10.66,2.81,2.18,1.13,4.99,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.15%,39.20%,-15.53%,4.60%,1.67,2.84M,4.35%,18.45%,55.80%,-30.67%,-14.79%,-29.76%,5.75%,6.17%,2.60,1.05,11.90%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.81,0.62,5.83%,27.51%,-12.68%,-36.08%,184.75%,61.04,7.58%,-1.47%
ABT,2020-06-25,Abbott Laboratories,Healthcare,Medical Devices,USA,157.82B,44.97,89.62,2.66%,5720306,24.43,4.38,4.92,5.25,43.03,73.99,45.20%,29.52%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.01%,76.30%,-0.33%,0.85%,1.6,9.32M,-0.73%,-1.26%,18.22%,2.68%,8.03%,3.18%,2.81%,3.02%,1.90,0.61,1.61%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.96,2.8,-1.19%,-2.36%,4.70%,-10.38%,45.46%,48.12,2.73%,-0.07%
ABTX,2020-06-25,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,512.76M,11.93,24.64,2.88%,93402,17.29,-,2.20,0.71,2.73,12.45,4.50%,-8.95%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-15.40%,51.20%,-3.85%,4.34%,7.78,104.21K,-1.24%,-11.78%,-3.52%,-34.54%,-23.48%,-34.47%,4.21%,5.44%,3.00,0.9,1.62%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.34,1.42,-5.46%,-0.04%,-21.72%,-36.74%,18.01%,45.76,3.75%,-0.84%
ABUS,2020-06-25,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,148.66M,-,2.1,1.45%,772664,-,-,21.86,-,1.75,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,9.56%,1.27%,0.44,1.29M,7.14%,-5.41%,-7.08%,-23.64%,-7.49%,-24.46%,8.73%,9.14%,2.00,0.6,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.82,0.2,5.89%,21.97%,7.45%,-42.62%,155.66%,60.28,0.00%,1.45%
AC,2020-06-25,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,785.03M,-,34.69,0.38%,13641,-,-,25.32,0.95,2.19,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,24.10%,79.20%,-0.12%,5.73%,9.05,20.67K,-3.24%,-20.22%,16.72%,-9.76%,0.76%,-11.51%,5.31%,5.92%,-,0.66,0.58%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,-,1.30,1.98,-5.52%,-5.06%,-8.48%,-47.01%,42.58%,41.85,0.84%,-0.46%
ACA,2020-06-25,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.98B,16.79,40.32,0.20%,310911,16.15,4.94,1.09,1.06,9.89,11.22,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,89.00%,-0.35%,1.73%,2.15,382.86K,-3.26%,1.43%,3.12%,-10.90%,10.47%,-9.49%,3.14%,4.32%,1.90,0.81,0.50%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.85,-2.24%,5.68%,2.61%,-15.74%,43.28%,48.79,1.43%,-1.22%
ACAD,2020-06-25,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.42B,-,50.19,-3.52%,2882869,-,-,20.25,12.21,11.38,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,364.95%,99.50%,3.20%,9.88%,9.0,1.25M,1.76%,-0.87%,27.00%,10.43%,98.85%,17.32%,5.75%,4.89%,1.70,2.31,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.80,2.41,3.78%,2.49%,14.44%,-6.62%,132.79%,52.7,-2.39%,-1.15%
ACAM,2020-06-25,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,389.17M,127.04,10.29,0.00%,165,-,-,-,1.31,389.17,-,-,-,-,-,-,38.20M,30.56M,-,-,85.60%,8.29%,0.00%,0.01,134.33K,2.49%,3.21%,1.88%,4.68%,-,3.00%,1.40%,0.73%,-,0.0,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.09,2.18%,3.05%,3.43%,-2.00%,8.32%,69.06,0.00%,0.00%
ACB,2020-06-25,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.49B,61.11,13.2,-3.44%,4790393,-,-,-,3.84,-,-,-,-,-,-,-,112.57M,109.32M,2.90%,0.00%,12.27%,-,19.48%,2.08,10.21M,1.46%,-13.73%,21.55%,-44.72%,-85.58%,-49.07%,7.82%,7.18%,-,0.47,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.45,-5.17%,14.02%,-48.33%,-86.22%,149.06%,49.55,-4.07%,0.66%
ACBI,2020-06-25,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,248.59M,11.17,11.66,4.48%,64195,11.98,1.01,2.35,0.76,1.47,3.12,11.60%,24.74%,16.80%,11.10%,23.70%,21.69M,20.81M,3.20%,1.42%,88.70%,0.24%,1.14%,2.43,97.92K,-4.66%,-1.93%,-2.59%,-37.71%,-29.84%,-36.46%,5.46%,5.86%,2.30,0.66,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.11,0.75,-2.53%,1.39%,-26.19%,-42.31%,31.16%,47.35,5.33%,-0.81%
ACC,2020-06-25,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.94B,36.53,35.4,1.23%,1144411,54.80,2.07,5.20,1.47,27.94,-,-28.40%,12.74%,1.50%,17.62%,5.10%,137.48M,136.83M,0.80%,0.90%,96.80%,0.61%,3.09%,2.25,1.88M,-4.68%,2.28%,18.63%,-23.13%,-21.70%,-24.73%,3.78%,4.57%,2.20,0.61,5.31%,1.80%,4.00%,3.00%,-,-,1.07,1.07,53.50%,26.60%,14.10%,Apr 20/a,1.06,1.71,-3.18%,5.43%,-14.82%,-30.51%,75.86%,48.05,2.22%,-0.97%
ACCO,2020-06-25,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,618.69M,5.53,6.41,2.07%,853670,5.51,0.55,0.32,0.86,6.62,2.97,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.43%,94.50%,-1.60%,4.91%,6.21,725.28K,-2.88%,-3.32%,25.44%,-32.60%,-13.26%,-31.52%,5.04%,5.56%,-,1.18,4.06%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.16,0.38,-4.11%,1.24%,-20.31%,-43.67%,82.62%,45.9,3.05%,-0.96%
ACEL,2020-06-25,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,768.01M,-,9.68,-0.21%,616327,20.38,-,1.81,8.96,5.63,16.84,-177.70%,1040.00%,-,7.13%,-,79.01M,34.00M,6.60%,0.00%,58.70%,8.95%,3.69%,3.5,358.22K,-5.10%,2.11%,24.10%,-19.40%,-6.20%,-22.56%,5.46%,7.32%,2.20,1.72,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.7,-3.51%,3.58%,-6.53%,-27.49%,85.44%,47.76,0.00%,-0.21%
ACGL,2020-06-25,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,12.20B,9.24,28.88,1.51%,1555723,11.45,-,1.83,1.10,13.83,5.11,124.20%,219.37%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.23%,88.60%,-1.62%,0.92%,1.33,2.71M,-5.47%,-3.48%,-2.66%,-31.25%,-18.12%,-32.66%,4.79%,4.72%,2.40,0.57,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.76,1.54,-7.01%,4.80%,-22.09%,-40.23%,37.98%,46.66,3.11%,-1.55%
ACH,2020-06-25,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.71B,36.03,4.72,-0.21%,68521,-,-,0.21,0.42,3.59,11.29,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.65,87.21K,-4.84%,-1.26%,-9.40%,-42.51%,-46.85%,-45.68%,1.63%,2.24%,-,0.79,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.01,0.15,-4.12%,-5.18%,-30.70%,-48.30%,2.61%,41.84,-0.84%,0.63%
ACHC,2020-06-25,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.22B,19.42,24.95,2.63%,1035211,10.34,2.33,0.71,0.89,27.44,6.84,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.65%,-,-3.55%,11.00%,9.77,980.70K,-5.85%,-13.37%,38.15%,-24.12%,-27.28%,-24.89%,5.78%,5.66%,2.30,1.06,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.37,1.59,-10.09%,-3.74%,-12.93%,-29.52%,124.98%,42.33,3.74%,-1.07%
ACIA,2020-06-25,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.85B,70.83,68.35,-0.09%,464535,27.90,-,5.88,4.71,7.76,53.25,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.21%,83.20%,0.48%,14.55%,8.22,685.91K,0.19%,1.64%,1.26%,0.99%,48.81%,0.80%,0.62%,0.96%,2.80,0.68,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.64,0.85%,0.67%,2.02%,-1.13%,52.40%,57.44,-0.06%,-0.03%
ACIU,2020-06-25,AC Immune SA,Healthcare,Biotechnology,Switzerland,479.08M,-,6.81,0.44%,27857,-,-,9.41,1.76,1.64,-,177.60%,20.00%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.80%,1.78%,6.27,106.42K,-3.40%,-11.67%,2.56%,-17.25%,27.77%,-20.07%,4.05%,4.49%,1.70,0.26,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.50,0.31,-2.60%,-6.92%,-4.07%,-32.84%,67.32%,44.15,0.29%,0.15%
ACIW,2020-06-25,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.12B,46.98,26.92,1.55%,468875,21.00,3.92,2.32,2.93,26.21,23.77,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.34M,1.50%,1.78%,-,0.19%,4.89%,6.98,793.74K,-0.81%,-1.57%,7.59%,-28.02%,-17.45%,-28.94%,3.26%,3.90%,1.80,0.59,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.33,1.14,-2.10%,1.82%,-12.83%,-31.62%,34.40%,48.58,1.82%,-0.26%
ACLS,2020-06-25,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,908.33M,42.37,27.71,4.09%,612803,18.10,2.12,2.45,2.13,5.20,30.90,-63.80%,40.85%,26.50%,20.00%,11.10%,32.87M,32.22M,3.40%,-29.83%,89.10%,2.59%,3.32%,2.75,387.92K,-1.42%,0.84%,40.02%,14.36%,91.90%,15.00%,4.44%,4.74%,2.00,1.58,-,4.10%,5.30%,4.30%,5.20,3.40,0.11,0.11,41.10%,8.30%,6.00%,May 05/a,1.42,1.32,2.71%,10.28%,23.53%,-5.23%,113.32%,55.31,4.13%,-0.04%
ACM,2020-06-25,AECOM,Industrials,Engineering & Construction,USA,5.84B,-,35.99,1.15%,2442113,13.96,-,0.35,1.62,-,21.81,-405.90%,23.11%,-22.10%,17.30%,19.30%,158.55M,152.39M,0.80%,-1.66%,89.20%,0.14%,4.38%,3.21,2.08M,-7.48%,-8.19%,21.42%,-16.86%,-2.39%,-16.55%,4.42%,4.32%,1.60,1.17,-,-3.00%,-11.50%,0.30%,1.20,1.20,0.59,0.60,4.70%,-0.20%,-2.60%,May 05/b,1.74,1.88,-11.28%,-2.19%,-9.80%,-31.32%,65.40%,40.20,1.98%,-0.82%
