Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-07-06,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.17B,-,45.37,2.09%,307779,7.21,-,0.43,0.64,5.20,5.65,-218.60%,-20.60%,-36.10%,10.00%,8.80%,25.97M,25.54M,2.10%,-7.21%,99.70%,-0.50%,11.32%,4.47,647.02K,16.10%,-0.68%,124.94%,65.28%,7.21%,64.56%,3.80%,4.99%,1.70,0.48,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.70,2.06,10.42%,17.21%,60.01%,-4.88%,203.07%,66.38,0.87%,1.22%
AAXN,2020-07-06,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,6.22B,-,99.64,-0.70%,653369,72.52,-,11.06,10.61,18.01,77.54,-97.10%,16.34%,-47.40%,30.00%,26.40%,59.61M,58.85M,1.90%,-17.54%,83.80%,-4.34%,7.70%,3.76,1.21M,3.73%,6.75%,61.99%,34.79%,55.54%,35.97%,3.93%,5.70%,2.10,0.54,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.79,5.5,4.03%,17.89%,37.10%,-5.01%,100.08%,61.21,-2.31%,1.65%
AB,2020-07-06,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.62B,10.19,26.82,0.56%,165691,9.93,7.09,9.23,1.74,-,5235.80,-0.70%,8.60%,6.40%,1.44%,5.80%,98.31M,91.76M,0.20%,-69.88%,21.80%,-2.81%,1.99%,4.14,440.15K,5.97%,2.05%,54.67%,-11.19%,-11.22%,-11.37%,3.52%,4.12%,2.30,0.38,9.55%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.53,1.08,2.14%,9.97%,-2.01%,-25.62%,102.57%,57.38,-1.11%,1.69%
ABB,2020-07-06,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,51.69B,53.26,24.18,3.20%,2453588,24.06,3.65,1.89,4.46,7.70,40.20,-27.90%,52.97%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.20%,0.17%,1.37,2.31M,11.38%,12.73%,46.81%,0.00%,24.38%,0.37%,1.22%,1.94%,2.50,1.06,3.43%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Jul 22/b,1.14,0.54,11.08%,21.26%,16.22%,-4.43%,64.38%,78.81,0.71%,2.48%
ABBV,2020-07-06,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,174.95B,17.52,99.01,0.13%,7035650,8.43,1.71,5.14,-,-,24.95,42.30%,14.53%,36.80%,10.28%,10.80%,1.48B,1.47B,0.10%,-1.99%,62.90%,1.31%,1.34%,1.89,10.43M,3.00%,6.42%,34.95%,11.62%,35.65%,11.83%,2.24%,2.59%,1.90,0.67,4.77%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.38,3.16%,8.61%,16.50%,-0.98%,58.29%,65.61,-0.52%,0.66%
ABC,2020-07-06,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,20.36B,13.27,100.72,0.63%,975099,12.32,1.61,0.11,5.76,5.51,12.69,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-39.77%,67.40%,-2.86%,2.50%,2.68,1.36M,1.55%,1.28%,23.83%,19.89%,14.49%,18.47%,2.14%,2.76%,2.40,0.71,1.67%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,Aug 05/b,0.62,2.61,1.45%,7.13%,13.82%,-2.56%,39.78%,58.32,-0.19%,0.82%
ABCB,2020-07-06,Ameris Bancorp,Financial,Banks - Regional,USA,1.57B,9.82,22.42,1.29%,368222,8.36,1.23,2.27,0.64,2.15,-,-1.60%,17.36%,13.50%,8.00%,31.10%,69.25M,65.67M,4.50%,0.63%,86.70%,-0.92%,2.50%,3.54,464.65K,5.38%,-15.82%,8.54%,-47.32%,-43.03%,-47.28%,6.55%,6.64%,1.70,0.79,2.68%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.48,1.74,-8.51%,-5.02%,-34.27%,-50.06%,30.99%,45.55,-1.69%,3.03%
ABEO,2020-07-06,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,260.24M,-,3.11,9.12%,1285032,-,-,-,2.17,2.24,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.23M,1.70%,-0.45%,56.20%,-15.57%,4.23%,2.76,1.03M,10.87%,7.24%,48.80%,7.24%,-31.80%,-4.89%,5.79%,6.85%,2.10,1.25,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,-,1.50,0.2,5.69%,7.31%,12.86%,-40.08%,130.37%,57.15,5.78%,3.16%
ABEV,2020-07-06,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,42.32B,15.28,2.69,1.13%,23360831,19.21,-,-,2.73,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,0.93%,1.23,33.23M,5.49%,1.89%,23.39%,-42.40%,-44.49%,-42.27%,4.50%,4.41%,3.10,0.7,4.46%,-,-,-,-,-,-,-,-,-,-,-,-,0.14,-0.13%,12.31%,-22.79%,-49.38%,41.58%,54.56,-0.74%,1.88%
ABG,2020-07-06,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.49B,9.25,78.41,2.38%,151456,9.45,0.50,0.21,2.27,3.83,3.64,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,97.33%,-,1.81%,11.80%,8.84,254.65K,7.28%,-2.78%,86.25%,-27.66%,-6.55%,-29.86%,4.52%,4.93%,2.30,0.59,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.63,3.92,1.62%,9.06%,-10.80%,-36.48%,99.21%,55.71,-0.60%,2.99%
ABM,2020-07-06,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.41B,-,35.57,0.51%,306741,15.99,-,0.38,1.71,4.33,10.26,78.50%,13.06%,10.20%,16.00%,6.90%,66.90M,66.00M,0.90%,-2.02%,98.60%,-3.16%,3.05%,3.64,552.81K,1.72%,3.40%,56.15%,-7.18%,-12.67%,-5.67%,3.26%,4.99%,2.30,0.55,2.08%,-0.60%,-1.60%,7.50%,1.80,1.80,0.79,0.86,12.50%,0.80%,-0.40%,Jun 17/a,1.28,1.82,0.27%,5.40%,2.11%,-16.64%,79.73%,52.43,-1.36%,1.89%
ABMD,2020-07-06,"Abiomed, Inc.",Healthcare,Medical Devices,USA,11.58B,60.12,266.21,0.90%,515924,55.08,2.50,13.77,11.25,26.13,42.74,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,43.98M,1.40%,-3.72%,98.20%,-3.20%,5.37%,4.33,545.64K,11.26%,12.79%,88.27%,59.58%,1.81%,56.05%,3.81%,3.81%,2.30,0.95,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.92,9.29,7.16%,23.03%,43.94%,-6.84%,123.69%,70.44,-0.51%,1.41%
ABR,2020-07-06,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,973.12M,19.29,8.66,-2.26%,1934598,9.15,2.41,1.91,0.97,4.38,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.12%,39.20%,-15.27%,4.66%,1.71,2.82M,-6.48%,-7.18%,113.30%,-38.97%,-29.76%,-39.65%,5.23%,6.24%,2.60,0.69,13.86%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.81,0.61,-10.35%,4.70%,-24.29%,-45.09%,144.63%,45.22,-4.73%,2.60%
ABT,2020-07-06,Abbott Laboratories,Healthcare,Medical Devices,USA,163.40B,46.65,92.97,0.80%,5604450,25.28,4.54,5.09,5.44,44.55,76.60,45.20%,29.64%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.02%,76.30%,-0.34%,0.73%,1.60,8.03M,4.80%,5.35%,17.02%,8.24%,8.84%,7.03%,2.07%,2.80%,1.90,0.7,1.55%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Jul 16/b,0.96,2.52,3.05%,1.91%,8.37%,-7.03%,50.90%,56.54,0.23%,0.57%
ABTX,2020-07-06,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,485.14M,11.47,23.7,-0.46%,48301,16.93,-,2.08,0.68,2.58,11.78,4.50%,-10.54%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-12.59%,51.20%,-3.89%,4.32%,7.98,101.23K,1.67%,-12.80%,9.27%,-36.61%,-29.30%,-36.97%,5.51%,5.57%,3.00,0.48,1.69%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Jul 30/b,1.34,1.43,-7.21%,-4.77%,-23.90%,-39.15%,13.51%,45.41,-3.23%,2.86%
ABUS,2020-07-06,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,125.53M,-,1.87,-0.53%,567733,-,-,18.46,-,1.48,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,10.14%,1.29%,0.49,1.17M,-3.11%,-8.33%,105.47%,-39.29%,-16.89%,-32.73%,6.42%,8.75%,2.00,0.49,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.84,0.16,-2.77%,3.45%,-4.61%,-48.91%,127.66%,49.79,-3.61%,3.19%
AC,2020-07-06,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,835.24M,-,38.0,5.20%,10773,-,-,26.94,1.04,2.33,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,16.18%,79.20%,-0.13%,5.27%,8.21,20.97K,15.85%,0.40%,42.59%,-3.80%,-3.23%,-3.06%,5.58%,5.68%,-,0.51,0.53%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,-,1.31,2.09,6.87%,3.86%,0.34%,-41.95%,56.19%,57.14,3.88%,1.27%
ACA,2020-07-06,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.97B,17.16,41.2,-0.34%,124436,16.51,5.05,1.09,1.08,9.84,11.16,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,89.00%,-0.35%,1.70%,2.21,366.42K,4.54%,-3.29%,9.87%,-9.85%,10.49%,-7.52%,4.04%,4.25%,1.90,0.34,0.49%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.82,-1.09%,7.32%,4.35%,-13.90%,46.41%,54.09,-2.14%,1.84%
ACAD,2020-07-06,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,8.15B,-,53.69,4.03%,2789452,-,-,22.27,13.06,12.52,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,355.00%,99.60%,3.14%,10.12%,7.57,1.52M,12.02%,17.36%,31.72%,33.06%,97.83%,25.50%,3.49%,4.86%,1.70,1.84,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.78,2.45,10.25%,9.24%,21.76%,-0.11%,149.03%,64.03,1.74%,2.25%
ACAM,2020-07-06,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,393.59M,127.04,10.29,0.10%,1039785,-,-,-,1.31,393.59,-,-,-,-,-,-,38.20M,30.56M,-,-,85.60%,8.19%,0.00%,0.01,147.70K,0.39%,3.00%,1.88%,4.68%,-,3.00%,1.27%,0.99%,-,7.04,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.1,1.47%,2.47%,3.33%,-2.00%,8.32%,66.24,-0.39%,0.49%
ACB,2020-07-06,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.37B,56.39,12.18,-0.73%,3348617,-,-,-,3.54,-,-,-,-,-,-,-,112.57M,109.43M,2.90%,0.00%,12.27%,-,17.81%,1.92,10.13M,-2.33%,-14.41%,25.37%,-49.25%,-86.54%,-53.01%,5.52%,6.85%,-,0.33,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,0.91,-8.69%,0.96%,-48.83%,-86.80%,129.81%,47.26,-0.73%,0.00%
ACBI,2020-07-06,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,249.33M,10.91,11.39,1.79%,65015,11.54,0.98,2.36,0.74,1.47,3.12,11.60%,25.25%,16.80%,11.10%,23.70%,21.69M,20.80M,3.20%,1.53%,88.60%,0.23%,1.11%,2.35,98.45K,2.52%,-0.09%,7.96%,-36.93%,-35.61%,-37.93%,6.27%,6.13%,2.30,0.66,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.11,0.76,-5.25%,-1.72%,-27.04%,-43.64%,28.12%,47.65,-0.96%,2.77%
ACC,2020-07-06,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.74B,35.19,34.1,-5.44%,1676358,56.55,2.00,4.98,1.42,26.79,40.45,-28.40%,4.15%,1.50%,17.62%,5.10%,137.48M,136.56M,0.80%,0.91%,96.90%,0.64%,3.41%,2.62,1.78M,-1.73%,-9.76%,31.76%,-26.51%,-28.36%,-27.49%,5.01%,4.38%,2.20,0.94,5.51%,1.80%,4.00%,3.00%,-,-,1.07,1.07,53.50%,26.60%,14.10%,Jul 20/a,1.05,1.76,-6.90%,0.43%,-17.25%,-33.06%,69.40%,45.16,-8.09%,2.88%
ACCD,2020-07-06,"Accolade, Inc.",Healthcare,Health Information Services,USA,1.40B,-,30.0,1.01%,1781252,-,-,10.56,-,-,-,-,-,-,-,-,46.65M,-,-,-,-,-,-,-,8.51M,-,-,-,-,-,1.01%,-,-,-,0.21,-,-,-,-,-,-,-,-,-,-,-,-,-,5.14,1.01%,1.01%,1.01%,-18.68%,3.06%,-,-3.23%,4.38%
ACCO,2020-07-06,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,634.83M,5.79,6.71,2.76%,718205,5.76,0.58,0.33,0.90,6.80,3.05,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.47%,94.30%,-1.64%,4.42%,5.77,702.29K,1.98%,-2.33%,44.92%,-25.36%,-14.74%,-28.31%,5.95%,5.64%,-,1.02,3.87%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.17,0.4,-0.50%,3.68%,-15.56%,-41.04%,91.17%,52.26,0.30%,2.45%
ACEL,2020-07-06,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,736.42M,-,9.29,0.00%,205174,19.77,-,1.39,8.60,4.08,-,-177.70%,687.50%,-,7.13%,-,78.00M,35.60M,6.60%,0.00%,58.70%,8.96%,3.13%,2.46,452.87K,3.34%,-12.77%,27.79%,-26.09%,-10.67%,-25.68%,5.36%,7.52%,2.20,0.45,-,-2.10%,-4.00%,1.60%,4.10,4.10,4.55,4.76,35.80%,2.70%,-1.90%,May 11/b,-,0.64,-5.27%,-1.58%,-10.06%,-30.41%,77.97%,45.22,-1.80%,1.83%
ACGL,2020-07-06,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,11.59B,9.11,28.5,1.46%,1189204,11.27,4.30,1.74,1.09,13.13,4.85,124.20%,221.76%,14.10%,2.12%,11.20%,403.89M,393.77M,1.40%,-4.39%,88.60%,-1.67%,0.77%,1.19,2.55M,2.89%,-13.08%,15.81%,-34.26%,-24.96%,-33.55%,3.60%,4.46%,2.40,0.47,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.74,1.39,-6.42%,2.53%,-22.34%,-41.02%,36.17%,48.10,-1.04%,2.53%
ACH,2020-07-06,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,7.15B,44.66,5.85,20.37%,390616,-,-,0.27,0.52,4.49,14.11,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.36,86.16K,23.94%,16.30%,19.88%,-34.78%,-30.77%,-32.68%,2.37%,2.07%,-,4.53,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.04,0.19,19.66%,18.47%,-12.60%,-35.50%,27.17%,74.03,5.22%,14.40%
ACHC,2020-07-06,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.33B,20.44,26.27,2.74%,878683,10.97,2.45,0.74,0.94,28.75,7.16,161.50%,28.50%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.71%,-,-3.53%,10.21%,10.30,864.24K,6.75%,-8.91%,69.16%,-20.61%,-24.12%,-20.92%,3.64%,5.42%,2.30,1.02,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.37,1.37,-1.40%,0.21%,-7.67%,-25.58%,136.88%,51.16,0.50%,2.23%
ACI,2020-07-06,"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,USA,7.41B,9.27,15.52,-1.83%,3441126,-,-,0.12,-,15.74,17.28,523.60%,-,18.90%,-,18.10%,477.51M,464.00M,3.10%,-,73.63%,-,-,-,12.07M,0.45%,-,-,-,-,0.45%,2.57%,-,-,0.29,-,1.90%,20.50%,10.90%,1.00,0.20,3.73,3.83,28.20%,2.10%,0.70%,-,-,0.54,-0.97%,-0.97%,-0.97%,-5.94%,1.37%,-,-1.46%,-0.38%
ACIA,2020-07-06,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.82B,69.69,67.25,0.30%,457951,27.45,-,5.81,4.64,7.66,52.57,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.20%,83.20%,0.28%,14.64%,8.65,655.69K,-1.54%,-0.33%,1.28%,-1.25%,39.70%,-0.83%,0.95%,0.82%,2.80,0.7,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.61,-0.86%,-0.89%,0.23%,-2.72%,41.55%,41.24,0.15%,0.15%
ACIU,2020-07-06,AC Immune SA,Healthcare,Biotechnology,Switzerland,478.98M,-,6.87,-2.69%,67209,-,-,9.36,1.76,1.63,-,177.60%,20.00%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.85%,1.65%,6.7,91.97K,1.78%,3.62%,-8.52%,-20.85%,27.93%,-19.37%,4.95%,4.31%,1.70,0.73,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.50,0.31,-0.18%,-4.93%,-3.85%,-32.25%,68.80%,46.11,-1.86%,-0.85%
ACIW,2020-07-06,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.08B,45.99,26.35,-1.61%,361817,21.74,3.83,2.29,2.86,25.86,23.46,19.00%,83.08%,-0.50%,12.00%,4.40%,116.01M,113.33M,1.50%,1.77%,-,0.20%,4.64%,7.07,744.42K,0.34%,-5.08%,21.15%,-31.13%,-24.41%,-30.45%,3.65%,3.85%,1.80,0.49,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.34,1.06,-3.28%,-1.22%,-14.21%,-33.07%,31.55%,45.08,-3.83%,2.32%
ACLS,2020-07-06,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,953.88M,44.55,29.14,6.80%,442889,19.03,2.23,2.57,2.24,5.46,32.44,-63.80%,40.85%,26.50%,20.00%,11.10%,32.87M,32.22M,3.40%,-29.85%,89.10%,2.58%,3.41%,2.67,411.49K,7.27%,9.00%,73.22%,17.53%,92.18%,20.92%,3.87%,4.39%,2.40,1.08,-,4.10%,5.30%,4.30%,5.20,3.40,0.11,0.11,41.10%,8.30%,6.00%,May 05/a,1.43,1.3,6.79%,12.65%,28.31%,-0.36%,124.29%,60.64,4.73%,1.98%
