Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-06-26,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.01B,-,39.08,-2.18%,571538,6.23,-,0.37,0.55,4.47,4.86,-218.60%,-20.77%,-36.10%,10.00%,8.80%,25.97M,25.54M,2.10%,-7.22%,99.80%,-0.50%,11.92%,4.61,660.09K,-4.29%,0.46%,76.27%,41.18%,-10.37%,41.75%,3.72%,5.56%,1.70,0.87,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.68,2.09,-5.55%,5.48%,39.59%,-18.07%,161.06%,46.35,-2.57%,0.40%
AAXN,2020-06-26,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,6.17B,-,96.06,0.11%,7776266,69.21,-,10.97,10.23,17.87,76.90,-97.10%,16.93%,-47.40%,30.00%,26.40%,59.61M,58.78M,2.00%,-16.38%,88.20%,-4.07%,8.82%,4.73,1.10M,6.59%,31.23%,29.10%,31.77%,43.61%,31.09%,5.27%,6.58%,2.10,7.09,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.76,5.8,2.52%,16.96%,33.69%,-8.43%,92.89%,56.63,0.19%,-0.07%
AB,2020-06-26,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.56B,9.62,25.31,-1.86%,261496,9.54,6.69,9.04,1.64,-,5124.77,-0.70%,8.37%,6.40%,1.44%,5.80%,98.31M,91.45M,0.20%,-69.10%,21.80%,-2.60%,2.14%,4.16,470.80K,-5.06%,0.24%,35.20%,-16.28%,-12.96%,-16.36%,3.54%,4.18%,2.30,0.56,10.11%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.52,1.17,-3.03%,6.64%,-7.80%,-29.81%,91.16%,48.35,-0.86%,-1.01%
ABB,2020-06-26,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,47.41B,47.82,21.71,-1.76%,4408618,21.75,3.28,1.73,4.01,7.06,36.87,-27.90%,51.67%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.09%,0.08%,0.65,2.35M,1.83%,10.32%,19.15%,-9.77%,8.77%,-9.88%,1.75%,2.01%,2.50,1.87,3.82%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Apr 28/b,1.13,0.51,2.15%,11.89%,4.64%,-14.19%,47.59%,59.65,-1.99%,0.23%
ABBV,2020-06-26,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,168.57B,17.01,96.13,-0.89%,14557841,8.21,1.66,4.95,-,-,24.04,42.30%,13.90%,36.80%,10.28%,10.80%,1.48B,1.47B,0.10%,-2.00%,63.30%,1.65%,1.30%,1.77,10.87M,-0.60%,6.78%,32.28%,7.01%,37.33%,8.57%,2.33%,2.71%,2.00,1.34,4.91%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.47,1.77%,7.28%,14.03%,-3.24%,53.69%,58.74,-0.60%,-0.29%
ABC,2020-06-26,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,19.80B,13.06,99.18,-1.48%,2830048,12.13,1.59,0.11,5.67,5.36,12.34,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-39.79%,67.40%,-2.90%,2.61%,2.66,1.43M,-2.91%,5.06%,21.28%,16.61%,15.82%,16.65%,2.49%,2.78%,2.40,1.97,1.69%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,May 07/b,0.62,2.85,0.43%,6.89%,12.57%,-4.05%,37.64%,54.18,-1.28%,-0.20%
ABCB,2020-06-26,Ameris Bancorp,Financial,Banks - Regional,USA,1.54B,9.32,21.28,-10.02%,1457212,8.08,1.16,2.21,0.60,2.09,-,-1.60%,14.62%,13.50%,8.00%,31.10%,69.25M,65.47M,4.50%,0.62%,86.70%,-0.89%,2.86%,4.09,457.46K,-10.70%,-14.12%,-5.51%,-50.65%,-45.35%,-49.98%,6.29%,6.62%,1.70,3.19,2.82%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.49,1.81,-15.17%,-9.60%,-38.36%,-52.61%,24.30%,38.75,-7.68%,-2.54%
ABEO,2020-06-26,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,233.24M,-,2.81,-4.59%,1719875,-,-,-,1.96,2.01,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.30M,1.60%,17.03%,56.00%,-15.97%,3.22%,2.01,1.08M,-10.67%,-13.43%,36.17%,-22.08%,-41.07%,-14.22%,7.12%,6.94%,2.10,1.59,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,Mar 23/a,1.52,0.22,-6.47%,-1.64%,1.64%,-45.95%,107.78%,45.63,-4.59%,0.00%
ABEV,2020-06-26,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,40.12B,14.49,2.55,-4.85%,24706996,18.21,-,-,2.58,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,1.84%,2.43,33.33M,-1.92%,7.14%,1.59%,-45.86%,-44.48%,-45.28%,4.07%,4.49%,3.10,0.74,4.71%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,-3.95%,8.46%,-27.81%,-52.01%,34.21%,49.47,-3.41%,-1.49%
ABG,2020-06-26,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.47B,8.62,73.09,-1.71%,481067,8.81,0.47,0.21,2.11,3.77,3.59,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,87.42%,-,1.71%,14.07%,9.96,269.59K,-2.52%,-4.09%,31.69%,-35.91%,-12.93%,-34.62%,3.92%,4.93%,2.30,1.78,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.62,4.03,-5.15%,4.89%,-17.43%,-40.79%,85.70%,45.67,-0.89%,-0.82%
ABM,2020-06-26,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.38B,-,34.97,-2.13%,721058,16.06,-,0.37,1.68,-,-,78.50%,12.62%,10.20%,16.00%,6.90%,67.92M,65.96M,0.90%,-2.60%,98.60%,-3.22%,4.08%,4.62,583.03K,-8.67%,4.45%,59.03%,-9.45%,-11.78%,-7.27%,4.46%,5.64%,2.50,1.24,2.12%,-,-,7.50%,-,-,-,-,12.20%,-,-,Jun 17/a,1.29,2.01,0.89%,5.06%,0.33%,-18.05%,76.70%,49.49,-1.88%,-0.25%
ABMD,2020-06-26,"Abiomed, Inc.",Healthcare,Medical Devices,USA,10.60B,54.04,239.27,-1.03%,477442,49.51,2.25,12.61,10.11,23.92,39.13,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,44.07M,1.40%,-3.65%,98.30%,-3.05%,6.19%,4.9,556.05K,-6.93%,10.08%,64.74%,39.92%,-6.14%,40.26%,3.17%,3.78%,2.30,0.86,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.94,8.69,-2.00%,15.00%,30.41%,-16.27%,101.05%,55.39,-1.67%,0.66%
ABR,2020-06-26,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,1.02B,20.62,9.26,-8.13%,14011821,9.79,2.58,2.01,1.04,4.59,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.15%,39.20%,-15.53%,4.60%,1.69,2.81M,-4.24%,8.18%,35.38%,-36.18%,-21.59%,-35.47%,6.61%,6.36%,2.60,4.99,12.96%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.81,0.64,-3.55%,16.03%,-19.70%,-41.28%,161.58%,50.59,-7.40%,-0.79%
ABT,2020-06-26,Abbott Laboratories,Healthcare,Medical Devices,USA,156.22B,44.51,88.71,-1.02%,8520841,24.18,4.33,4.87,5.19,42.59,73.24,45.20%,29.52%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.01%,76.30%,-0.33%,0.85%,1.61,9.26M,-2.17%,-3.68%,18.98%,1.64%,6.00%,2.13%,2.87%,3.02%,1.90,0.92,1.62%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.96,2.74,-2.06%,-3.32%,3.59%,-11.29%,43.99%,45.84,-1.15%,0.13%
ABTX,2020-06-26,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,485.08M,11.28,23.31,-5.40%,109945,16.36,-,2.08,0.67,2.58,11.77,4.50%,-8.95%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-15.40%,51.20%,-3.85%,4.34%,7.82,103.71K,-4.74%,-11.10%,-1.60%,-37.81%,-28.74%,-38.01%,4.37%,5.25%,3.00,1.06,1.72%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.34,1.43,-10.29%,-5.58%,-25.82%,-40.15%,11.64%,39.34,-3.44%,-2.03%
ABUS,2020-06-26,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,136.62M,-,1.93,-8.10%,1415350,-,-,20.09,-,1.61,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,9.56%,1.27%,0.44,1.30M,1.05%,-10.65%,59.50%,-26.34%,-14.60%,-30.58%,9.40%,9.39%,2.00,1.09,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.82,0.19,-2.54%,10.92%,-1.33%,-47.27%,134.96%,51.66,-8.10%,0.00%
AC,2020-06-26,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,742.26M,-,32.8,-5.45%,29149,-,-,23.94,0.90,2.07,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,24.10%,79.20%,-0.12%,5.73%,9.05,20.66K,-7.50%,-24.96%,13.46%,-16.54%,-6.87%,-16.33%,5.56%,5.93%,-,1.41,0.61%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,-,1.30,2.01,-9.56%,-10.27%,-13.46%,-49.89%,34.81%,35.58,-5.17%,-0.29%
ACA,2020-06-26,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.94B,16.41,39.41,-2.26%,450837,15.79,4.83,1.07,1.04,9.66,10.96,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,89.00%,-0.35%,1.73%,2.17,379.26K,-3.48%,2.95%,8.33%,-12.60%,6.57%,-11.54%,3.23%,4.24%,1.90,1.19,0.51%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.83,-4.68%,3.24%,0.22%,-17.64%,40.05%,46.37,-2.18%,-0.07%
ACAD,2020-06-26,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.08B,-,47.93,-4.50%,15860622,-,-,19.34,11.66,10.87,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,364.95%,99.50%,3.20%,9.88%,8.81,1.27M,-7.88%,-5.44%,23.44%,6.39%,81.35%,12.04%,6.56%,5.20%,1.70,12.45,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.80,2.63,-0.85%,-2.32%,9.17%,-10.83%,122.31%,45.42,-6.88%,2.55%
ACAM,2020-06-26,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,387.66M,126.54,10.25,-0.39%,16649,-,-,-,1.30,387.66,-,-,-,-,-,-,38.20M,30.56M,-,-,85.60%,8.29%,0.00%,0.01,134.29K,1.08%,2.81%,1.18%,4.06%,-,2.60%,1.13%,0.73%,-,0.12,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.09,1.62%,2.49%,3.01%,-2.38%,7.89%,64.92,-0.49%,0.10%
ACB,2020-06-26,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.40B,57.73,12.47,-5.53%,3785497,-,-,-,3.63,-,-,-,-,-,-,-,112.57M,109.32M,2.90%,0.00%,12.27%,-,19.48%,2.08,10.23M,-6.73%,-18.71%,0.89%,-48.04%,-86.73%,-51.89%,7.69%,6.92%,-,0.37,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.28,-9.72%,6.84%,-50.59%,-86.98%,135.28%,45.74,-3.63%,-1.97%
ACBI,2020-06-26,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,236.87M,10.64,11.11,-4.72%,199471,11.42,0.96,2.24,0.73,1.40,2.97,11.60%,24.74%,16.80%,11.10%,23.70%,21.69M,20.81M,3.20%,1.42%,88.70%,0.24%,1.14%,2.44,97.55K,-9.75%,-3.73%,-4.80%,-40.33%,-33.35%,-39.46%,5.41%,5.77%,2.30,2.04,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.11,0.76,-7.17%,-3.59%,-29.55%,-45.03%,24.97%,42.49,-2.71%,-2.06%
ACC,2020-06-26,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.84B,35.81,34.7,-1.98%,1580932,53.72,2.03,5.09,1.44,27.38,-,-28.40%,12.74%,1.50%,17.62%,5.10%,137.48M,136.83M,0.80%,0.90%,96.80%,0.61%,3.09%,2.26,1.87M,-5.27%,3.80%,14.98%,-25.05%,-24.53%,-26.22%,3.65%,4.43%,2.20,0.85,5.42%,1.80%,4.00%,3.00%,-,-,1.07,1.07,53.50%,26.60%,14.10%,Apr 20/a,1.06,1.69,-5.35%,3.24%,-16.40%,-31.88%,72.38%,44.37,-0.80%,-1.19%
ACCO,2020-06-26,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,635.10M,5.68,6.58,2.65%,1238723,5.65,0.57,0.33,0.88,6.80,3.05,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.43%,94.50%,-1.60%,4.91%,6.27,718.95K,1.86%,3.79%,27.77%,-29.93%,-14.43%,-29.70%,5.00%,5.43%,-,1.72,3.95%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.16,0.38,-1.62%,3.59%,-18.02%,-42.18%,87.46%,47.92,2.97%,-0.31%
ACEL,2020-06-26,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,713.27M,-,8.99,-7.13%,5095906,18.93,-,1.68,8.32,5.23,15.64,-177.70%,1040.00%,-,7.13%,-,79.01M,34.00M,6.60%,0.00%,58.70%,8.95%,3.69%,3.44,364.16K,-10.64%,-5.77%,18.92%,-25.89%,-13.56%,-28.08%,6.97%,7.70%,2.20,13.99,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.72,-10.45%,-4.06%,-13.17%,-32.66%,72.22%,39.54,-7.22%,0.10%
ACGL,2020-06-26,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,11.70B,8.86,27.7,-4.09%,4415278,10.98,-,1.76,1.06,13.27,4.90,124.20%,219.37%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.23%,88.60%,-1.62%,0.92%,1.37,2.63M,-5.56%,-4.61%,-4.71%,-34.33%,-23.46%,-35.42%,4.49%,4.70%,2.40,1.68,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.76,1.55,-10.78%,0.41%,-25.15%,-42.67%,32.35%,41.59,-3.08%,-1.04%
ACH,2020-06-26,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.71B,36.03,4.72,0.00%,50736,-,-,0.21,0.42,3.59,11.29,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.65,87.46K,-5.03%,-0.63%,-5.79%,-43.13%,-46.42%,-45.68%,1.43%,2.16%,-,0.58,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.01,0.14,-4.09%,-4.99%,-30.53%,-48.30%,2.61%,39.67,-0.42%,0.42%
ACHC,2020-06-26,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.19B,19.15,24.61,-1.36%,851492,10.20,2.30,0.70,0.88,27.06,6.74,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.65%,-,-3.55%,11.00%,10.08,950.79K,-6.99%,-16.18%,36.49%,-25.11%,-28.31%,-25.92%,5.20%,5.45%,2.30,0.9,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.37,1.53,-10.61%,-5.22%,-14.03%,-30.48%,121.91%,40.91,-0.69%,-0.68%
ACIA,2020-06-26,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.85B,70.78,68.3,-0.07%,632460,27.88,-,5.88,4.71,7.76,53.21,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.21%,83.20%,0.48%,14.55%,8.3,679.79K,0.04%,2.46%,1.32%,1.10%,46.63%,0.72%,0.66%,0.86%,2.80,0.93,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.63,0.65%,0.56%,1.91%,-1.20%,49.78%,56.24,0.19%,-0.26%
ACIU,2020-06-26,AC Immune SA,Healthcare,Biotechnology,Switzerland,474.86M,-,6.75,-0.88%,62949,-,-,9.33,1.74,1.63,-,177.60%,20.00%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.80%,1.78%,6.4,104.19K,-5.99%,-11.53%,6.30%,-18.67%,24.08%,-20.77%,3.58%,4.45%,1.70,0.6,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.50,0.3,-2.89%,-7.64%,-5.01%,-33.43%,65.85%,42.4,-0.88%,0.00%
ACIW,2020-06-26,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.05B,45.83,26.26,-2.45%,877983,20.48,3.82,2.27,2.85,25.57,23.19,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.34M,1.50%,1.78%,-,0.19%,4.89%,7.17,772.33K,-3.22%,-0.94%,13.34%,-30.54%,-20.83%,-30.68%,3.15%,3.82%,1.80,1.14,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.33,1.12,-4.57%,-0.87%,-14.92%,-33.30%,31.10%,42.97,-1.98%,-0.48%
ACLS,2020-06-26,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,890.30M,41.53,27.16,-1.98%,1106767,17.74,2.08,2.40,2.09,5.10,30.28,-63.80%,40.85%,26.50%,20.00%,11.10%,32.87M,32.22M,3.40%,-29.83%,89.10%,2.59%,3.32%,2.72,392.36K,-3.65%,6.09%,53.10%,11.36%,80.83%,12.72%,4.73%,4.57%,2.00,2.82,-,4.10%,5.30%,4.30%,5.20,3.40,0.11,0.11,41.10%,8.30%,6.00%,May 05/a,1.42,1.33,0.28%,7.56%,20.80%,-7.11%,109.08%,51.23,-1.67%,-0.32%
ACM,2020-06-26,AECOM,Industrials,Engineering & Construction,USA,5.87B,-,36.19,0.56%,1954026,14.04,-,0.35,1.63,-,21.93,-405.90%,23.11%,-22.10%,17.30%,19.30%,158.55M,152.39M,0.80%,-1.66%,89.20%,0.14%,4.38%,3.22,2.07M,-5.76%,-6.44%,25.88%,-17.00%,-3.29%,-16.09%,4.20%,4.29%,1.60,0.94,-,-3.00%,-11.50%,0.30%,1.20,1.20,0.59,0.60,4.70%,-0.20%,-2.60%,May 05/b,1.74,1.8,-10.49%,-1.87%,-9.28%,-30.94%,66.31%,40.55,0.47%,0.08%
