Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-06-15,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.06B,-,40.86,3.63%,426196,6.51,-,0.39,0.58,4.70,5.12,-218.60%,-20.77%,-36.10%,10.00%,8.80%,25.97M,25.52M,2.10%,-7.18%,99.50%,-0.77%,11.93%,3.88,783.98K,0.74%,9.51%,118.39%,44.64%,0.07%,48.20%,5.79%,6.05%,1.70,0.54,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.67,2.56,0.81%,20.22%,49.27%,-14.34%,172.95%,57.68,6.82%,-2.99%
AAXN,2020-06-15,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,5.74B,-,100.35,6.65%,1425062,72.30,-,10.22,10.69,16.64,71.61,-97.10%,16.93%,-47.40%,30.00%,26.40%,59.61M,58.74M,2.00%,-19.54%,88.10%,-4.70%,8.82%,5.18,1.00M,3.17%,32.74%,86.11%,39.74%,42.00%,36.94%,7.87%,6.47%,2.10,1.42,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.70,6.74,18.00%,28.96%,42.69%,-4.34%,101.51%,62.41,9.31%,-2.43%
AB,2020-06-15,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.44B,9.82,25.84,1.69%,265954,9.88,6.83,8.59,1.68,-,4872.91,-0.70%,7.52%,6.40%,1.44%,5.80%,98.31M,91.45M,0.20%,-70.60%,21.80%,-2.79%,2.14%,3.15,623.03K,-3.15%,19.91%,29.39%,-14.41%,-12.58%,-14.61%,5.24%,4.68%,2.30,0.43,9.91%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.51,1.29,3.38%,14.52%,-6.23%,-28.34%,95.17%,59.58,4.53%,-2.72%
ABB,2020-06-15,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,45.89B,46.45,21.09,1.05%,2809083,20.52,3.18,1.68,3.89,6.84,35.68,-27.90%,52.98%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.13%,0.08%,0.6,2.53M,-3.87%,20.45%,36.33%,-10.71%,12.00%,-12.45%,3.03%,1.92%,2.50,1.11,3.94%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Apr 28/b,1.11,0.57,5.22%,12.89%,2.18%,-16.64%,43.37%,62.55,2.13%,-1.05%
ABBV,2020-06-15,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,163.68B,16.47,93.08,0.67%,7096398,7.95,1.60,4.81,-,-,23.35,42.30%,13.90%,36.80%,10.28%,10.80%,1.48B,1.47B,0.10%,-2.00%,63.30%,1.61%,1.30%,1.5,12.76M,-1.60%,3.49%,25.33%,4.90%,18.29%,5.13%,3.51%,2.79%,2.00,0.56,5.07%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.91,0.90%,7.78%,12.17%,-6.31%,48.81%,56.43,1.74%,-1.05%
ABC,2020-06-15,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,19.29B,12.67,96.21,1.41%,1151033,11.77,1.54,0.10,5.50,5.22,12.02,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-38.68%,67.40%,-2.90%,2.61%,2.34,1.63M,-5.95%,14.49%,19.52%,10.85%,13.12%,13.16%,3.29%,3.15%,2.40,0.7,1.75%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,May 07/b,0.61,3.36,1.50%,6.50%,10.07%,-6.58%,33.52%,54.8,2.96%,-1.51%
ABCB,2020-06-15,Ameris Bancorp,Financial,Banks - Regional,USA,1.63B,10.57,24.14,0.42%,380777,9.28,1.32,2.34,0.69,2.22,-,-1.60%,13.04%,13.50%,8.00%,31.10%,69.25M,65.50M,4.30%,-0.61%,86.70%,-1.00%,2.86%,3.69,507.95K,-18.53%,27.25%,10.58%,-45.42%,-36.94%,-43.25%,7.38%,6.59%,1.70,0.75,2.49%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.49,1.97,-0.81%,3.14%,-31.06%,-46.24%,41.00%,50.41,6.81%,-5.99%
ABEO,2020-06-15,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,231.65M,-,3.13,6.46%,1179949,-,-,-,2.19,2.00,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.30M,1.60%,19.54%,54.30%,-18.09%,3.22%,1.77,1.22M,3.99%,-2.49%,115.86%,-21.55%,-39.46%,-4.28%,8.00%,7.48%,2.10,0.97,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,Mar 23/a,1.58,0.26,2.72%,14.91%,14.28%,-44.11%,131.85%,56.03,8.68%,-2.04%
ABEV,2020-06-15,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,41.06B,14.83,2.61,-3.69%,28674618,18.64,-,-,2.64,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,1.84%,2.4,33.74M,-13.00%,27.94%,23.70%,-41.43%,-40.65%,-43.99%,4.68%,4.88%,3.10,0.85,4.60%,-,-,-,-,-,-,-,-,-,-,-,-,0.16,5.67%,13.71%,-27.76%,-50.89%,37.37%,54.62,1.56%,-5.17%
ABG,2020-06-15,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.46B,9.21,78.05,2.60%,149984,9.41,0.50,0.20,2.26,3.77,3.58,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,99.71%,-,1.79%,14.07%,8.66,309.89K,-5.52%,28.69%,68.25%,-36.37%,-2.21%,-30.18%,5.53%,5.31%,2.30,0.48,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.61,4.74,3.88%,19.46%,-12.69%,-36.77%,98.30%,58.47,7.55%,-4.60%
ABM,2020-06-15,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.15B,15.23,32.43,2.56%,308540,16.91,0.95,0.33,1.39,30.80,13.42,78.50%,23.58%,10.20%,16.00%,6.90%,66.90M,65.96M,0.90%,-2.55%,98.20%,-3.63%,4.08%,4.72,570.26K,-11.76%,6.61%,22.75%,-14.55%,-18.44%,-14.00%,5.69%,4.53%,2.50,0.54,2.28%,3.80%,9.40%,7.50%,1.50,1.50,0.51,0.55,11.80%,3.40%,2.20%,Jun 17/a,1.25,1.79,-2.25%,2.24%,-7.00%,-24.00%,63.87%,48.25,5.95%,-3.19%
ABMD,2020-06-15,"Abiomed, Inc.",Healthcare,Medical Devices,USA,10.80B,55.63,246.33,1.92%,399883,50.97,2.32,12.84,10.41,24.37,39.85,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,44.07M,1.40%,-3.69%,98.40%,-3.07%,6.19%,4.33,629.16K,-2.75%,33.68%,72.94%,37.50%,-1.84%,44.40%,4.54%,4.13%,2.30,0.64,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.92,9.63,11.17%,29.20%,36.30%,-13.80%,106.98%,68.46,2.65%,-0.71%
ABR,2020-06-15,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,975.57M,21.47,9.64,-2.23%,2775816,10.19,2.68,1.92,1.08,4.39,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.25%,39.20%,-16.67%,4.60%,1.5,3.17M,-12.36%,49.92%,32.78%,-31.39%,-21.63%,-32.82%,7.31%,6.73%,2.60,0.88,12.45%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.78,0.71,10.85%,32.07%,-17.30%,-38.87%,172.32%,60.05,3.77%,-5.78%
ABT,2020-06-15,Abbott Laboratories,Healthcare,Medical Devices,USA,156.19B,44.93,89.55,0.60%,5650841,24.41,4.37,4.87,5.24,42.58,73.23,45.20%,29.52%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.07%,76.30%,-0.33%,0.85%,1.43,10.41M,-3.25%,-2.43%,21.57%,4.16%,8.92%,3.10%,3.67%,3.15%,1.90,0.54,1.61%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.98,3.01,-1.30%,-1.35%,4.87%,-10.45%,45.35%,45.85,2.32%,-1.69%
ABTX,2020-06-15,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,516.63M,12.48,25.78,3.00%,74764,18.75,-,2.22,0.74,2.75,12.54,4.50%,-13.25%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-17.36%,51.20%,-4.06%,4.34%,7.4,109.58K,-12.28%,14.73%,11.02%,-30.31%,-21.50%,-31.44%,7.11%,5.54%,3.00,0.68,1.55%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.35,1.66,-0.74%,5.30%,-18.86%,-33.81%,23.47%,51.41,7.78%,-4.43%
ABUS,2020-06-15,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,120.30M,-,1.84,6.36%,990970,-,-,17.69,-,1.42,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,10.43%,1.27%,0.46,1.23M,-10.02%,0.00%,29.58%,-23.01%,26.03%,-33.81%,11.60%,10.83%,2.00,0.81,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.88,0.23,-11.55%,17.21%,-4.87%,-49.73%,124.01%,48.89,8.88%,-2.31%
AC,2020-06-15,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,803.67M,-,36.12,2.24%,9904,-,-,25.92,0.99,2.24,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,25.67%,79.10%,-0.13%,5.73%,9.03,20.71K,-2.40%,5.55%,13.37%,-0.11%,-2.35%,-7.86%,5.90%,5.74%,-,0.48,0.55%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,Mar 09/a,1.35,2.48,-4.89%,-0.39%,-4.62%,-44.82%,48.46%,48.49,6.33%,-3.85%
ACA,2020-06-15,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.96B,17.11,41.09,3.79%,270618,16.46,5.03,1.08,1.08,9.79,11.11,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,88.70%,-0.68%,1.73%,2.05,401.98K,-9.13%,27.69%,24.14%,1.48%,13.07%,-7.77%,5.49%,4.32%,1.90,0.67,0.49%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,2.06,5.72%,8.67%,5.49%,-14.13%,46.02%,55.93,8.33%,-4.19%
ACAD,2020-06-15,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.14B,-,46.49,1.40%,929603,-,-,19.50,11.31,10.96,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,405.09%,99.30%,2.87%,9.88%,8.9,1.26M,-0.68%,-1.84%,46.89%,4.42%,91.63%,8.67%,4.28%,4.61%,1.70,0.74,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.82,2.31,-5.02%,-2.78%,8.20%,-13.43%,115.63%,44.96,3.54%,-2.07%
ACAM,2020-06-15,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,384.65M,124.44,10.08,0.30%,54745,-,-,-,1.28,384.65,-,-,-,-,-,-,38.20M,30.56M,-,-,87.20%,9.83%,0.00%,0.01,199.07K,0.25%,1.10%,-0.30%,2.54%,-,0.90%,0.52%,0.44%,-,0.28,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.06,0.65%,1.40%,1.43%,-4.00%,6.11%,64.9,0.20%,0.10%
ACB,2020-06-15,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.49B,61.34,13.25,0.30%,3815561,-,-,-,3.85,-,-,-,-,-,-,-,112.57M,109.30M,2.90%,0.00%,12.27%,-,19.48%,2.18,9.78M,-15.82%,99.55%,59.54%,-57.53%,-85.39%,-48.88%,7.35%,14.49%,-,0.39,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.58,-9.09%,20.51%,-52.27%,-86.16%,150.00%,51.54,3.92%,-3.48%
ACBI,2020-06-15,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,241.60M,11.21,11.7,1.04%,81831,12.45,1.01,2.29,0.76,1.43,3.03,11.60%,24.01%,16.80%,11.10%,23.70%,21.69M,20.82M,3.10%,-0.70%,86.10%,-2.72%,1.14%,2.36,101.05K,-13.27%,19.39%,-6.62%,-38.45%,-32.06%,-36.24%,6.69%,5.94%,2.30,0.81,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.10,0.82,1.61%,2.72%,-26.72%,-42.11%,31.61%,51.84,6.07%,-4.75%
ACC,2020-06-15,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.84B,46.86,35.99,-0.72%,1853189,55.71,2.66,5.18,1.50,88.44,39.36,-28.40%,12.74%,1.50%,17.62%,5.10%,137.41M,136.83M,0.80%,0.94%,96.70%,0.47%,3.09%,2.17,1.95M,-10.32%,30.83%,39.33%,-21.38%,-23.43%,-23.47%,5.21%,4.70%,2.20,0.95,5.22%,1.40%,3.20%,3.00%,-,-,1.03,1.03,53.60%,23.70%,11.40%,Apr 20/a,1.02,1.96,4.16%,10.32%,-14.26%,-29.35%,78.79%,53.95,3.12%,-3.72%
ACCO,2020-06-15,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,634.93M,5.76,6.68,1.83%,333823,5.74,0.58,0.33,0.89,6.80,3.05,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.46%,94.40%,-1.67%,4.91%,5.79,778.69K,-11.87%,20.14%,37.73%,-29.68%,-13.36%,-28.63%,6.95%,5.58%,-,0.43,3.89%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.14,0.44,3.11%,8.63%,-18.04%,-41.30%,90.31%,54.18,6.88%,-4.73%
ACEL,2020-06-15,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,804.55M,-,10.48,10.55%,899684,21.70,-,1.90,9.70,5.90,17.64,-177.70%,536.40%,-,7.13%,-,79.01M,34.00M,6.60%,0.00%,57.60%,7.00%,3.69%,4.54,276.45K,4.38%,44.55%,52.77%,-12.67%,1.75%,-16.16%,12.01%,8.29%,2.20,3.25,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.85,8.76%,16.38%,1.12%,-21.50%,100.77%,58.97,21.86%,-9.28%
ACGL,2020-06-15,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,12.42B,9.89,30.93,1.05%,1914715,12.26,-,1.86,1.18,14.08,5.20,124.20%,219.37%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.44%,88.60%,-1.71%,0.92%,1.25,2.88M,-13.24%,35.36%,13.55%,-25.76%,-13.02%,-27.89%,5.03%,4.71%,2.40,0.67,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.76,1.65,4.16%,13.60%,-17.48%,-35.99%,47.78%,54.61,5.06%,-3.82%
ACH,2020-06-15,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.89B,36.64,4.8,-1.23%,52757,-,-,0.22,0.42,3.70,11.62,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.62,91.89K,-8.75%,-0.21%,-9.60%,-42.24%,-45.39%,-44.76%,2.54%,2.53%,-,0.57,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.00,0.18,-3.07%,-4.68%,-30.61%,-47.83%,4.35%,44.91,0.42%,-1.65%
ACHC,2020-06-15,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.40B,21.25,27.31,4.44%,819653,11.32,2.55,0.77,0.97,29.60,7.37,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.83%,-,-3.73%,11.00%,8.53,1.12M,-13.00%,11.63%,58.96%,-15.85%,-17.32%,-17.79%,7.89%,5.40%,2.30,0.73,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.40,1.78,-2.46%,9.72%,-4.73%,-22.85%,146.26%,50.66,8.93%,-4.13%
ACIA,2020-06-15,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.83B,70.47,68.0,0.59%,538544,26.58,-,5.83,4.69,7.69,52.74,559.20%,13.74%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.23%,83.20%,0.46%,14.55%,7.5,752.18K,0.29%,-0.15%,5.21%,1.43%,51.31%,0.28%,0.88%,1.27%,2.80,0.72,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.94,0.76,0.86%,0.44%,1.77%,-1.63%,53.22%,53.77,1.03%,-0.43%
ACIU,2020-06-15,AC Immune SA,Healthcare,Biotechnology,Switzerland,478.80M,-,6.84,-1.30%,73833,-,-,9.33,1.74,1.63,-,177.60%,19.80%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.83%,1.78%,5.55,120.07K,-0.58%,-3.80%,60.94%,-21.65%,16.33%,-19.72%,3.98%,4.57%,1.70,0.61,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.55,0.35,-4.74%,-7.00%,-2.62%,-32.54%,68.06%,42.64,-0.87%,-0.43%
ACIW,2020-06-15,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.07B,47.43,27.18,2.64%,704496,21.20,3.95,2.28,2.95,25.75,23.36,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.40M,1.20%,2.30%,-,-0.14%,4.88%,6.06,913.78K,-6.53%,13.87%,19.00%,-24.96%,-16.14%,-28.26%,4.71%,4.14%,1.80,0.77,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.35,1.34,0.69%,4.55%,-12.30%,-30.96%,35.70%,52.56,6.21%,-3.36%
ACLS,2020-06-15,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,850.40M,40.38,26.41,2.68%,378146,17.25,2.02,2.30,2.03,4.87,28.93,-63.80%,47.07%,26.50%,20.00%,11.10%,32.87M,32.22M,3.40%,-30.20%,89.10%,2.59%,3.32%,2.71,394.64K,-3.82%,5.24%,58.05%,11.72%,81.01%,9.61%,5.49%,5.11%,2.20,0.96,-,4.10%,5.30%,4.30%,5.20,3.40,0.11,0.11,41.10%,8.30%,6.00%,May 05/a,1.43,1.53,1.47%,11.10%,20.32%,-9.68%,103.31%,53.93,5.05%,-2.26%
ACM,2020-06-15,AECOM,Industrials,Engineering & Construction,USA,6.06B,-,39.26,-1.48%,3171218,15.23,-,0.37,1.76,-,22.64,-405.90%,23.11%,-22.10%,17.30%,19.30%,158.55M,152.39M,0.90%,-1.55%,89.20%,0.14%,4.38%,2.95,2.27M,-13.05%,26.69%,41.43%,-9.43%,17.54%,-8.97%,4.93%,4.26%,1.60,1.4,-,-3.00%,-11.50%,0.30%,1.20,1.20,0.59,0.60,4.70%,-0.20%,-2.60%,May 05/b,1.74,2.04,-0.33%,10.70%,-1.36%,-25.08%,80.42%,51.91,2.64%,-4.02%
