Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
ABT,2020-06-12,Abbott Laboratories,Healthcare,Medical Devices,USA,157.47B,44.67,89.02,1.41%,5487321,24.27,4.35,4.91,5.21,42.93,73.82,45.20%,29.89%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-5.99%,76.30%,-0.33%,1.03%,1.72,10.54M,-0.93%,-3.41%,9.03%,4.84%,8.18%,2.49%,3.74%,3.10%,1.90,0.52,1.62%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.95,3.0,-2.03%,-1.66%,4.28%,-10.98%,44.49%,46.11,-0.26%,1.67%
ABTX,2020-06-12,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,475.57M,12.12,25.03,1.79%,85016,18.20,-,2.04,0.72,2.53,11.54,4.50%,-13.25%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-18.14%,51.40%,-3.92%,5.18%,8.75,110.82K,-14.25%,11.89%,-5.62%,-31.07%,-23.50%,-33.43%,6.02%,5.50%,3.00,0.77,1.60%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.35,1.64,-3.15%,2.47%,-21.30%,-35.74%,19.88%,48.08,-3.17%,5.12%
ABUS,2020-06-12,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,118.73M,-,1.73,5.49%,570577,-,-,17.46,-,1.40,-,-137.80%,-8.40%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,9.90%,0.97%,0.35,1.23M,-15.61%,1.76%,-18.40%,-27.92%,13.07%,-37.77%,9.15%,10.89%,1.90,0.47,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.83,0.22,-17.06%,11.15%,-10.46%,-52.73%,110.62%,43.42,3.59%,1.83%
AC,2020-06-12,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,816.48M,-,35.33,0.60%,17354,-,-,26.34,0.97,2.28,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,24.48%,79.10%,-0.13%,5.59%,8.66,21.06K,-3.65%,11.21%,-0.73%,-3.13%,-4.72%,-9.87%,5.08%,5.98%,-,0.82,0.57%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,Mar 09/a,1.30,2.45,-6.83%,-2.07%,-6.70%,-46.03%,45.21%,45.46,-1.81%,2.45%
ACA,2020-06-12,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.81B,16.49,39.59,0.81%,424719,15.86,4.85,1.00,1.04,9.00,10.21,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,45.61M,1.30%,0.08%,88.70%,-0.76%,2.15%,2.44,402.00K,-12.08%,22.68%,6.48%,-1.20%,7.00%,-11.13%,4.56%,4.13%,1.90,1.06,0.51%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.98,2.85%,4.83%,1.75%,-17.26%,40.69%,51.29,-3.91%,4.91%
ACAD,2020-06-12,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.17B,-,45.85,1.46%,1090113,-,-,19.57,11.16,11.00,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,155.44M,0.10%,318.59%,99.30%,2.82%,7.41%,9.0,1.28M,0.53%,-0.37%,28.68%,1.87%,78.89%,7.18%,4.35%,4.67%,1.70,0.85,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.79,2.28,-6.48%,-3.85%,6.93%,-14.62%,112.66%,42.92,-0.33%,1.79%
ACAM,2020-06-12,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,383.51M,124.07,10.05,0.10%,71363,-,-,-,1.28,383.51,-,-,-,-,-,-,38.20M,30.56M,-,-,87.40%,10.05%,0.00%,0.01,197.55K,0.40%,0.80%,-0.69%,2.24%,-,0.60%,0.43%,0.41%,-,0.36,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.06,0.39%,1.09%,1.14%,-4.29%,5.79%,63.11,0.50%,-0.40%
ACB,2020-06-12,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.49B,61.16,13.21,2.32%,3449086,-,-,-,3.84,-,-,-,-,-,-,-,112.57M,-,2.90%,0.00%,12.27%,-,-,2.18,9.78M,-5.24%,127.76%,42.97%,-55.07%,-85.46%,-49.04%,8.71%,15.60%,-,0.35,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.58,-7.28%,20.92%,-52.87%,-86.21%,149.25%,51.09,-3.08%,5.58%
ACBI,2020-06-12,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,251.16M,11.09,11.58,3.95%,85502,12.32,1.00,2.38,0.76,1.48,3.15,11.60%,24.01%,16.80%,11.10%,23.70%,21.69M,20.82M,3.10%,-0.81%,86.00%,-2.76%,1.09%,2.24,101.35K,-12.60%,17.44%,-20.79%,-38.83%,-32.83%,-36.89%,5.75%,5.90%,2.30,0.84,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.10,0.83,1.35%,1.85%,-27.58%,-42.70%,30.26%,50.72,-0.94%,4.94%
ACC,2020-06-12,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.98B,47.20,36.25,2.37%,3750557,54.68,2.68,5.34,1.51,91.06,40.53,-28.40%,13.14%,1.50%,17.62%,5.10%,137.41M,136.86M,0.70%,1.05%,96.70%,0.45%,2.67%,1.89,1.94M,-7.55%,35.26%,-4.18%,-22.43%,-23.60%,-22.92%,4.90%,4.90%,2.20,1.94,5.19%,1.40%,3.20%,3.00%,-,-,1.03,1.03,53.60%,23.70%,11.40%,Apr 20/a,1.06,1.98,6.26%,11.87%,-13.74%,-28.84%,80.08%,54.48,-2.61%,5.11%
ACCO,2020-06-12,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,629.76M,5.66,6.56,-0.61%,535135,5.64,0.57,0.32,0.88,6.74,3.03,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.44%,94.40%,-1.68%,5.29%,6.18,785.82K,-8.51%,20.15%,20.37%,-30.80%,-15.68%,-29.91%,6.12%,5.57%,-,0.68,3.96%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.17,0.44,2.05%,7.33%,-19.64%,-42.35%,86.89%,52.46,-5.20%,4.85%
ACEL,2020-06-12,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,732.90M,-,9.48,1.94%,168041,21.30,-,1.73,8.78,5.37,16.07,-177.70%,650.00%,-,-,-,79.01M,34.00M,6.60%,0.00%,57.60%,6.94%,3.79%,4.63,278.19K,-12.06%,28.11%,8.97%,-19.32%,-8.23%,-24.16%,8.04%,7.15%,2.00,0.6,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.73,-0.46%,5.76%,-8.56%,-28.99%,81.61%,50.31,3.16%,-1.18%
ACGL,2020-06-12,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,12.36B,9.79,30.61,1.02%,2318774,12.10,-,1.85,1.17,14.01,5.18,124.20%,209.67%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.42%,88.60%,-1.70%,0.84%,1.15,2.89M,-12.49%,37.63%,-6.59%,-25.38%,-12.64%,-28.63%,4.21%,4.87%,2.40,0.8,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.77,1.64,4.45%,12.80%,-18.42%,-36.65%,46.25%,53.31,-3.56%,4.75%
ACGLO,2020-06-12,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.94B,7.22,24.68,-1.28%,18215,-,-,1.52,0.96,-,-,-,-,-,-,-,402.94M,391.47M,-,-,27.65%,-,0.00%,0.38,40.24K,-2.33%,1.15%,6.98%,-3.86%,-0.24%,-4.30%,1.31%,1.20%,-,0.45,5.51%,-,-,-,-,-,-,-,-,-,-,-,-,0.34,-1.33%,1.19%,-2.19%,-8.25%,61.84%,43.56,-0.88%,-0.40%
ACGLP,2020-06-12,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.86B,7.15,24.46,-0.29%,36331,-,-,1.51,0.95,-,-,-,-,-,-,-,402.94M,391.47M,-,-,25.67%,-,0.00%,0.17,57.25K,-0.45%,3.42%,7.52%,-3.28%,2.21%,-4.00%,1.55%,1.17%,-,0.63,5.36%,-,-,-,-,-,-,-,-,-,-,-,-,0.32,1.51%,2.75%,-0.94%,-6.39%,51.64%,55.02,-0.57%,0.29%
ACH,2020-06-12,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.55B,37.10,4.86,2.32%,79921,-,-,0.21,0.43,3.50,11.02,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.24%,0.01%,0.62,91.76K,-6.90%,-1.22%,-16.92%,-39.70%,-45.52%,-44.07%,2.67%,2.52%,-,0.87,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.01,0.19,-1.81%,-3.42%,-29.85%,-47.17%,5.65%,45.91,-0.21%,2.53%
ACHC,2020-06-12,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.30B,20.35,26.15,1.32%,900256,10.84,2.44,0.73,0.93,28.33,7.06,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,0.00%,-,-3.74%,11.37%,8.7,1.14M,-13.18%,7.52%,19.84%,-17.06%,-22.75%,-21.28%,6.75%,5.23%,2.30,0.79,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.38,1.78,-6.32%,5.83%,-8.77%,-26.13%,135.80%,45.63,-2.97%,4.42%
ACIA,2020-06-12,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.83B,70.05,67.6,0.54%,522496,27.59,-,5.84,4.66,7.71,52.87,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.20%,83.10%,0.40%,10.73%,5.46,761.92K,0.52%,-0.95%,0.91%,0.24%,45.10%,-0.31%,0.83%,1.23%,2.80,0.69,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.75,0.23%,-0.13%,1.21%,-2.21%,52.32%,50.73,0.22%,0.31%
ACIU,2020-06-12,AC Immune SA,Healthcare,Biotechnology,Switzerland,505.68M,-,6.93,2.67%,72263,-,-,9.97,1.79,1.74,-,177.60%,19.10%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.58%,1.60%,4.96,120.75K,5.48%,-10.58%,48.39%,-18.76%,21.37%,-18.66%,4.75%,4.90%,1.70,0.6,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.49,0.37,-3.61%,-5.83%,-1.21%,-31.66%,70.27%,45.36,0.43%,2.22%
ACIW,2020-06-12,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.07B,46.21,26.48,2.76%,828406,20.66,3.85,2.29,2.88,25.79,23.40,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.40M,1.20%,2.24%,-,-0.14%,4.85%,5.97,921.13K,-8.56%,11.35%,-0.90%,-27.19%,-19.44%,-30.10%,3.80%,4.25%,1.80,0.9,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.34,1.3,-1.42%,2.17%,-14.58%,-32.74%,32.20%,48.78,-1.89%,4.73%
