Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-06-22,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.04B,-,40.47,-0.88%,346214,6.45,-,0.39,0.57,4.63,5.04,-218.60%,-20.77%,-36.10%,10.00%,8.80%,25.97M,25.54M,2.10%,-7.22%,99.80%,-0.50%,11.92%,4.37,695.91K,-0.95%,2.22%,65.86%,45.05%,-0.37%,46.79%,4.12%,5.84%,1.70,0.5,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.68,2.28,-1.47%,13.10%,45.84%,-15.16%,170.34%,55.21,-0.15%,-0.73%
AAXN,2020-06-22,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,5.94B,-,92.5,2.64%,850024,66.64,-,10.56,9.85,17.20,74.05,-97.10%,16.93%,-47.40%,30.00%,26.40%,59.61M,58.78M,2.00%,-16.38%,88.20%,-4.07%,8.82%,4.83,1.07M,-7.82%,20.82%,45.88%,31.54%,26.19%,26.23%,5.99%,6.70%,2.10,0.79,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.76,6.14,3.04%,14.82%,29.95%,-11.82%,85.74%,54.57,2.21%,0.42%
AB,2020-06-22,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.69B,10.11,26.6,-0.23%,328037,10.03,7.03,9.50,1.73,-,5385.97,-0.70%,8.37%,6.40%,1.44%,5.80%,98.31M,91.45M,0.20%,-69.10%,21.80%,-2.60%,2.14%,3.75,522.45K,2.94%,11.20%,73.74%,-11.36%,-9.92%,-12.10%,3.56%,4.28%,2.30,0.63,9.62%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.52,1.22,2.51%,14.04%,-3.33%,-26.23%,100.91%,60.45,-0.23%,0.00%
ABB,2020-06-22,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,47.76B,48.17,21.87,2.58%,2183971,21.91,3.30,1.75,4.04,7.12,37.14,-27.90%,51.67%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.09%,0.08%,0.62,2.44M,3.70%,17.96%,47.27%,-9.18%,9.95%,-9.22%,1.87%,1.94%,2.50,0.9,3.80%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Apr 28/b,1.13,0.56,5.45%,14.63%,5.64%,-13.56%,48.67%,68.86,0.78%,1.78%
ABBV,2020-06-22,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,170.57B,17.21,97.27,0.58%,5988184,8.30,1.68,5.01,-,-,24.33,42.30%,13.90%,36.80%,10.28%,10.80%,1.48B,1.47B,0.10%,-2.00%,63.30%,1.65%,1.30%,1.65,11.62M,4.50%,4.57%,50.81%,9.58%,23.47%,9.86%,2.04%,2.66%,2.00,0.52,4.85%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.55,4.30%,10.09%,16.18%,-2.09%,55.51%,65.88,0.65%,-0.07%
ABC,2020-06-22,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,20.31B,13.40,101.73,-0.41%,936397,12.44,1.63,0.11,5.82,5.50,12.66,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-39.79%,67.40%,-2.90%,2.61%,2.55,1.50M,5.74%,10.28%,37.60%,21.40%,20.45%,19.65%,2.21%,2.86%,2.40,0.63,1.65%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,May 07/b,0.62,3.02,4.65%,10.87%,15.84%,-1.59%,41.18%,63.41,-0.06%,-0.35%
ABCB,2020-06-22,Ameris Bancorp,Financial,Banks - Regional,USA,1.75B,10.64,24.31,2.01%,438608,9.23,1.33,2.53,0.69,2.39,-,-1.60%,14.62%,13.50%,8.00%,31.10%,69.25M,65.47M,4.50%,0.62%,86.70%,-0.89%,2.86%,3.96,473.29K,0.70%,12.96%,28.35%,-44.33%,-35.60%,-42.85%,6.90%,6.89%,1.70,0.93,2.47%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.49,1.88,-3.68%,2.99%,-30.07%,-45.86%,42.00%,49.98,2.40%,-0.38%
ABEO,2020-06-22,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,247.79M,-,2.98,-5.10%,1151709,-,-,-,2.08,2.13,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.30M,1.60%,17.03%,56.00%,-15.97%,3.22%,1.88,1.15M,-4.79%,-7.74%,52.82%,-40.40%,-35.50%,-8.87%,6.66%,7.12%,2.10,1.0,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,Mar 23/a,1.52,0.23,-2.20%,5.99%,7.92%,-42.69%,120.74%,50.75,-4.18%,-0.96%
ABEV,2020-06-22,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,42.64B,15.40,2.71,4.23%,46835546,19.36,-,-,2.75,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,1.84%,2.44,33.21M,3.83%,27.23%,20.44%,-40.74%,-42.22%,-41.85%,4.40%,4.80%,3.10,1.41,4.43%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,4.51%,16.54%,-24.06%,-49.00%,42.63%,57.85,3.04%,1.15%
ABG,2020-06-22,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.52B,8.95,75.88,1.20%,200730,9.15,0.48,0.21,2.19,3.92,3.73,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,87.42%,-,1.71%,14.07%,9.33,287.88K,-2.78%,3.99%,65.60%,-36.10%,-7.18%,-32.12%,5.03%,5.23%,2.30,0.7,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.62,4.53,-1.84%,11.08%,-14.74%,-38.53%,92.78%,53.95,2.83%,-1.59%
ABM,2020-06-22,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.65B,-,38.99,1.83%,589790,17.90,-,0.41,1.87,-,-,78.50%,12.62%,10.20%,16.00%,6.90%,67.92M,65.96M,0.90%,-2.60%,98.60%,-3.22%,4.08%,4.45,604.38K,20.23%,19.71%,90.66%,0.08%,-1.09%,3.39%,7.45%,5.41%,2.50,0.98,1.90%,-,-,7.50%,-,-,-,-,12.20%,-,-,Jun 17/a,1.29,2.21,14.90%,19.22%,11.94%,-8.62%,97.01%,63.31,2.93%,-1.07%
ABMD,2020-06-22,"Abiomed, Inc.",Healthcare,Medical Devices,USA,11.28B,57.51,254.66,-0.95%,389295,52.69,2.40,13.42,10.76,25.46,41.64,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,44.07M,1.40%,-3.65%,98.30%,-3.05%,6.19%,4.69,581.47K,3.38%,29.72%,92.43%,50.30%,-0.54%,49.28%,2.68%,4.10%,2.30,0.67,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.94,8.86,7.62%,26.70%,39.68%,-10.89%,113.98%,69.02,-1.63%,0.70%
ABR,2020-06-22,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,1.06B,21.40,9.61,-0.62%,1730409,10.16,2.68,2.08,1.08,4.76,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.15%,39.20%,-15.53%,4.60%,1.63,2.92M,-0.31%,26.45%,125.06%,-33.91%,-21.68%,-33.03%,4.41%,6.19%,2.60,0.59,12.49%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.81,0.62,3.23%,23.83%,-17.05%,-39.06%,171.47%,59.32,0.10%,-0.72%
ABT,2020-06-22,Abbott Laboratories,Healthcare,Medical Devices,USA,159.09B,45.33,90.34,-0.37%,5053991,24.63,4.41,4.96,5.29,43.37,74.59,45.20%,29.52%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.01%,76.30%,-0.33%,0.85%,1.53,9.69M,0.88%,-0.06%,43.81%,3.42%,6.28%,4.01%,2.06%,2.98%,1.90,0.52,1.59%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Apr 16/b,0.96,2.69,-0.55%,-1.40%,5.62%,-9.66%,46.63%,48.27,-0.12%,-0.25%
ABTX,2020-06-22,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,522.54M,12.15,25.11,2.62%,58087,17.62,-,2.24,0.73,2.78,12.68,4.50%,-8.95%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-15.40%,51.20%,-3.85%,4.34%,7.58,107.04K,-2.60%,1.01%,10.71%,-33.82%,-23.70%,-33.22%,4.77%,5.39%,3.00,0.54,1.59%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Apr 30/b,1.34,1.53,-4.60%,1.64%,-20.55%,-35.53%,20.26%,48.87,4.02%,-1.35%
ABUS,2020-06-22,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,144.41M,-,2.04,6.81%,1249882,-,-,21.24,-,1.70,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,9.56%,1.27%,0.45,1.26M,10.87%,-12.82%,23.64%,-10.53%,-7.27%,-26.62%,9.73%,9.32%,2.00,1.0,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.82,0.22,1.43%,22.77%,4.77%,-44.26%,148.36%,56.98,2.00%,4.71%
AC,2020-06-22,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,791.82M,-,34.99,-1.33%,28821,-,-,25.54,0.96,2.21,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,24.10%,79.20%,-0.12%,5.73%,8.96,20.88K,-3.13%,-10.69%,33.65%,-9.94%,-0.77%,-10.74%,4.98%,5.72%,-,1.38,0.57%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,-,1.30,2.21,-7.33%,-4.33%,-7.69%,-46.55%,43.81%,43.68,-1.02%,-0.31%
ACA,2020-06-22,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,2.04B,17.26,41.44,1.49%,246072,16.60,5.08,1.12,1.09,10.16,11.53,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,89.00%,-0.35%,1.73%,2.07,396.52K,0.85%,16.57%,36.14%,-9.44%,13.32%,-6.98%,3.91%,4.48%,1.90,0.62,0.48%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.98,1.72%,8.66%,5.75%,-13.40%,47.26%,54.09,1.99%,-0.49%
ACAD,2020-06-22,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.73B,-,52.32,0.56%,1539507,-,-,21.11,12.73,11.87,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,364.95%,99.50%,3.20%,9.88%,9.24,1.21M,12.54%,1.45%,49.49%,19.92%,101.23%,22.30%,5.15%,4.72%,1.70,1.27,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.80,2.38,8.63%,7.97%,20.25%,-2.57%,142.67%,63.07,1.02%,-0.46%
ACAM,2020-06-22,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,388.41M,126.79,10.27,1.28%,355720,-,-,-,1.30,388.41,-,-,-,-,-,-,38.20M,30.56M,-,-,85.60%,8.29%,0.00%,0.01,134.79K,1.88%,2.29%,1.58%,3.22%,-,2.80%,1.39%,0.74%,-,2.64,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.09,2.43%,3.25%,3.30%,-2.19%,8.11%,73.98,0.98%,0.30%
ACB,2020-06-22,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.54B,63.52,13.72,2.62%,3824953,-,-,-,3.99,-,-,-,-,-,-,-,112.57M,109.32M,2.90%,0.00%,12.27%,-,19.48%,2.13,10.00M,3.55%,-21.15%,67.50%,-49.63%,-84.34%,-47.07%,5.39%,7.10%,-,0.38,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,1.53,-3.49%,21.09%,-48.07%,-85.67%,158.87%,53.53,1.86%,0.75%
ACBI,2020-06-22,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,263.30M,11.83,12.35,0.32%,50345,12.69,1.07,2.49,0.81,1.55,3.30,11.60%,24.74%,16.80%,11.10%,23.70%,21.69M,20.81M,3.20%,1.42%,88.70%,0.24%,1.14%,2.36,100.83K,5.56%,13.30%,29.86%,-35.00%,-25.87%,-32.70%,5.02%,5.69%,2.30,0.5,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.11,0.78,4.02%,7.39%,-22.15%,-38.89%,38.92%,54.92,1.65%,-1.30%
ACC,2020-06-22,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,5.08B,37.56,36.4,-0.63%,1110760,56.35,2.13,5.34,1.51,28.72,-,-28.40%,12.74%,1.50%,17.62%,5.10%,137.48M,136.83M,0.80%,0.90%,96.80%,0.61%,3.09%,2.19,1.93M,1.14%,13.79%,75.34%,-21.01%,-22.19%,-22.60%,3.87%,4.68%,2.20,0.58,5.16%,1.80%,4.00%,3.00%,-,-,1.07,1.07,53.50%,26.60%,14.10%,Apr 20/a,1.06,1.88,0.62%,8.68%,-12.78%,-28.54%,80.82%,54.55,-0.08%,-0.55%
ACCO,2020-06-22,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,610.01M,5.45,6.32,-2.17%,655843,5.43,0.55,0.31,0.84,6.53,2.93,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.43%,94.50%,-1.60%,4.91%,6.17,730.70K,-5.39%,5.86%,62.47%,-33.89%,-17.28%,-32.48%,4.35%,5.51%,-,0.9,4.11%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.16,0.39,-5.18%,0.15%,-21.86%,-44.46%,80.06%,47.2,-0.47%,-1.70%
ACEL,2020-06-22,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,799.75M,-,10.08,0.20%,317971,21.22,-,1.88,9.33,5.86,17.54,-177.70%,1040.00%,-,7.13%,-,79.01M,34.00M,6.60%,0.00%,58.70%,8.95%,3.69%,3.56,351.83K,-3.82%,9.80%,75.92%,-19.68%,-3.08%,-19.36%,5.53%,7.24%,2.20,0.9,-,-1.30%,-1.70%,1.60%,2.80,2.80,3.91,4.09,35.90%,2.90%,-1.40%,May 11/b,-,0.73,1.19%,8.89%,-2.72%,-24.49%,93.10%,54.18,1.41%,-1.19%
ACGL,2020-06-22,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,12.55B,9.50,29.71,1.30%,2695765,11.78,-,1.88,1.13,14.23,5.26,124.20%,219.37%,14.10%,-1.39%,11.20%,403.89M,393.77M,1.40%,-4.23%,88.60%,-1.62%,0.92%,1.29,2.79M,-3.94%,8.23%,27.73%,-29.98%,-18.47%,-30.73%,5.40%,4.70%,2.40,0.97,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.76,1.65,-4.32%,7.68%,-20.24%,-38.51%,41.95%,50.29,1.96%,-0.65%
ACH,2020-06-22,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.90B,37.25,4.88,-1.81%,43830,-,-,0.22,0.43,3.71,11.67,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.62,91.97K,1.67%,-1.61%,4.72%,-40.78%,-45.72%,-43.84%,1.56%,2.37%,-,0.48,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.01,0.17,-0.90%,-2.68%,-28.83%,-46.96%,6.09%,48.07,0.62%,-2.41%
ACHC,2020-06-22,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.29B,19.97,25.66,-3.02%,734217,10.64,2.40,0.73,0.91,28.22,7.03,161.50%,27.22%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.65%,-,-3.55%,11.00%,9.17,1.05M,-6.04%,-7.46%,117.83%,-22.80%,-26.09%,-22.76%,5.27%,5.55%,2.30,0.7,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.37,1.66,-9.02%,-0.42%,-10.55%,-27.51%,131.38%,44.96,-2.69%,-0.34%
ACIA,2020-06-22,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.85B,70.74,68.26,-0.01%,584793,27.86,-,5.88,4.71,7.75,53.18,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.21%,83.20%,0.48%,14.55%,8.03,702.70K,0.38%,1.53%,5.83%,0.91%,47.78%,0.66%,0.52%,1.08%,2.80,0.83,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.68,0.89%,0.64%,1.98%,-1.26%,52.20%,55.89,0.13%,-0.15%
ACIU,2020-06-22,AC Immune SA,Healthcare,Biotechnology,Switzerland,501.60M,-,7.13,-0.70%,85224,-,-,9.85,1.84,1.72,-,177.60%,20.00%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.80%,1.78%,5.99,111.34K,4.24%,-3.91%,32.53%,-12.52%,30.59%,-16.31%,3.86%,4.42%,1.70,0.77,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.50,0.32,0.79%,-2.72%,0.83%,-29.68%,75.18%,50.16,-2.33%,1.67%
ACIW,2020-06-22,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.18B,47.85,27.42,1.05%,449131,21.39,3.99,2.37,2.98,26.70,24.22,19.00%,69.58%,-0.50%,12.00%,4.40%,116.01M,113.34M,1.50%,1.78%,-,0.19%,4.89%,6.49,853.29K,0.88%,5.79%,27.53%,-26.96%,-16.86%,-27.62%,4.04%,4.15%,1.80,0.53,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.33,1.27,-0.10%,3.95%,-11.38%,-30.35%,36.89%,53.73,2.24%,-1.16%
ACLS,2020-06-22,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,917.84M,42.81,28.0,-0.67%,427481,18.29,2.14,2.48,2.15,5.25,31.22,-63.80%,40.85%,26.50%,20.00%,11.10%,32.87M,32.22M,3.40%,-29.83%,89.10%,2.59%,3.32%,2.76,386.67K,6.02%,12.72%,86.92%,12.49%,93.64%,16.21%,3.61%,4.89%,2.00,1.11,-,4.10%,5.30%,4.30%,5.20,3.40,0.11,0.11,41.10%,8.30%,6.00%,May 05/a,1.42,1.36,4.40%,13.36%,25.78%,-4.24%,115.55%,60.24,1.08%,-1.74%
ACM,2020-06-22,AECOM,Industrials,Engineering & Construction,USA,6.25B,-,38.53,0.34%,945402,14.95,-,0.38,1.73,-,23.35,-405.90%,23.11%,-22.10%,17.30%,19.30%,158.55M,152.39M,0.80%,-1.66%,89.20%,0.14%,4.38%,3.12,2.14M,-1.86%,8.14%,57.14%,-10.44%,5.27%,-10.67%,3.92%,4.15%,1.60,0.44,-,-3.00%,-11.50%,0.30%,1.20,1.20,0.59,0.60,4.70%,-0.20%,-2.60%,May 05/b,1.74,1.96,-5.19%,5.42%,-3.45%,-26.47%,77.07%,48.68,1.16%,-0.81%
