Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-07-09,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.19B,-,46.2,0.48%,346927,7.35,-,0.44,0.65,5.29,5.76,-218.60%,-20.60%,-36.10%,10.00%,8.80%,25.97M,25.54M,2.10%,-7.21%,99.70%,-0.50%,11.32%,4.62,626.29K,5.29%,11.84%,88.80%,70.10%,11.76%,67.57%,2.46%,4.10%,1.70,0.55,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.70,1.93,10.90%,16.45%,61.17%,-3.14%,208.62%,67.77,0.48%,0.00%
AAXN,2020-07-09,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,6.02B,-,96.42,-0.53%,481477,70.17,-,10.70,10.27,17.43,75.03,-97.10%,16.34%,-47.40%,30.00%,26.40%,59.61M,58.85M,1.90%,-17.54%,83.80%,-4.34%,7.70%,3.71,1.22M,-2.97%,-3.84%,33.03%,38.51%,52.32%,31.58%,3.56%,5.34%,2.10,0.39,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.79,5.15,0.55%,12.02%,31.76%,-8.08%,93.61%,52.6,-0.77%,0.25%
AB,2020-07-09,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.62B,10.19,26.82,-1.76%,108702,9.93,7.09,9.23,1.74,-,5235.80,-0.70%,8.60%,6.40%,1.44%,5.80%,98.31M,91.76M,0.20%,-69.88%,21.80%,-2.81%,1.99%,4.33,420.95K,0.75%,0.94%,28.26%,-15.55%,-11.69%,-11.37%,2.94%,3.90%,2.30,0.26,9.55%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.53,1.04,1.93%,8.21%,-1.87%,-25.62%,102.57%,55.9,-2.08%,0.33%
ABB,2020-07-09,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,51.82B,53.39,24.24,-1.50%,2519690,24.12,3.66,1.89,4.47,7.72,40.30,-27.90%,52.97%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.20%,0.17%,1.4,2.27M,4.21%,11.55%,35.95%,-0.41%,29.42%,0.62%,1.35%,1.97%,2.50,1.11,3.42%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Jul 22/b,1.14,0.54,9.47%,19.12%,16.16%,-4.19%,64.79%,72.67,-1.30%,-0.20%
ABBV,2020-07-09,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,173.06B,17.33,97.94,-1.35%,5808905,8.33,1.69,5.08,-,-,24.68,42.30%,14.53%,36.80%,10.28%,10.80%,1.48B,1.47B,0.10%,-4.80%,62.90%,1.31%,1.34%,1.93,10.23M,-1.21%,1.84%,24.67%,9.41%,36.69%,10.62%,2.27%,2.59%,1.90,0.57,4.82%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.41,1.36%,6.33%,14.69%,-2.73%,56.58%,58.8,-1.09%,-0.26%
ABC,2020-07-09,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,19.48B,12.70,96.39,-0.84%,758354,11.79,1.54,0.10,5.51,5.28,12.14,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-39.77%,67.40%,-2.86%,2.50%,2.74,1.34M,-3.08%,-3.51%,9.12%,12.80%,7.94%,13.37%,2.33%,2.62%,2.40,0.57,1.74%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,Aug 05/b,0.62,2.66,-2.67%,1.89%,8.66%,-6.75%,33.77%,45.61,-0.84%,0.00%
ABCB,2020-07-09,Ameris Bancorp,Financial,Banks - Regional,USA,1.43B,8.92,20.37,-5.21%,507407,7.59,1.11,2.06,0.58,1.95,-,-1.60%,17.36%,13.50%,8.00%,31.10%,69.25M,65.67M,4.50%,0.63%,86.70%,-0.92%,2.50%,3.53,465.87K,-9.02%,-28.12%,-15.51%,-52.24%,-47.31%,-52.12%,5.61%,6.70%,1.70,1.09,2.95%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.48,1.63,-13.21%,-13.49%,-39.83%,-54.63%,18.98%,39.36,-4.50%,-0.74%
ABEO,2020-07-09,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,280.33M,-,3.35,-2.05%,1048641,-,-,-,2.34,2.41,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.23M,1.70%,-0.45%,56.20%,-15.57%,4.23%,2.69,1.06M,17.54%,15.52%,41.35%,27.86%,-21.91%,2.45%,8.71%,7.57%,2.10,0.99,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,-,1.50,0.23,11.76%,13.60%,21.52%,-35.45%,148.15%,59.54,0.30%,-2.34%
ABEV,2020-07-09,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,43.74B,15.80,2.78,-1.07%,38317132,19.86,-,-,2.82,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,0.93%,1.21,33.78M,1.83%,-4.79%,15.35%,-40.09%,-43.54%,-40.34%,4.00%,4.41%,3.10,1.13,4.32%,-,-,-,-,-,-,-,-,-,-,-,-,0.14,4.24%,14.15%,-19.58%,-47.69%,46.32%,58.08,-1.77%,0.71%
ABG,2020-07-09,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.67B,10.40,88.16,-4.18%,277752,10.63,0.56,0.23,2.55,4.31,4.09,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,97.33%,-,1.81%,11.80%,8.85,254.36K,17.00%,8.15%,62.24%,-14.52%,5.17%,-21.14%,5.40%,5.06%,2.30,1.09,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.63,4.47,13.48%,19.87%,0.56%,-28.58%,123.98%,63.79,-3.65%,-0.55%
ABM,2020-07-09,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.17B,-,31.98,-3.06%,495865,14.37,-,0.34,1.53,3.89,9.22,78.50%,13.06%,10.20%,16.00%,6.90%,66.90M,66.00M,0.90%,-2.02%,98.60%,-3.16%,3.05%,3.72,541.60K,-11.02%,-10.07%,14.83%,-16.72%,-21.21%,-15.19%,4.09%,5.20%,2.30,0.92,2.31%,-0.60%,-1.60%,7.50%,1.80,1.80,0.79,0.86,12.50%,0.80%,-0.40%,Jun 17/a,1.28,1.77,-9.02%,-5.61%,-8.12%,-25.05%,61.59%,40.25,-2.77%,-0.30%
ABMD,2020-07-09,"Abiomed, Inc.",Healthcare,Medical Devices,USA,11.55B,60.00,265.68,0.02%,256072,54.97,2.50,13.74,11.23,26.08,42.65,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,43.98M,1.40%,-3.72%,98.20%,-3.20%,5.37%,4.43,532.78K,4.10%,8.17%,70.01%,48.68%,3.86%,55.74%,3.24%,3.49%,2.30,0.48,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.92,8.92,5.93%,19.54%,42.80%,-7.03%,123.24%,68.99,-0.61%,0.62%
ABR,2020-07-09,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,848.39M,16.82,7.55,-6.67%,2808911,7.98,2.10,1.67,0.85,3.82,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.12%,39.20%,-15.27%,4.66%,1.78,2.71M,-16.39%,-27.75%,14.74%,-47.61%,-38.77%,-47.39%,6.26%,6.17%,2.60,1.04,15.89%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.81,0.61,-19.21%,-10.15%,-33.58%,-52.12%,113.28%,34.74,-6.09%,-0.62%
ABT,2020-07-09,Abbott Laboratories,Healthcare,Medical Devices,USA,164.63B,47.00,93.67,1.18%,4546449,25.47,4.57,5.13,5.48,44.88,77.18,45.20%,29.64%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.02%,76.30%,-0.34%,0.73%,1.67,7.70M,2.22%,3.77%,10.26%,8.65%,9.71%,7.84%,1.99%,2.66%,1.90,0.59,1.54%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Jul 16/b,0.96,2.41,3.52%,2.79%,9.01%,-6.33%,52.04%,56.34,1.00%,0.17%
ABTX,2020-07-09,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,445.02M,10.52,21.74,-4.27%,59546,15.53,-,1.91,0.63,2.37,10.80,4.50%,-10.54%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-12.59%,51.20%,-3.89%,4.32%,8.06,100.28K,-9.00%,-25.55%,-10.68%,-42.10%,-34.32%,-42.18%,4.37%,5.25%,3.00,0.59,1.84%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Jul 30/b,1.34,1.33,-11.74%,-12.65%,-29.82%,-44.18%,4.12%,37.45,-3.38%,-0.92%
ABUS,2020-07-09,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,124.86M,-,1.86,-1.06%,443160,-,-,18.36,-,1.47,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,10.14%,1.29%,0.49,1.18M,1.64%,-2.62%,82.35%,-39.41%,-19.13%,-33.09%,5.91%,8.58%,2.00,0.38,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.84,0.15,-2.29%,0.69%,-5.31%,-49.18%,126.44%,50.27,-1.06%,0.00%
AC,2020-07-09,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,839.42M,-,38.19,0.26%,16262,-,-,27.08,1.05,2.34,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,16.18%,79.20%,-0.13%,5.27%,8.35,20.59K,7.70%,10.38%,7.00%,-4.02%,-2.85%,-2.58%,4.26%,5.31%,-,0.79,0.52%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,-,1.31,2.05,6.50%,4.04%,0.77%,-41.66%,56.97%,58.92,0.92%,-0.66%
ACA,2020-07-09,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.81B,15.69,37.66,-4.27%,304559,15.09,4.61,0.99,0.99,8.99,10.20,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,89.00%,-0.35%,1.70%,2.27,356.69K,-8.37%,-13.64%,-5.26%,-17.43%,3.43%,-15.47%,4.27%,4.32%,1.90,0.85,0.53%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.88,-8.10%,-2.13%,-4.82%,-21.30%,33.83%,41.65,-3.39%,-0.92%
ACAD,2020-07-09,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,8.52B,-,56.07,-0.59%,1239183,-,-,23.25,13.64,13.07,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,361.65%,99.60%,3.14%,10.12%,7.27,1.58M,11.49%,18.07%,31.00%,26.26%,105.38%,31.07%,4.12%,4.89%,1.70,0.78,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.78,2.47,12.01%,13.38%,26.54%,-4.51%,160.06%,65.70,-0.76%,0.18%
ACAM,2020-07-09,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,399.71M,129.01,10.45,1.72%,9069,-,-,-,1.33,399.71,-,-,-,-,-,-,38.20M,30.56M,-,-,85.60%,8.19%,0.00%,0.01,171.37K,1.51%,3.93%,4.50%,5.98%,-,4.60%,0.86%,1.02%,-,0.05,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.11,2.66%,3.85%,4.88%,-0.48%,10.00%,73.88,1.75%,-0.03%
ACB,2020-07-09,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.32B,54.49,11.77,-3.21%,3993378,-,-,-,3.42,-,-,-,-,-,-,-,112.57M,109.43M,2.90%,0.00%,12.27%,-,17.81%,1.90,10.25M,-4.07%,-20.53%,15.09%,-43.63%,-86.73%,-54.59%,5.19%,6.42%,-,0.39,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,0.82,-9.13%,-4.08%,-48.96%,-86.89%,122.08%,46.90,-2.49%,-0.74%
ACBI,2020-07-09,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,221.53M,9.69,10.12,-5.24%,55206,10.25,0.87,2.10,0.66,1.31,2.78,11.60%,25.25%,16.80%,11.10%,23.70%,21.69M,20.80M,3.20%,1.68%,88.60%,0.23%,1.11%,2.39,96.69K,-11.31%,-22.98%,-9.32%,-42.95%,-41.40%,-44.85%,6.18%,5.92%,2.30,0.57,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.11,0.76,-13.28%,-12.47%,-34.73%,-49.93%,13.84%,38.42,-4.08%,-1.22%
ACC,2020-07-09,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.49B,33.34,32.31,0.28%,1179539,53.58,1.89,4.72,1.34,25.38,38.33,-28.40%,4.15%,1.50%,17.62%,5.10%,137.48M,136.56M,0.80%,0.91%,96.90%,0.64%,3.41%,2.58,1.80M,-11.24%,-18.53%,0.78%,-28.26%,-34.21%,-31.30%,5.04%,4.34%,2.20,0.65,5.82%,1.80%,4.00%,3.00%,-,-,1.07,1.07,53.50%,26.60%,14.10%,Jul 20/a,1.05,1.71,-9.34%,-5.22%,-21.20%,-36.57%,60.51%,39.81,0.65%,-0.37%
ACCD,2020-07-09,"Accolade, Inc.",Healthcare,Health Information Services,USA,1.59B,-,34.0,-0.90%,1856196,-,-,11.97,-,-,-,-,-,-,-,-,46.65M,-,-,-,-,-,-,-,3.13M,-,-,-,-,-,14.48%,-,-,-,0.59,-,-,-,-,-,-,-,-,-,-,-,-,-,3.75,9.54%,9.54%,9.54%,-7.83%,18.55%,-,0.12%,-1.02%
ACCO,2020-07-09,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,582.80M,5.31,6.16,-4.20%,529324,5.29,0.53,0.30,0.82,6.24,2.80,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.47%,94.30%,-1.64%,4.42%,5.99,676.63K,-5.81%,-15.62%,6.02%,-30.32%,-20.72%,-34.19%,4.61%,5.47%,-,0.78,4.22%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.17,0.38,-6.97%,-5.26%,-22.03%,-45.87%,75.50%,43.37,-3.90%,-0.31%
ACEL,2020-07-09,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,715.02M,-,9.02,2.50%,245793,19.19,-,1.35,8.35,3.96,-,-177.70%,687.50%,-,7.13%,-,78.00M,35.60M,6.60%,0.00%,58.70%,8.96%,3.13%,2.41,461.95K,-4.14%,-5.65%,8.67%,-25.52%,-13.06%,-27.84%,4.81%,7.49%,2.20,0.53,-,-2.10%,-4.00%,1.60%,4.10,4.10,4.55,4.76,35.80%,2.70%,-1.90%,May 11/b,-,0.62,-6.48%,-4.58%,-12.52%,-32.43%,72.80%,45.60,2.50%,0.00%
ACGL,2020-07-09,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.99B,8.65,27.04,-2.21%,1792486,10.69,4.08,1.65,1.03,12.46,4.61,124.20%,221.76%,14.10%,2.12%,11.20%,403.89M,393.77M,1.40%,-4.39%,88.60%,-1.67%,0.77%,1.22,2.50M,-3.94%,-21.35%,-5.75%,-36.72%,-29.71%,-36.95%,4.24%,4.70%,2.40,0.72,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.74,1.4,-7.98%,-3.49%,-25.92%,-44.04%,29.19%,40.97,-1.64%,-0.58%
ACH,2020-07-09,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,7.74B,48.32,6.33,4.63%,255165,-,-,0.29,0.56,4.86,15.27,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.32,96.95K,35.84%,20.11%,14.26%,-25.62%,-23.46%,-27.16%,3.22%,2.13%,-,2.63,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.04,0.24,27.19%,26.83%,-4.89%,-30.21%,37.61%,74.51,-2.01%,6.78%
ACHC,2020-07-09,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.14B,18.75,24.1,-4.78%,523653,10.07,2.25,0.68,0.86,26.38,6.57,161.50%,28.50%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.71%,-,-3.53%,10.21%,11.27,789.39K,-5.45%,-17.80%,10.00%,-27.97%,-28.42%,-27.45%,4.30%,5.30%,2.30,0.66,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.37,1.32,-7.10%,-8.63%,-14.99%,-31.73%,117.31%,38.91,-4.14%,-0.67%
ACI,2020-07-09,"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,USA,7.04B,8.81,14.75,-2.70%,5093347,-,-,0.11,-,14.96,16.43,523.60%,-,18.90%,-,18.10%,477.51M,464.00M,3.10%,-,73.63%,-,-,-,8.96M,-6.41%,-,-,-,-,-4.53%,2.32%,-,-,0.57,-,1.90%,20.50%,10.90%,1.00,0.20,3.73,3.83,28.20%,2.10%,0.70%,-,-,0.49,-5.01%,-5.01%,-5.01%,-10.61%,-1.93%,-,-2.38%,-0.33%
ACIA,2020-07-09,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.84B,70.26,67.8,0.50%,284074,27.67,-,5.86,4.68,7.73,53.00,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.29%,83.20%,0.28%,14.64%,8.84,641.65K,0.85%,0.30%,0.70%,-0.86%,3.42%,-0.01%,0.68%,0.75%,2.80,0.44,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.55,0.01%,0.03%,0.99%,-1.92%,11.84%,49.29,0.43%,0.07%
ACIU,2020-07-09,AC Immune SA,Healthcare,Biotechnology,Switzerland,508.26M,-,7.29,0.28%,103915,-,-,9.93,1.86,1.73,-,177.60%,20.00%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.85%,1.65%,7.23,85.22K,6.42%,7.05%,4.14%,-26.06%,33.52%,-14.44%,4.29%,4.12%,1.70,1.22,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.50,0.31,5.04%,1.40%,1.64%,-28.11%,79.12%,55.68,0.00%,0.28%
ACIW,2020-07-09,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,2.93B,43.79,25.09,-0.99%,754997,20.70,3.65,2.18,2.73,24.63,22.34,19.00%,83.08%,-0.50%,12.00%,4.40%,116.01M,113.33M,1.50%,1.77%,-,0.20%,4.64%,7.31,720.01K,-7.07%,-11.31%,-3.16%,-35.22%,-26.57%,-33.77%,3.74%,3.96%,1.80,1.05,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.34,1.03,-6.30%,-6.08%,-18.05%,-36.27%,25.26%,37.98,-0.83%,-0.16%
