Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
AAWW,2020-07-07,"Atlas Air Worldwide Holdings, Inc.",Industrials,Airports & Air Services,USA,1.18B,-,45.92,1.21%,459451,7.30,-,0.44,0.65,5.26,5.72,-218.60%,-20.60%,-36.10%,10.00%,8.80%,25.97M,25.54M,2.10%,-7.21%,99.70%,-0.50%,11.32%,4.52,639.67K,13.38%,4.36%,109.01%,67.41%,8.63%,66.56%,3.71%,4.68%,1.70,0.72,-,-4.20%,-12.10%,-5.00%,0.70,0.70,1.17,1.33,53.30%,-12.00%,-8.90%,May 07/b,1.70,2.04,11.57%,17.57%,61.40%,-3.73%,206.75%,66.7,2.18%,-0.95%
AAXN,2020-07-07,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,USA,6.00B,-,96.06,-3.59%,1091620,69.91,-,10.66,10.23,17.37,74.75,-97.10%,16.34%,-47.40%,30.00%,26.40%,59.61M,58.85M,1.90%,-17.54%,83.80%,-4.34%,7.70%,3.73,1.21M,0.27%,3.52%,41.26%,39.72%,54.16%,31.09%,4.02%,5.70%,2.10,0.9,-,-0.20%,-0.30%,-1.40%,3.20,2.90,0.00,0.00,58.20%,-1.70%,-0.30%,May 07/a,0.79,5.55,-0.06%,12.89%,31.87%,-8.43%,92.89%,54.98,-3.01%,-0.60%
AB,2020-07-07,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,2.59B,10.07,26.5,-1.19%,179174,9.81,7.01,9.12,1.72,-,5173.33,-0.70%,8.60%,6.40%,1.44%,5.80%,98.31M,91.76M,0.20%,-69.88%,21.80%,-2.81%,1.99%,4.17,437.05K,0.26%,0.76%,41.79%,-12.71%,-12.28%,-12.43%,3.07%,3.98%,2.30,0.41,9.66%,17.00%,17.00%,15.40%,-,-,0.00,0.00,-,100.00%,89.70%,Apr 28/b,1.53,1.07,0.82%,8.02%,-3.13%,-26.51%,100.15%,54.62,-0.93%,-0.26%
ABB,2020-07-07,ABB Ltd,Industrials,Specialty Industrial Machinery,Switzerland,51.31B,52.86,24.0,-0.74%,1829502,23.88,3.62,1.88,4.43,7.65,39.90,-27.90%,52.97%,-15.30%,14.60%,-6.80%,2.13B,1.91B,-,-,4.20%,-6.20%,0.17%,1.38,2.29M,8.30%,11.01%,36.52%,-1.28%,25.00%,-0.37%,1.20%,1.92%,2.50,0.8,3.46%,2.80%,10.00%,5.20%,1.20,1.00,0.59,1.10,31.60%,6.30%,4.70%,Jul 22/b,1.14,0.53,9.61%,19.50%,15.24%,-5.14%,63.15%,75.73,-1.19%,0.45%
ABBV,2020-07-07,AbbVie Inc.,Healthcare,Drug Manufacturers - General,USA,175.55B,17.58,99.35,0.34%,6341083,8.45,1.71,5.15,-,-,25.04,42.30%,14.53%,36.80%,10.28%,10.80%,1.48B,1.47B,0.10%,-1.99%,62.90%,1.31%,1.34%,1.9,10.42M,3.02%,5.86%,31.19%,11.13%,39.50%,12.21%,2.32%,2.55%,1.90,0.61,4.75%,11.30%,-103.70%,21.20%,3.10,3.00,-,-,77.10%,39.90%,24.60%,May 01/b,0.82,2.37,3.24%,8.58%,16.71%,-0.64%,58.83%,67.23,0.73%,-0.38%
ABC,2020-07-07,AmerisourceBergen Corporation,Healthcare,Medical Distribution,USA,19.87B,12.95,98.3,-2.40%,1022135,12.02,1.57,0.11,5.62,5.38,12.38,-18.60%,9.60%,26.40%,8.23%,8.50%,205.37M,146.20M,0.20%,-39.77%,67.40%,-2.86%,2.50%,2.71,1.35M,-0.70%,-0.68%,13.92%,15.32%,11.92%,15.62%,2.21%,2.71%,2.40,0.76,1.71%,4.00%,51.00%,13.00%,1.00,0.60,1.01,1.15,2.80%,0.60%,0.90%,Aug 05/b,0.62,2.62,-1.07%,4.26%,10.98%,-4.90%,36.42%,50.69,-1.61%,-0.80%
ABCB,2020-07-07,Ameris Bancorp,Financial,Banks - Regional,USA,1.53B,9.54,21.79,-2.83%,401555,8.12,1.19,2.20,0.62,2.08,-,-1.60%,17.36%,13.50%,8.00%,31.10%,69.25M,65.67M,4.50%,0.63%,86.70%,-0.92%,2.50%,3.55,463.01K,-6.88%,-23.62%,-2.55%,-48.66%,-43.61%,-48.78%,5.19%,6.53%,1.70,0.87,2.75%,0.90%,6.40%,15.20%,-,-,0.16,0.16,-,72.10%,20.30%,Apr 23/a,1.48,1.68,-9.98%,-7.76%,-35.97%,-51.47%,27.28%,43.77,-1.85%,-1.00%
ABEO,2020-07-07,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,284.51M,-,3.4,9.32%,1737275,-,-,-,2.38,2.45,-,-27.10%,22.30%,37.00%,-,-,92.64M,67.23M,1.70%,-0.45%,56.20%,-15.57%,4.23%,2.76,1.03M,18.47%,16.44%,48.47%,22.74%,-22.73%,3.98%,6.52%,7.08%,2.10,1.69,-,-60.50%,-82.40%,-,3.20,3.20,0.00,0.00,-,-,-,-,1.50,0.21,15.18%,16.74%,23.41%,-34.49%,151.85%,64.71,6.92%,2.25%
ABEV,2020-07-07,Ambev S.A.,Consumer Defensive,Beverages - Brewers,Brazil,42.64B,15.40,2.71,0.74%,41491121,19.36,-,-,2.75,-,-,-47.40%,40.00%,39.83%,-8.20%,-,15.73B,4.39B,-,-,8.30%,-,0.93%,1.23,33.25M,1.12%,-3.90%,21.52%,-41.34%,-43.74%,-41.85%,4.25%,4.35%,3.10,1.25,4.43%,-,-,-,-,-,-,-,-,-,-,-,-,0.14,0.86%,12.61%,-22.01%,-49.00%,42.63%,56.17,0.37%,0.37%
ABG,2020-07-07,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.63B,10.12,85.73,9.34%,534563,10.33,0.55,0.23,2.48,4.19,3.98,15.00%,41.97%,20.80%,18.50%,4.20%,19.10M,19.08M,1.10%,97.33%,-,1.81%,11.80%,8.97,251.08K,9.28%,5.19%,79.92%,-20.43%,3.33%,-23.31%,4.09%,4.81%,2.30,2.13,-,5.60%,26.50%,11.30%,1.50,0.60,1.69,3.05,16.30%,4.30%,2.30%,May 05/b,1.63,4.18,11.33%,18.45%,-2.34%,-30.55%,117.81%,64.92,4.55%,4.58%
ABM,2020-07-07,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.29B,-,33.82,-4.92%,502112,15.20,-,0.36,1.62,4.12,9.76,78.50%,13.06%,10.20%,16.00%,6.90%,66.90M,66.00M,0.90%,-2.02%,98.60%,-3.16%,3.05%,3.66,550.43K,-7.32%,-7.44%,30.23%,-11.72%,-16.86%,-10.32%,3.27%,5.05%,2.30,0.91,2.19%,-0.60%,-1.60%,7.50%,1.80,1.80,0.79,0.86,12.50%,0.80%,-0.40%,Jun 17/a,1.28,1.82,-4.53%,-0.05%,-2.91%,-20.74%,70.89%,46.50,-3.95%,-1.01%
ABMD,2020-07-07,"Abiomed, Inc.",Healthcare,Medical Devices,USA,11.51B,59.75,264.59,-0.61%,402131,54.75,2.49,13.68,11.18,25.97,42.48,-21.00%,42.90%,10.80%,24.00%,29.60%,45.04M,43.98M,1.40%,-3.72%,98.20%,-3.20%,5.37%,4.32,546.37K,10.14%,5.92%,76.09%,47.78%,2.64%,55.10%,3.91%,3.66%,2.30,0.74,-,17.40%,19.80%,17.90%,4.80,4.10,0.00,0.00,82.00%,29.10%,24.10%,Apr 30/b,0.92,9.32,6.16%,21.21%,42.77%,-7.41%,122.33%,68.61,-0.56%,-0.05%
ABR,2020-07-07,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,914.69M,18.13,8.14,-6.00%,2213714,8.60,2.27,1.80,0.91,4.11,-,-14.30%,333.94%,-5.50%,8.00%,30.60%,110.79M,103.19M,3.20%,1.12%,39.20%,-15.27%,4.66%,1.74,2.77M,-10.94%,-16.34%,63.13%,-42.68%,-34.35%,-43.28%,5.27%,6.16%,2.60,0.8,14.74%,0.60%,3.70%,2.50%,-,-,5.58,5.58,61.70%,8.40%,7.30%,May 08/b,1.81,0.6,-15.26%,-2.18%,-28.71%,-48.38%,129.94%,39.89,-4.91%,-1.15%
ABT,2020-07-07,Abbott Laboratories,Healthcare,Medical Devices,USA,162.50B,46.39,92.46,-0.55%,3352224,25.14,4.51,5.06,5.41,44.30,76.18,45.20%,29.64%,12.40%,10.28%,9.50%,1.77B,1.76B,0.70%,-6.02%,76.30%,-0.34%,0.73%,1.62,7.90M,3.88%,2.89%,11.76%,7.09%,8.66%,6.45%,1.98%,2.73%,1.90,0.42,1.56%,5.30%,11.50%,8.20%,1.40,1.00,0.56,0.60,58.50%,14.00%,11.20%,Jul 16/b,0.96,2.43,2.31%,1.37%,7.71%,-7.54%,50.07%,53.86,0.00%,-0.55%
ABTX,2020-07-07,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,474.29M,11.21,23.17,-2.24%,71311,16.55,-,2.03,0.67,2.53,11.51,4.50%,-10.54%,14.40%,-,34.80%,20.41M,18.70M,1.90%,-12.59%,51.20%,-3.89%,4.32%,8.00,100.98K,-6.27%,-20.62%,-1.28%,-38.06%,-30.23%,-38.38%,5.07%,5.23%,3.00,0.71,1.73%,0.90%,6.20%,17.90%,-,-,0.42,0.42,-,75.00%,18.80%,Jul 30/b,1.34,1.39,-8.30%,-6.99%,-25.47%,-40.51%,10.97%,43.11,-1.19%,-1.05%
ABUS,2020-07-07,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,124.86M,-,1.86,-0.53%,1011150,-,-,18.36,-,1.47,-,-137.80%,4.50%,-9.90%,-,-16.70%,67.68M,44.46M,30.16%,0.00%,38.70%,10.14%,1.29%,0.49,1.17M,-3.13%,-9.27%,78.85%,-41.51%,-16.59%,-33.09%,6.45%,8.76%,2.00,0.86,-,-120.30%,416.80%,203.20%,21.90,21.90,-,-,-,-,-,May 11/b,2.84,0.16,-2.83%,2.17%,-5.19%,-49.18%,126.44%,49.52,0.54%,-1.07%
AC,2020-07-07,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,839.20M,-,38.18,0.47%,32360,-,-,27.07,1.05,2.34,-,169.10%,-,71.70%,-,8.30%,22.44M,3.26M,0.60%,16.18%,79.20%,-0.13%,5.27%,8.37,20.56K,6.03%,4.12%,-3.73%,-4.05%,-1.19%,-2.60%,4.61%,5.33%,-,1.57,0.52%,-5.90%,-6.60%,-3.10%,-,-,0.00,0.02,-,-28.90%,-,-,1.31,2.11,7.17%,4.23%,0.79%,-41.67%,56.93%,57.03,1.92%,-1.42%
ACA,2020-07-07,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.91B,16.61,39.87,-3.23%,230604,15.97,4.88,1.05,1.05,9.52,10.80,52.80%,2.46%,-6.30%,3.40%,-2.50%,47.80M,47.58M,1.30%,0.08%,89.00%,-0.35%,1.70%,2.23,363.15K,-4.18%,-11.46%,-0.97%,-12.30%,6.86%,-10.51%,3.57%,4.12%,1.90,0.64,0.50%,5.00%,6.50%,6.30%,2.80,1.70,0.19,0.20,19.40%,8.90%,6.40%,Apr 28/a,-,1.82,-3.84%,3.70%,0.90%,-16.68%,41.68%,49.35,-2.18%,-1.07%
ACAD,2020-07-07,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,8.66B,-,57.0,6.17%,3060934,-,-,23.64,13.87,13.29,-,17.50%,68.80%,-10.90%,25.00%,390.00%,155.37M,113.56M,0.10%,355.00%,99.60%,3.14%,10.12%,7.42,1.55M,18.36%,24.97%,31.67%,33.15%,113.24%,33.24%,4.17%,5.02%,1.70,1.98,-,-34.50%,-39.40%,-35.40%,7.30,7.20,0.00,0.00,94.50%,-67.80%,-65.00%,May 07/a,1.78,2.59,16.08%,15.76%,29.09%,5.95%,164.38%,70.04,2.61%,3.46%
ACAM,2020-07-07,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,392.45M,126.67,10.26,-0.29%,254153,-,-,-,1.30,392.45,-,-,-,-,-,-,38.20M,30.56M,-,-,85.60%,8.19%,0.00%,0.01,169.57K,0.29%,2.60%,2.09%,3.76%,-,2.70%,0.98%,0.95%,-,1.5,-,1.00%,1.00%,-,2.30,2.30,0.00,0.00,-,-,-,-,-,0.11,1.03%,2.10%,3.01%,-2.29%,8.00%,60.96,-0.39%,0.10%
ACB,2020-07-07,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.40B,57.50,12.42,1.97%,3355321,-,-,-,3.61,-,-,-,-,-,-,-,112.57M,109.43M,2.90%,0.00%,12.27%,-,17.81%,1.90,10.24M,0.49%,-10.90%,29.46%,-45.53%,-86.09%,-52.08%,5.38%,6.91%,-,0.33,-,-,-,-,-,-,-,-,-,-,-,May 14/a,-,0.89,-6.27%,2.34%,-47.25%,-86.27%,134.34%,49.64,3.24%,-1.23%
ACBI,2020-07-07,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,236.41M,10.34,10.8,-5.18%,84088,10.94,0.93,2.24,0.70,1.39,2.96,11.60%,25.25%,16.80%,11.10%,23.70%,21.69M,20.80M,3.20%,1.53%,88.60%,0.23%,1.11%,2.35,98.53K,-9.17%,-18.49%,-5.92%,-38.95%,-38.18%,-41.14%,6.02%,5.69%,2.30,0.85,-,1.80%,14.10%,18.70%,-,-,0.15,0.15,-,75.20%,44.10%,Apr 23/a,1.11,0.75,-9.45%,-6.84%,-30.67%,-46.56%,21.48%,43.26,-3.74%,-1.49%
ACC,2020-07-07,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.58B,33.99,32.94,-3.40%,2026849,54.63,1.93,4.81,1.37,25.88,39.07,-28.40%,4.15%,1.50%,17.62%,5.10%,137.48M,136.56M,0.80%,0.91%,96.90%,0.64%,3.41%,2.62,1.78M,-4.41%,-15.99%,18.11%,-28.61%,-31.83%,-29.96%,5.09%,4.37%,2.20,1.14,5.71%,1.80%,4.00%,3.00%,-,-,1.07,1.07,53.50%,26.60%,14.10%,Jul 20/a,1.05,1.75,-9.43%,-3.22%,-19.94%,-35.34%,63.64%,41.06,-1.67%,-1.76%
ACCD,2020-07-07,"Accolade, Inc.",Healthcare,Health Information Services,USA,1.41B,-,30.15,0.50%,852002,-,-,10.62,-,-,-,-,-,-,-,-,46.65M,-,-,-,-,-,-,-,5.14M,-,-,-,-,-,1.52%,-,-,-,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,3.9,1.01%,1.01%,1.01%,-18.27%,5.13%,-,-0.50%,1.00%
ACCO,2020-07-07,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,612.13M,5.58,6.47,-3.58%,313904,5.56,0.56,0.31,0.86,6.55,2.94,3.00%,83.02%,6.10%,10.00%,3.00%,96.00M,91.75M,2.90%,-2.47%,94.30%,-1.64%,4.42%,5.81,698.42K,-6.64%,-9.76%,32.58%,-28.74%,-17.47%,-30.88%,5.54%,5.48%,-,0.45,4.02%,4.20%,15.20%,8.80%,1.60,1.00,1.19,1.29,31.90%,10.10%,5.90%,May 04/a,2.17,0.39,-3.73%,-0.34%,-18.43%,-43.15%,84.33%,48.22,-1.82%,-1.79%
ACEL,2020-07-07,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,717.39M,-,9.05,-2.58%,136460,19.26,-,1.35,8.38,3.97,-,-177.70%,687.50%,-,7.13%,-,78.00M,35.60M,6.60%,0.00%,58.70%,8.96%,3.13%,2.43,458.11K,-0.33%,-16.05%,20.51%,-27.02%,-12.64%,-27.60%,5.26%,7.55%,2.20,0.3,-,-2.10%,-4.00%,1.60%,4.10,4.10,4.55,4.76,35.80%,2.70%,-1.90%,May 11/b,-,0.63,-7.01%,-4.24%,-12.34%,-32.21%,73.37%,42.30,0.00%,-2.58%
ACGL,2020-07-07,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,11.18B,8.80,27.51,-3.47%,1327087,10.88,4.15,1.68,1.05,12.67,4.69,124.20%,221.76%,14.10%,2.12%,11.20%,403.89M,393.77M,1.40%,-4.39%,88.60%,-1.67%,0.77%,1.21,2.52M,-3.03%,-21.36%,1.78%,-36.79%,-27.53%,-35.86%,3.56%,4.44%,2.40,0.53,-,3.50%,12.40%,13.10%,-,-,0.22,0.22,-,18.70%,19.30%,May 04/a,0.74,1.38,-8.70%,-1.33%,-24.91%,-43.07%,31.44%,42.93,-2.79%,-0.70%
ACH,2020-07-07,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.86B,42.82,5.61,-4.10%,179144,-,-,0.26,0.49,4.30,13.53,8.10%,-,15.20%,-,6.00%,680.91M,429.49M,-,-,1.30%,-0.23%,0.01%,0.34,92.04K,19.62%,7.47%,11.53%,-37.25%,-33.13%,-35.44%,2.57%,2.06%,-,1.95,-,0.30%,1.20%,3.70%,0.70,0.40,1.08,1.86,6.40%,3.40%,0.30%,-,1.04,0.2,14.01%,13.17%,-16.01%,-38.15%,21.96%,65.53,-1.58%,-2.56%
ACHC,2020-07-07,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.23B,19.60,25.19,-4.11%,755117,10.52,2.35,0.71,0.90,27.57,6.87,161.50%,28.50%,-3.80%,8.33%,25.30%,87.77M,87.12M,0.80%,-14.71%,-,-3.53%,10.21%,10.83,821.88K,1.08%,-16.37%,42.48%,-25.27%,-26.28%,-24.17%,3.98%,5.44%,2.30,0.92,-,1.70%,4.60%,5.20%,0.90,0.90,1.21,1.29,-,10.20%,3.60%,May 04/a,1.37,1.36,-4.77%,-4.23%,-11.38%,-28.64%,127.14%,45.16,-3.45%,-0.69%
ACI,2020-07-07,"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,USA,7.25B,9.07,15.18,-2.19%,4184230,-,-,0.12,-,15.40,16.90,523.60%,-,18.90%,-,18.10%,477.51M,464.00M,3.10%,-,73.63%,-,-,-,10.63M,-2.50%,-,-,-,-,-1.75%,2.36%,-,-,0.39,-,1.90%,20.50%,10.90%,1.00,0.20,3.73,3.83,28.20%,2.10%,0.70%,-,-,0.53,-2.98%,-2.98%,-2.98%,-8.00%,-0.85%,-,-1.43%,-0.77%
ACIA,2020-07-07,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.81B,69.62,67.18,-0.10%,341431,27.42,-,5.80,4.63,7.66,52.52,559.20%,9.77%,73.90%,-12.00%,26.00%,41.58M,38.77M,6.10%,-3.16%,83.20%,0.28%,14.64%,8.72,651.02K,-1.13%,-0.10%,0.72%,-1.37%,39.78%,-0.93%,0.83%,0.76%,2.80,0.52,-,5.90%,7.30%,3.90%,4.80,4.50,0.00,0.00,47.40%,4.40%,8.60%,-,0.93,0.6,-0.96%,-0.95%,0.10%,-2.82%,41.40%,39.83,0.12%,-0.22%
ACIU,2020-07-07,AC Immune SA,Healthcare,Biotechnology,Switzerland,507.56M,-,7.28,5.97%,63813,-,-,9.91,1.86,1.73,-,177.60%,20.00%,26.30%,-,29.70%,71.86M,37.44M,47.90%,0.00%,28.30%,5.85%,1.65%,6.88,89.62K,7.85%,10.81%,0.55%,-19.02%,36.59%,-14.55%,4.64%,4.34%,1.70,0.71,-,-8.60%,-9.40%,16.20%,21.30,21.30,0.01,0.01,-,-47.40%,-53.40%,Apr 09/b,0.50,0.32,5.55%,0.95%,1.77%,-28.21%,78.87%,56.84,6.43%,-0.44%
ACIW,2020-07-07,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,2.96B,44.14,25.29,-4.02%,561498,20.87,3.68,2.20,2.75,24.82,22.52,19.00%,83.08%,-0.50%,12.00%,4.40%,116.01M,113.33M,1.50%,1.77%,-,0.20%,4.64%,7.21,729.82K,-4.39%,-12.67%,7.85%,-34.21%,-25.20%,-33.25%,4.10%,3.92%,1.80,0.77,-,2.10%,6.40%,4.70%,1.40,1.40,1.24,1.27,50.30%,9.70%,5.10%,May 07/b,1.34,1.08,-6.73%,-5.34%,-17.58%,-35.76%,26.26%,38.09,-3.55%,-0.49%
