,0
1978-05-01,0.18
1978-06-01,0.05
1978-07-01,0.3
1978-08-01,0.08
1978-09-01,0.0
1978-10-01,0.0
1978-11-01,0.0
1978-12-01,0.02
1979-01-01,1.55
1979-02-01,0.38
1979-03-01,0.68
1979-04-01,19.65
1979-05-01,0.85
1979-06-01,1.1
1979-07-01,1.78
1979-08-01,1.78
1979-09-01,0.85
1979-10-01,0.5
1979-11-01,1.05
1979-12-01,1.7
1980-01-01,4.65
1980-02-01,38.78
1980-03-01,87.82
1980-04-01,99.95
1980-05-01,99.95
1980-06-01,92.25
1980-07-01,35.95
1980-08-01,0.35
1980-09-01,0.0
1980-10-01,0.0
1980-11-01,0.0
1980-12-01,0.6
1981-01-01,2.53
1981-02-01,2.02
1981-03-01,0.95
1981-04-01,0.8
1981-05-01,0.35
1981-06-01,0.4
1981-07-01,1.95
1981-08-01,45.95
1981-09-01,87.3
1981-10-01,97.05
1981-11-01,98.85
1981-12-01,99.05
1982-01-01,97.6
1982-02-01,9.07
1982-03-01,79.9
1982-04-01,91.48
1982-05-01,93.92
1982-06-01,96.38
1982-07-01,97.02
1982-08-01,96.75
1982-09-01,94.65
1982-10-01,92.35
1982-11-01,63.2
1982-12-01,29.62
1983-01-01,0.27
1983-02-01,2.28
1983-03-01,0.15
1983-04-01,0.0
1983-05-01,0.0
1983-06-01,0.02
1983-07-01,0.0
1983-08-01,0.1
1983-09-01,0.0
1983-10-01,0.0
1983-11-01,0.0
1983-12-01,0.02
1984-01-01,0.0
1984-02-01,0.02
1984-03-01,0.0
1984-04-01,0.05
1984-05-01,0.05
1984-06-01,0.02
1984-07-01,0.05
1984-08-01,0.05
1984-09-01,0.12
1984-10-01,0.02
1984-11-01,0.0
1984-12-01,0.05
1985-01-01,0.15
1985-02-01,0.05
1985-03-01,0.0
1985-04-01,0.18
1985-05-01,0.12
1985-06-01,0.55
1985-07-01,0.32
1985-08-01,0.02
1985-09-01,0.02
1985-10-01,0.08
1985-11-01,0.02
1985-12-01,0.0
1986-01-01,0.05
1986-02-01,0.75
1986-03-01,0.62
1986-04-01,0.15
1986-05-01,0.15
1986-06-01,0.57
1986-07-01,0.0
1986-08-01,0.12
1986-09-01,0.0
1986-10-01,0.05
1986-11-01,0.02
1986-12-01,0.05
1987-01-01,0.55
1987-02-01,0.02
1987-03-01,0.05
1987-04-01,0.02
1987-05-01,0.0
1987-06-01,0.0
1987-07-01,0.0
1987-08-01,0.05
1987-09-01,0.02
1987-10-01,0.0
1987-11-01,0.02
1987-12-01,0.05
1988-01-01,0.12
1988-02-01,0.02
1988-03-01,0.02
1988-04-01,0.02
1988-05-01,0.1
1988-06-01,0.05
1988-07-01,0.12
1988-08-01,0.02
1988-09-01,0.02
1988-10-01,0.0
1988-11-01,0.05
1988-12-01,0.0
1989-01-01,0.12
1989-02-01,0.52
1989-03-01,0.27
1989-04-01,0.62
1989-05-01,1.62
1989-06-01,1.12
1989-07-01,1.55
1989-08-01,0.02
1989-09-01,0.18
1989-10-01,0.08
1989-11-01,0.05
1989-12-01,0.0
1990-01-01,0.15
1990-02-01,0.0
1990-03-01,0.1
1990-04-01,0.82
1990-05-01,0.62
1990-06-01,1.95
1990-07-01,9.9
1990-08-01,18.62
1990-09-01,46.12
1990-10-01,78.18
1990-11-01,83.6
1990-12-01,82.7
1991-01-01,80.25
1991-02-01,74.18
1991-03-01,49.82
1991-04-01,6.35
1991-05-01,0.35
1991-06-01,0.08
1991-07-01,0.18
1991-08-01,0.15
1991-09-01,0.0
1991-10-01,0.55
1991-11-01,0.43
1991-12-01,0.7
1992-01-01,0.3
1992-02-01,0.02
1992-03-01,0.0
1992-04-01,0.0
1992-05-01,0.05
1992-06-01,0.05
1992-07-01,0.0
1992-08-01,0.45
1992-09-01,0.05
1992-10-01,0.0
1992-11-01,0.02
1992-12-01,0.0
1993-01-01,0.0
1993-02-01,0.1
1993-03-01,0.4
1993-04-01,0.05
1993-05-01,0.08
1993-06-01,0.05
1993-07-01,0.05
1993-08-01,0.15
1993-09-01,0.02
1993-10-01,0.0
1993-11-01,0.0
1993-12-01,0.0
1994-01-01,0.05
1994-02-01,0.05
1994-03-01,0.0
1994-04-01,0.05
1994-05-01,0.02
1994-06-01,0.0
1994-07-01,0.0
1994-08-01,0.0
1994-09-01,0.02
1994-10-01,0.0
1994-11-01,0.05
1994-12-01,0.02
1995-01-01,0.08
1995-02-01,0.25
1995-03-01,0.15
1995-04-01,0.18
1995-05-01,0.05
1995-06-01,0.02
1995-07-01,0.22
1995-08-01,0.0
1995-09-01,0.0
1995-10-01,0.1
1995-11-01,0.02
1995-12-01,0.0
1996-01-01,0.3
1996-02-01,0.0
1996-03-01,0.05
1996-04-01,0.05
1996-05-01,0.0
1996-06-01,0.05
1996-07-01,0.12
1996-08-01,0.0
1996-09-01,0.0
1996-10-01,0.02
1996-11-01,0.02
1996-12-01,0.02
1997-01-01,0.05
1997-02-01,0.0
1997-03-01,0.0
1997-04-01,0.05
1997-05-01,0.02
1997-06-01,0.05
1997-07-01,0.02
1997-08-01,0.0
1997-09-01,0.0
1997-10-01,0.0
1997-11-01,0.0
1997-12-01,0.05
1998-01-01,0.0
1998-02-01,0.05
1998-03-01,0.12
1998-04-01,0.0
1998-05-01,0.0
1998-06-01,0.9
1998-07-01,0.52
1998-08-01,0.0
1998-09-01,0.05
1998-10-01,0.0
1998-11-01,0.0
1998-12-01,0.0
1999-01-01,0.02
1999-02-01,0.02
1999-03-01,0.02
1999-04-01,0.0
1999-05-01,0.0
1999-06-01,0.15
1999-07-01,0.0
1999-08-01,0.05
1999-09-01,0.1
1999-10-01,0.0
1999-11-01,0.02
1999-12-01,0.0
2000-01-01,0.02
2000-02-01,0.15
2000-03-01,0.02
2000-04-01,0.0
2000-05-01,0.15
2000-06-01,0.2
2000-07-01,0.2
2000-08-01,0.4
2000-09-01,0.45
2000-10-01,2.85
2000-11-01,5.08
2000-12-01,11.62
2001-01-01,27.78
2001-02-01,34.65
2001-03-01,42.35
2001-04-01,48.32
2001-05-01,48.7
2001-06-01,49.82
2001-07-01,46.92
2001-08-01,42.68
2001-09-01,41.48
2001-10-01,30.28
2001-11-01,21.95
2001-12-01,8.12
2002-01-01,2.8
2002-02-01,1.8
2002-03-01,0.3
2002-04-01,0.08
2002-05-01,0.0
2002-06-01,0.02
2002-07-01,0.55
2002-08-01,0.15
2002-09-01,0.32
2002-10-01,0.2
2002-11-01,0.15
2002-12-01,1.03
2003-01-01,0.18
2003-02-01,0.92
2003-03-01,0.95
2003-04-01,0.88
2003-05-01,0.15
2003-06-01,0.05
2003-07-01,0.02
2003-08-01,0.12
2003-09-01,0.0
2003-10-01,0.02
2003-11-01,0.0
2003-12-01,0.2
2004-01-01,0.18
2004-02-01,0.08
2004-03-01,0.0
2004-04-01,0.0
2004-05-01,0.02
2004-06-01,0.8
2004-07-01,0.08
2004-08-01,0.05
2004-09-01,0.0
2004-10-01,0.0
2004-11-01,0.08
2004-12-01,0.0
2005-01-01,0.12
2005-02-01,0.0
2005-03-01,0.18
2005-04-01,0.08
2005-05-01,0.05
2005-06-01,0.08
2005-07-01,0.45
2005-08-01,1.72
2005-09-01,10.27
2005-10-01,0.08
2005-11-01,0.02
2005-12-01,0.02
2006-01-01,0.02
2006-02-01,0.1
2006-03-01,0.08
2006-04-01,0.12
2006-05-01,0.2
2006-06-01,0.02
2006-07-01,0.02
2006-08-01,0.02
2006-09-01,0.02
2006-10-01,0.05
2006-11-01,0.02
2006-12-01,0.0
2007-01-01,0.32
2007-02-01,0.08
2007-03-01,0.02
2007-04-01,0.02
2007-05-01,0.05
2007-06-01,0.25
2007-07-01,0.38
2007-08-01,0.1
2007-09-01,0.1
2007-10-01,0.8
2007-11-01,1.65
2007-12-01,11.1
2008-01-01,29.02
2008-02-01,56.8
2008-03-01,74.15
2008-04-01,87.68
2008-05-01,92.9
2008-06-01,95.62
2008-07-01,99.02
2008-08-01,99.9
2008-09-01,100.0
2008-10-01,95.12
2008-11-01,99.9
2008-12-01,100.0
2009-01-01,100.0
2009-02-01,99.9
2009-03-01,100.0
2009-04-01,98.65
2009-05-01,91.6
2009-06-01,65.68
2009-07-01,3.12
2009-08-01,0.45
2009-09-01,0.25
2009-10-01,0.1
2009-11-01,0.05
2009-12-01,0.05
2010-01-01,0.0
2010-02-01,0.02
2010-03-01,0.0
2010-04-01,0.02
2010-05-01,0.0
2010-06-01,0.38
2010-07-01,0.12
2010-08-01,0.08
2010-09-01,0.1
2010-10-01,0.02
2010-11-01,0.08
2010-12-01,0.02
2011-01-01,0.1
2011-02-01,0.15
2011-03-01,0.0
2011-04-01,0.3
2011-05-01,0.2
2011-06-01,0.1
2011-07-01,0.02
2011-08-01,0.0
2011-09-01,0.05
2011-10-01,0.0
2011-11-01,0.1
2011-12-01,0.02
2012-01-01,0.0
2012-02-01,0.05
2012-03-01,0.05
2012-04-01,0.05
2012-05-01,0.0
2012-06-01,0.12
2012-07-01,0.3
2012-08-01,0.48
2012-09-01,0.08
2012-10-01,0.02
2012-11-01,0.0
2012-12-01,0.12
2013-01-01,3.52
2013-02-01,0.48
2013-03-01,0.18
2013-04-01,0.15
2013-05-01,0.15
2013-06-01,0.12
2013-07-01,0.3
2013-08-01,0.08
2013-09-01,0.0
2013-10-01,0.0
2013-11-01,0.02
2013-12-01,0.05
2014-01-01,0.27
2014-02-01,0.0
2014-03-01,0.0
2014-04-01,0.1
2014-05-01,0.02
2014-06-01,0.05
2014-07-01,0.05
2014-08-01,0.08
2014-09-01,0.0
2014-10-01,0.02
2014-11-01,0.0
2014-12-01,0.22
2015-01-01,0.6
2015-02-01,0.95
2015-03-01,0.62
2015-04-01,0.4
2015-05-01,0.62
2015-06-01,0.48
2015-07-01,0.18
2015-08-01,0.27
2015-09-01,0.52
2015-10-01,0.57
2015-11-01,1.18
2015-12-01,0.78
2016-01-01,0.22
2016-02-01,0.78
2016-03-01,0.98
2016-04-01,0.65
2016-05-01,0.38
2016-06-01,0.05
2016-07-01,0.05
2016-08-01,0.05
2016-09-01,0.05
2016-10-01,0.1
2016-11-01,0.05
2016-12-01,0.0
2017-01-01,0.05
2017-02-01,0.18
2017-03-01,0.05
2017-04-01,0.0
2017-05-01,0.05
2017-06-01,0.05
2017-07-01,0.02
2017-08-01,0.12
2017-09-01,0.02
2017-10-01,0.0
2017-11-01,0.02
2017-12-01,0.12
2018-01-01,0.18
2018-02-01,0.02
2018-03-01,0.0
2018-04-01,0.02
2018-05-01,0.1
2018-06-01,0.05
2018-07-01,0.02
2018-08-01,0.05
2018-09-01,0.1
2018-10-01,0.12
2018-11-01,0.08
2018-12-01,0.05
2019-01-01,0.18
2019-02-01,0.5
2019-03-01,0.4
2019-04-01,0.82
2019-05-01,0.35
2019-06-01,0.12
2019-07-01,0.18
2019-08-01,0.05
2019-09-01,0.7
2019-10-01,0.9
2019-11-01,0.73
2019-12-01,9.43
2020-01-01,17.95
2020-02-01,32.55
2020-03-01,100.0
